id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2729189063,24,1,1,1,22,agh9ifb2mw3ivjusgedj7c3fe,1,63,81.4,2024-10-01T19:02:13.289Z,2024-10-02T05:51:27Z,5259516823,140,67.2,5259516825,141,37.4,5260594457,178,,5259516829,213,4.86,5259516827,212,30.2,5259516821,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189329,25,1,1,1,25,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,33,2024-10-01T19:02:16.207Z,2024-10-02T05:51:30Z,5259518317,56,Right,5259518327,213,5.36,5259518321,140,79.9,5259518325,212,23.1,5259518323,141,5.8,5260594483,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189387,26,1,1,1,35,agh9ifb2mw3ivjusgedj7c3fe,1,90.2,8.9,2024-10-01T19:02:25.579Z,2024-10-02T05:51:41Z,5259518667,141,16.8,5259518671,213,2.89,5260594559,178,,5259518669,212,21.6,5259518665,140,70.3,5259518663,56,Right,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189479,27,1,1,1,37,agh9ifb2mw3ivjusgedj7c3fe,1,70.1,18.2,2024-10-01T19:02:28.205Z,2024-10-02T05:51:46Z,5259519189,213,1.95,5259519183,140,63.4,5259519185,141,44.2,5260594593,178,,5259519187,212,19,5259519181,56,Center,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189725,28,1,1,1,40,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,46.1,2024-10-01T19:02:31.037Z,2024-10-02T05:51:49Z,5259520465,213,5.58,5259520463,212,31.5,5259520455,155,,5260594641,178,,5259520459,140,87.2,5259520457,56,Right,5259520461,141,16.1,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189767,29,1,1,1,47,agh9ifb2mw3ivjusgedj7c3fe,1,96.7,17.6,2024-10-01T19:02:37.553Z,2024-10-02T05:51:54Z,5259520691,212,11.1,5259520687,140,88.6,5259520685,56,Right,5260594665,178,,5259520693,213,3.84,5259520689,141,7.1,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189825,30,1,1,1,48,agh9ifb2mw3ivjusgedj7c3fe,1,88.2,7.1,2024-10-01T19:02:39.410Z,2024-10-02T05:51:56Z,5259521007,56,Right,5260594713,178,,5259521015,213,2.63,5259521013,212,10.5,5259521009,140,79.5,5259521011,141,14.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189919,31,1,1,1,50,agh9ifb2mw3ivjusgedj7c3fe,1,79.5,14.7,2024-10-01T19:02:41.271Z,2024-10-02T05:52:01Z,5259521559,141,49.4,5260594749,178,,5259521553,56,Center,5259521565,213,2.1,5259521563,212,27.3,5259521555,140,66.4,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729189953,32,1,1,1,53,agh9ifb2mw3ivjusgedj7c3fe,0,66.6,51.2,2024-10-01T19:02:44.370Z,2024-10-02T05:52:04Z,5259521755,56,Center,5259521765,212,21.6,5259521753,155,,5259521769,213,5.97,5259521761,141,41.3,5260594775,178,,5259521757,140,86.1,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729190269,16,12,1,1,55,5fd9f9bti2cdgb6r1lf8l2bc7,1,13.8,51.8,2024-10-01T19:02:45.960Z,2024-10-02T05:52:09Z,5259523541,56,Center,5259523547,212,40.8,5259523543,140,52.6,5259523545,141,54.3,5259523549,213,0.04,5260594815,178,,,,,,,,ckcjk3zjpix288d6zihltlst0,T. Zoukrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190263,33,4,1,2,2,agh9ifb2mw3ivjusgedj7c3fe,1,45.7,45.8,2024-10-01T19:02:53.411Z,2024-10-02T05:52:14Z,5259523839,56,Back,5259523843,286,,5259524001,233,17,5259523835,13,,5259523837,294,,5259523841,152,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729190275,17,4,1,2,2,5fd9f9bti2cdgb6r1lf8l2bc7,0,54.3,54.2,2024-10-01T19:02:53.412Z,2024-10-02T05:52:13Z,5259523929,294,,5259523931,56,Center,5259524047,233,33,5259523939,285,,5259523927,13,,5260594861,178,,5259523935,152,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190581,34,1,1,2,11,agh9ifb2mw3ivjusgedj7c3fe,1,40.1,33.1,2024-10-01T19:03:02.373Z,2024-10-02T05:52:17Z,5259525327,141,49.9,5259525321,152,,5259525331,213,1.05,5260594893,178,,5259525329,212,13.1,5259525319,5,,5259525323,56,Back,5259525325,140,46.3,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729190661,35,1,1,2,16,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,50.7,2024-10-01T19:03:06.923Z,2024-10-02T05:52:22Z,5260594935,178,,5259525895,56,Center,5259525901,212,12.6,5259525899,141,34.3,5259525903,213,5.19,5259525897,140,52.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729190699,36,1,1,2,19,agh9ifb2mw3ivjusgedj7c3fe,0,53.7,32.5,2024-10-01T19:03:09.537Z,2024-10-02T05:52:25Z,5259526121,212,13.9,5259526117,140,65.5,5260594951,178,,5259526123,213,0.47,5259526115,56,Center,5259526119,141,41.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729190729,18,8,1,2,20,5fd9f9bti2cdgb6r1lf8l2bc7,1,37.9,51.6,2024-10-01T19:03:10.545Z,2024-10-02T05:52:31Z,5259526215,56,Back,5260471297,384,,5260594979,178,,,,,,,,,,,,,,,,,61r6igcudl4mbfr19doqr4n3d,S. Lauper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190771,19,49,1,2,20,5fd9f9bti2cdgb6r1lf8l2bc7,1,37.9,64.7,2024-10-01T19:03:11.045Z,2024-10-02T05:52:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190833,20,1,1,2,20,5fd9f9bti2cdgb6r1lf8l2bc7,1,37.9,64.7,2024-10-01T19:03:11.126Z,2024-10-02T05:52:41Z,5259526809,213,2.49,5260595045,178,,5259526797,140,35.6,5259526805,212,3,5259526793,56,Back,5259526801,141,67.4,,,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190867,21,1,1,2,22,5fd9f9bti2cdgb6r1lf8l2bc7,1,42.4,65.8,2024-10-01T19:03:12.544Z,2024-10-02T05:52:45Z,5259526947,140,51.6,5260595063,178,,5259526949,141,56.4,5259526951,212,11.6,5259526957,213,5.7,5259526945,56,Center,,,,,,,61r6igcudl4mbfr19doqr4n3d,S. Lauper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190883,22,50,1,2,23,5fd9f9bti2cdgb6r1lf8l2bc7,1,56.2,53.8,2024-10-01T19:03:14.295Z,2024-10-02T05:52:54Z,5259527431,233,37,5259527043,56,Center,5259527045,286,,,,,,,,,,,,,,,,,dj7dvhoc6al5617f70paklk2d,C. Itten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729190913,37,7,1,2,24,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,46.2,2024-10-01T19:03:15.086Z,2024-10-02T05:52:58Z,5260595189,178,,5260471515,384,,5259527233,56,Back,5259527235,285,,5259527349,233,22,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729190925,38,49,1,2,27,agh9ifb2mw3ivjusgedj7c3fe,1,31,62.4,2024-10-01T19:03:18.384Z,2024-10-02T05:53:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191231,39,1,1,2,31,agh9ifb2mw3ivjusgedj7c3fe,1,29.8,63.1,2024-10-01T19:03:22.377Z,2024-10-02T05:53:09Z,5260595295,178,,5259529107,140,31.6,5259529115,212,9,5259529111,141,50.1,5259529117,213,4.92,5259529105,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191447,40,1,1,2,37,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,46.3,2024-10-01T19:03:27.547Z,2024-10-02T05:53:13Z,5259530281,212,11.2,5259530269,56,Back,5260595343,178,,5259530275,140,42,5259530285,213,5.09,5259530279,141,31,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191511,41,1,1,2,44,agh9ifb2mw3ivjusgedj7c3fe,1,40.4,33,2024-10-01T19:03:34.917Z,2024-10-02T05:53:17Z,5259530625,56,Back,5260595359,178,,5259530629,141,53.1,5259530631,212,15.2,5259530633,213,2.02,5259530627,140,34.1,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191565,42,1,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,1,34,54.6,2024-10-01T19:03:36.839Z,2024-10-02T05:53:21Z,5259530937,212,15.8,5259530931,56,Back,5259530939,213,1.27,5259530933,140,38.5,5260595411,178,,5259530935,141,76.7,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191633,43,1,1,2,48,agh9ifb2mw3ivjusgedj7c3fe,1,38.5,76.7,2024-10-01T19:03:39.049Z,2024-10-02T05:53:41Z,5259531251,56,Back,5259531259,141,60.2,5259531265,213,3.92,5259531255,140,27.7,5260595415,178,,5259531263,212,16,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191713,44,1,1,2,50,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,58.8,2024-10-01T19:03:41.128Z,2024-10-02T05:53:44Z,5259531645,141,37.7,5259531643,140,34.9,5259531649,213,5.1,5259531641,56,Back,5260595617,178,,5259531647,212,15.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191773,45,1,1,2,53,agh9ifb2mw3ivjusgedj7c3fe,1,36.8,33,2024-10-01T19:03:43.779Z,2024-10-02T05:53:49Z,5259531969,213,5.17,5259531965,141,9.4,5259531963,140,44.4,5259531967,212,17.9,5259531961,56,Back,5260595661,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191813,46,1,1,2,55,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,9.4,2024-10-01T19:03:45.921Z,2024-10-02T05:53:51Z,5259532215,140,46.3,5259532213,56,Back,5259532219,212,8.7,5260595679,178,,5259532217,141,21.9,5259532221,213,1.34,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191945,47,1,1,2,56,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,21.9,2024-10-01T19:03:46.880Z,2024-10-02T05:53:55Z,5260595705,178,,5259532969,140,65,5259532971,141,7.9,5259532963,56,Right,5259532975,213,5.83,5259532973,212,21.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729191997,48,1,1,3,2,agh9ifb2mw3ivjusgedj7c3fe,0,72.7,14.1,2024-10-01T19:03:53.171Z,2024-10-02T05:53:59Z,5259533189,140,73.1,5259533195,213,1.55,5259533193,212,17,5259533187,56,Center,5259533191,141,39.1,5260595739,178,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729192029,23,8,1,3,3,5fd9f9bti2cdgb6r1lf8l2bc7,1,25.8,58.7,2024-10-01T19:03:54.341Z,2024-10-02T05:54:04Z,5260595775,389,,5260472089,384,,5259533319,56,Back,,,,,,,,,,,,,,,,d6en8pyovfsfqfc4u67rkkwdl,K. Imeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192075,24,1,1,3,4,5fd9f9bti2cdgb6r1lf8l2bc7,0,21.6,61.4,2024-10-01T19:03:55.012Z,2024-10-02T05:54:11Z,5260595823,178,,5259533591,140,31.1,5259533593,141,68.1,5259533595,212,11,5259533589,56,Back,5259533599,213,0.43,,,,,,,61r6igcudl4mbfr19doqr4n3d,S. Lauper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192239,49,1,1,3,5,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,29.8,2024-10-01T19:03:56.301Z,2024-10-02T05:54:16Z,5260595859,178,,5259534435,56,Right,5259534443,213,5.67,5259534439,141,14.3,5259534441,212,18.4,5259536839,210,15,5259534437,140,80.5,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729192247,50,15,1,3,9,agh9ifb2mw3ivjusgedj7c3fe,1,80.5,32.1,2024-10-01T19:04:00.284Z,2024-10-02T05:54:22Z,5259536881,103,11.4,5259534489,18,,5259536945,233,25,5259534493,56,Center,5259534487,22,,5259536879,102,50.7,5259536883,215,,5259536875,55,49,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5259536871,78,5260595925,178,5259536889,146,97.6,5259536893,147,48.6,5259534931,72,5259536873,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729192289,25,10,1,3,10,5fd9f9bti2cdgb6r1lf8l2bc7,1,1.4,51.7,2024-10-01T19:04:01.214Z,2024-10-02T05:54:27Z,5259534743,178,,5259535443,177,,5259535571,233,50,5259534745,182,,5260472477,377,,5259534747,56,Back,,,,,,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192311,26,52,1,3,11,5fd9f9bti2cdgb6r1lf8l2bc7,1,3.2,48.1,2024-10-01T19:04:01.712Z,2024-10-02T05:54:30Z,5260595995,178,,5260472495,377,,,,,,,,,,,,,,,,,,,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192815,27,1,1,3,24,5fd9f9bti2cdgb6r1lf8l2bc7,1,10,49.6,2024-10-01T19:04:14.964Z,2024-10-02T05:54:33Z,5259889523,189,,5259537473,212,34.8,5259537475,213,1.39,5259537467,56,Back,5259537465,123,,5259537471,141,99.9,5259537469,140,16.1,5259537477,1,,bouvvppbgq3g24sltchjjk7l6,M. Keller,,5260596015,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192839,28,1,1,3,26,5fd9f9bti2cdgb6r1lf8l2bc7,1,16.1,98.1,2024-10-01T19:04:17.226Z,2024-10-02T05:54:38Z,5259537615,212,11.9,5259537613,141,84,5259537609,56,Back,5260596059,178,,5259537617,213,5.35,5259537611,140,22.8,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192857,29,1,1,3,27,5fd9f9bti2cdgb6r1lf8l2bc7,1,23.7,83.3,2024-10-01T19:04:18.117Z,2024-10-02T05:54:43Z,5259537697,213,3.14,5260596089,178,,5259537691,140,11.1,5259537775,156,,5259537689,56,Back,5259537693,141,83.3,5259537695,212,13.2,,,,94md3wf5xab5mnj5niiwq33zd,F. Ugrinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192935,30,1,1,3,30,5fd9f9bti2cdgb6r1lf8l2bc7,1,12.1,86,2024-10-01T19:04:20.889Z,2024-10-02T05:54:48Z,5259538113,212,9.1,5259538115,213,1.02,5259538107,56,Back,5259538111,141,97.4,5260596121,178,,5259538109,140,16.6,,,,,,,ckcjk3zjpix288d6zihltlst0,T. Zoukrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729192961,31,1,1,3,31,5fd9f9bti2cdgb6r1lf8l2bc7,1,16.7,97.5,2024-10-01T19:04:22.096Z,2024-10-02T05:54:52Z,5259538237,168,,5260596171,178,,5259538241,140,32,5259538247,213,5.75,5259538245,212,18.6,5259538239,56,Back,5259538243,141,83.6,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193051,32,50,1,3,33,5fd9f9bti2cdgb6r1lf8l2bc7,1,32.9,85.8,2024-10-01T19:04:24.096Z,2024-10-02T05:55:03Z,5259538697,56,Back,5259538843,233,51,5259538699,285,,,,,,,,,,,,,,,,,94md3wf5xab5mnj5niiwq33zd,F. Ugrinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193013,51,7,1,3,33,agh9ifb2mw3ivjusgedj7c3fe,0,67.1,14.2,2024-10-01T19:04:24.106Z,2024-10-02T05:55:27Z,5260472829,385,,5259538755,286,,5260596233,178,,5259538515,56,Right,5259538751,233,32,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193071,33,61,1,3,33,5fd9f9bti2cdgb6r1lf8l2bc7,1,32,83,2024-10-01T19:04:24.137Z,2024-10-02T05:55:32Z,5260596285,178,,5259538815,56,Back,,,,,,,,,,,,,,,,,,,94md3wf5xab5mnj5niiwq33zd,F. Ugrinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193037,52,1,1,3,34,agh9ifb2mw3ivjusgedj7c3fe,0,65.7,10.4,2024-10-01T19:04:25.346Z,2024-10-02T05:55:37Z,5259539147,286,,5259538655,213,5.19,5259538647,56,Right,5259539141,236,,5259538653,212,0.7,5260596525,178,,5259538649,140,66,5259539143,233,34,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5259538651,141,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193109,34,74,1,3,34,5fd9f9bti2cdgb6r1lf8l2bc7,1,30.9,89.4,2024-10-01T19:04:25.426Z,2024-10-02T05:55:40Z,5259539051,56,Back,5259539053,285,,5260596537,178,,5259539173,233,52,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193183,35,1,1,3,36,5fd9f9bti2cdgb6r1lf8l2bc7,1,33.7,96,2024-10-01T19:04:27.346Z,2024-10-02T05:55:44Z,5260596565,178,,5259539467,212,6.5,5259539461,56,Back,5259539469,213,5.13,5259539465,141,87.2,5259539463,140,36.2,,,,,,,7aljb5yzbz7i7fe4jw39ld7xm,E. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193195,36,1,1,3,37,5fd9f9bti2cdgb6r1lf8l2bc7,0,38.5,90.6,2024-10-01T19:04:28.060Z,2024-10-02T05:55:49Z,5260596595,178,,5259894937,141,96.3,5259894931,56,Back,5259894933,140,38.2,5259894945,213,1.65,5259894943,212,3.9,,,,,,,94md3wf5xab5mnj5niiwq33zd,F. Ugrinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193147,53,1,1,3,38,agh9ifb2mw3ivjusgedj7c3fe,0,60.4,3.3,2024-10-01T19:04:28.867Z,2024-10-02T05:55:56Z,5259539297,56,Right,5260473137,212,4.1,5260596631,178,,5260473133,140,63,5260473135,141,7.8,5260473139,213,0.84,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193203,37,1,1,3,39,5fd9f9bti2cdgb6r1lf8l2bc7,1,31.2,94.6,2024-10-01T19:04:29.727Z,2024-10-02T05:56:00Z,5260596667,178,,5259945291,212,4.5,5259945287,140,33.5,5259945289,141,89.1,5259896473,56,Back,5259945293,213,5.29,,,,,,,7aljb5yzbz7i7fe4jw39ld7xm,E. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193317,38,1,1,3,40,5fd9f9bti2cdgb6r1lf8l2bc7,1,34.5,82.5,2024-10-01T19:04:30.964Z,2024-10-02T05:56:07Z,5259540129,56,Back,5259540131,140,40.5,5259540137,213,5.33,5260596709,178,,5259540135,212,10.9,5259540133,141,69.5,,,,,,,94md3wf5xab5mnj5niiwq33zd,F. Ugrinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193329,39,50,1,3,41,5fd9f9bti2cdgb6r1lf8l2bc7,1,40.9,72.3,2024-10-01T19:04:31.677Z,2024-10-02T05:56:10Z,5259540175,286,,5259540503,233,54,5259540173,56,Back,,,,,,,,,,,,,,,,d6en8pyovfsfqfc4u67rkkwdl,K. Imeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193359,54,7,1,3,42,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,27.7,2024-10-01T19:04:32.938Z,2024-10-02T05:56:25Z,5259540335,285,,5260473233,384,,5260596857,178,,5259540331,56,Center,5259540451,233,39,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193369,55,3,1,3,44,agh9ifb2mw3ivjusgedj7c3fe,0,58.1,25.2,2024-10-01T19:04:34.487Z,2024-10-02T05:56:32Z,5260596915,178,,5260473275,464,,5259540415,286,,5259540413,56,Center,5259541391,233,40,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193545,40,7,1,3,44,5fd9f9bti2cdgb6r1lf8l2bc7,1,41.9,74.8,2024-10-01T19:04:34.578Z,2024-10-02T05:56:37Z,5259541301,56,Back,5260596973,178,,5260473293,384,,5259541351,233,55,5259541305,285,,,,,,,,,,,7aljb5yzbz7i7fe4jw39ld7xm,E. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
2729193415,56,83,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,0,59,25.9,2024-10-01T19:04:36.177Z,2024-10-02T05:56:59Z,5259541935,399,7aljb5yzbz7i7fe4jw39ld7xm,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193453,57,83,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,0,60.5,28.6,2024-10-01T19:04:37.848Z,2024-10-02T05:57:03Z,5259541859,399,7aljb5yzbz7i7fe4jw39ld7xm,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2729193635,41,1,1,3,47,5fd9f9bti2cdgb6r1lf8l2bc7,1,42.9,68,2024-10-01T19:04:38.058Z,2024-10-02T05:57:07Z,5259541823,140,44.6,5259541825,141,3.8,5259541815,196,,5260597201,178,,5259541831,1,,5259541829,213,4.75,5259541819,56,Back,5259541811,155,,7aljb5yzbz7i7fe4jw39ld7xm,E. Colley,,5259541827,212,,,,,,,,,,,,,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Young Boys
