id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2752196487,26,1,1,1,30,agh9ifb2mw3ivjusgedj7c3fe,1,58,50,2024-11-26T20:02:09.061Z,2024-11-27T02:16:07Z,5385189469,213,5.42,5385189471,1,,5385189461,56,Right,5385189467,212,37.3,5385189465,141,8.2,5385189463,140,81,5386002949,178,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752196533,27,1,1,1,34,agh9ifb2mw3ivjusgedj7c3fe,1,89.1,17.7,2024-11-26T20:02:12.955Z,2024-11-27T02:16:14Z,5385189703,141,28.8,5385189699,140,86.5,5386003049,178,,5385189707,212,8,5385189711,213,1.92,5385189693,56,Center,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752196549,28,1,1,1,36,agh9ifb2mw3ivjusgedj7c3fe,0,92.8,26.7,2024-11-26T20:02:15.010Z,2024-11-27T02:16:19Z,5385189949,236,,5385189775,141,28.3,5385189771,56,Center,5385189773,140,92.5,5385189955,286,,5385189951,233,11,5385189777,212,1.1,5385189779,213,1.85,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,5386003145,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752196581,11,74,1,1,36,3adj8hkws0z1al232bg2h6tk0,1,5.2,71.2,2024-11-26T20:02:15.116Z,2024-11-27T02:16:26Z,5385189989,233,28,5385189885,56,Back,5386003301,178,,5385189887,285,,,,,,,,,,,,,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752196563,29,61,1,1,36,agh9ifb2mw3ivjusgedj7c3fe,1,92.5,28.3,2024-11-26T20:02:15.255Z,2024-11-27T02:16:36Z,5386003557,178,,5385189821,56,Center,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752196619,12,49,1,1,38,3adj8hkws0z1al232bg2h6tk0,1,6.5,83.3,2024-11-26T20:02:17.053Z,2024-11-27T02:16:43Z,,,,,,,,,,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752196773,13,1,1,1,40,3adj8hkws0z1al232bg2h6tk0,1,8.2,86.1,2024-11-26T20:02:19.098Z,2024-11-27T02:16:48Z,5385191093,212,32.3,5386003713,178,,5385191101,1,,5385191097,213,6.13,5385191089,140,38.6,5385191085,155,,5385191087,56,Back,5385191091,141,78.7,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752196741,30,83,1,1,44,agh9ifb2mw3ivjusgedj7c3fe,0,52.5,18.3,2024-11-26T20:02:23.093Z,2024-11-27T02:16:52Z,5385191479,399,am0pcyvtaws1i69jt09dgnsnp,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752196841,14,1,1,1,47,3adj8hkws0z1al232bg2h6tk0,1,35.1,63.3,2024-11-26T20:02:26.284Z,2024-11-27T02:16:56Z,5385191465,1,,5385191459,141,12.9,5385191457,140,38.1,5386003817,178,,5385191461,212,34.4,5385191455,56,Back,5385191463,213,4.8,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752197011,15,1,1,1,51,3adj8hkws0z1al232bg2h6tk0,1,45.9,14.7,2024-11-26T20:02:30.519Z,2024-11-27T02:17:00Z,5385192483,213,0.98,5385192479,141,71.4,5385192477,140,70.6,5385192475,56,Center,5386003847,178,,5385192485,1,,5385192473,155,,5385192481,212,46.5,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752197049,16,1,1,2,0,3adj8hkws0z1al232bg2h6tk0,0,93.9,81.5,2024-11-26T20:02:39.117Z,2024-11-27T02:17:06Z,5385192717,56,Center,5385192723,212,25.7,5385854915,72,,5385192715,155,,5385192719,140,90.2,5385854913,224,,5385192713,2,,5385192725,213,4.56,36ylt0kjn7t0vajmelu4mbazu,A. Sima,5386004005,178,,5385192721,141,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752197073,31,12,1,2,2,agh9ifb2mw3ivjusgedj7c3fe,1,12.5,55.8,2024-11-26T20:02:40.890Z,2024-11-27T02:17:11Z,5385192853,56,Back,5385192883,15,,5385192861,213,4.88,5385192857,141,40.6,5385192855,140,14.2,5385192859,212,10.5,5386004135,388,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197105,32,12,1,2,3,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,40.3,2024-11-26T20:02:42.476Z,2024-11-27T02:17:14Z,5385193007,141,40.3,5385193019,213,0,5386004171,388,,5385192997,56,Back,5385193013,212,17.4,5385193003,140,29.8,5385193081,15,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197151,17,1,1,2,6,3adj8hkws0z1al232bg2h6tk0,1,70.4,64,2024-11-26T20:02:44.840Z,2024-11-27T02:17:18Z,5385193251,213,4.46,5385193243,56,Center,5385193249,212,7.5,5385193245,140,68.6,5386004237,178,,5385193247,141,53.4,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752197201,18,1,1,2,7,3adj8hkws0z1al232bg2h6tk0,1,68.6,53.4,2024-11-26T20:02:46.617Z,2024-11-27T02:17:24Z,5385193619,1,,5385193609,56,Right,5385193611,140,72.5,5385193617,213,4.84,5385193615,212,33.1,5386004311,178,,5385193613,141,5.1,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752197279,19,2,1,2,11,3adj8hkws0z1al232bg2h6tk0,1,77.1,4.7,2024-11-26T20:02:49.849Z,2024-11-27T02:17:28Z,5385194179,7,am0pcyvtaws1i69jt09dgnsnp,5386004425,178,,5385194025,140,87.3,5385194181,56,Center,5385194027,141,47.2,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752197691,35,55,1,2,11,agh9ifb2mw3ivjusgedj7c3fe,1,14.7,55.8,2024-11-26T20:02:49.850Z,2024-11-27T02:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197255,33,43,1,2,13,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-26T20:02:52.186Z,2024-11-26T20:03:23Z,5385193919,56,Back,5385193921,285,0,5385197523,144,44,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197683,34,43,1,2,14,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-26T20:02:53.547Z,2024-11-26T20:03:24Z,5385197789,144,5,5385196221,346,0,5385196219,56,Back,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197765,36,1,1,2,29,agh9ifb2mw3ivjusgedj7c3fe,1,15.3,62,2024-11-26T20:03:07.881Z,2024-11-27T02:17:31Z,5385196899,189,,5385196659,56,Back,5385196657,241,,5385196669,213,4.43,5385196663,141,48.1,5386004469,178,,5385196653,5,,5385196665,212,9.8,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,5385196661,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197813,37,1,1,2,34,agh9ifb2mw3ivjusgedj7c3fe,1,12.7,48.1,2024-11-26T20:03:13.524Z,2024-11-27T02:17:35Z,5385196869,212,25.2,5385196871,213,0.95,5385196867,141,78.2,5385196865,140,26.7,5385196863,56,Back,5386004527,178,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197855,38,1,1,2,37,agh9ifb2mw3ivjusgedj7c3fe,1,26.7,78.2,2024-11-26T20:03:16.614Z,2024-11-27T02:17:42Z,5385197121,213,0.48,5385197113,56,Back,5385197119,212,21,5386004687,178,,5385197115,140,44.5,5385197117,141,92.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197907,39,1,1,2,40,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,92.4,2024-11-26T20:03:19.038Z,2024-11-27T02:17:50Z,5385197441,141,79.3,5385197439,140,56,5386004831,178,,5385197437,56,Left,5385197445,213,5.65,5385197443,212,15,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197949,40,1,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,78.7,2024-11-26T20:03:21.133Z,2024-11-27T02:17:54Z,5385197597,140,45.5,5385197595,56,Back,5385197601,212,10.4,5385197599,141,79.7,5386004951,178,,5385197603,213,3.08,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197977,41,1,1,2,43,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,79.7,2024-11-26T20:03:21.824Z,2024-11-27T02:17:58Z,5385197763,213,0.37,5385517057,155,,5385197753,56,Left,5386005073,178,,5385197759,141,92,5385197755,140,66.2,5385197761,212,23.3,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198037,42,3,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,0,66.7,95.3,2024-11-26T20:03:25.237Z,2024-11-27T02:18:04Z,5386005145,178,,5385519737,233,20,5385198129,286,,5385855857,464,,5385198089,56,Left,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752197991,20,7,1,2,46,3adj8hkws0z1al232bg2h6tk0,1,33.3,4.7,2024-11-26T20:03:25.497Z,2024-11-27T02:18:05Z,5385519727,233,42,5385197861,285,,5386005169,178,,5385855883,383,,5385197859,56,Back,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198029,21,49,1,2,47,3adj8hkws0z1al232bg2h6tk0,1,32.1,6.6,2024-11-26T20:03:25.983Z,2024-11-27T03:12:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198119,22,1,1,2,49,3adj8hkws0z1al232bg2h6tk0,1,22,8.7,2024-11-26T20:03:28.663Z,2024-11-27T02:18:13Z,5385198575,141,33.1,5385198577,212,25,5385198571,56,Back,5385198579,213,2.42,5386005491,178,,5385198573,140,4.2,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198173,23,1,1,2,51,3adj8hkws0z1al232bg2h6tk0,0,4.2,33.1,2024-11-26T20:03:30.700Z,2024-11-27T02:18:18Z,5385198887,141,41.2,5385198891,212,51.6,5385198873,157,,5385198895,213,0.11,5385198897,1,,5385198879,56,Center,5386005593,178,,5385198883,140,53.1,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198211,43,1,1,2,54,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,54.8,2024-11-26T20:03:33.109Z,2024-11-27T02:18:22Z,5386005671,178,,5385199133,212,16,5385199135,213,6.21,5385199127,56,Center,5385199125,3,,5385199131,141,53,5385199129,140,59.5,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199163,57,1,1,2,55,agh9ifb2mw3ivjusgedj7c3fe,0,62.4,52.6,2024-11-26T20:03:33.954Z,2024-11-27T02:18:29Z,5385207833,212,5.3,5385207825,56,Center,5385207835,213,5.78,5385207829,140,66.8,5386005795,389,,5385207831,141,48.9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198241,24,3,1,2,57,3adj8hkws0z1al232bg2h6tk0,0,35.9,54.3,2024-11-26T20:03:36.787Z,2024-11-27T02:18:35Z,5385856063,464,,5385199533,233,44,5386005819,178,,5385199315,56,Back,5385199317,286,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198263,44,7,1,2,58,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,45.7,2024-11-26T20:03:36.820Z,2024-11-27T02:18:36Z,5385199483,233,24,5385199425,56,Center,5385856105,383,,5385199427,285,,5386005843,178,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198273,45,49,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,48.2,2024-11-26T20:03:38.329Z,2024-11-27T02:18:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198307,46,1,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,0,64.9,48.4,2024-11-26T20:03:38.357Z,2024-11-27T02:18:43Z,5385199663,56,Center,5386005927,178,,5385199669,212,27,5385199671,213,0.06,5385199667,141,50.6,5385199665,140,90.6,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198333,25,52,1,3,1,3adj8hkws0z1al232bg2h6tk0,1,11.2,50.1,2024-11-26T20:03:40.336Z,2024-11-27T02:18:47Z,5386005989,179,,5385856201,376,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198573,26,80,1,3,12,3adj8hkws0z1al232bg2h6tk0,0,7.9,48.6,2024-11-26T20:03:51.604Z,2024-11-27T02:18:57Z,5386006061,178,,,,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198649,47,43,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-26T20:03:56.537Z,2024-11-26T20:59:36Z,5385201565,56,Center,5385201567,140,67.4,5385201569,141,48.5,5385201571,212,8,5385201573,213,6.03,5385525579,144,1,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198715,27,1,1,3,19,3adj8hkws0z1al232bg2h6tk0,0,10,42.8,2024-11-26T20:03:58.066Z,2024-11-27T02:19:12Z,5385202031,212,48.9,5385202029,141,56,5385202021,157,,5385202035,1,,5385202027,140,55.8,5385202025,56,Center,5385202023,198,,5385202033,213,0.18,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,5386006109,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198723,48,44,1,3,22,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,43.6,2024-11-26T20:04:01.542Z,2024-11-27T05:15:34Z,5385202067,56,Back,5385202071,285,,5385202149,233,28,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198719,28,44,1,3,22,3adj8hkws0z1al232bg2h6tk0,0,58.8,56.4,2024-11-26T20:04:01.543Z,2024-11-27T02:19:17Z,5385202053,286,,5385202177,233,48,5385202051,56,Center,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198733,49,1,1,3,22,agh9ifb2mw3ivjusgedj7c3fe,0,37.2,43.6,2024-11-26T20:04:01.567Z,2024-11-27T05:15:34Z,5385202119,56,Center,5385202117,3,,5385202123,141,44.8,5385202121,140,52.5,5385202127,213,0.05,5386006467,388,,5385202125,212,16.1,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198809,29,1,1,3,24,3adj8hkws0z1al232bg2h6tk0,0,47.5,57.4,2024-11-26T20:04:03.337Z,2024-11-27T02:19:22Z,5385202543,141,6.6,5385202549,1,,5385202541,140,56.6,5385202539,56,Right,5386006541,388,,5385202547,213,4.98,5385202537,3,,5385202545,212,35.8,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752198819,50,49,1,3,29,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,95.6,2024-11-26T20:04:08.239Z,2024-11-27T02:19:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198967,51,1,1,3,30,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,95.6,2024-11-26T20:04:09.470Z,2024-11-27T02:19:31Z,5385203423,140,32.8,5386006675,178,,5385203429,213,3.84,5385203421,56,Back,5385203427,212,18.6,5385203425,141,78.1,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752198999,52,1,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,75.6,2024-11-26T20:04:14.730Z,2024-11-27T02:19:36Z,5385203581,140,55.8,5385203587,213,5.88,5385203585,212,14.5,5385203583,141,67.2,5385203579,56,Center,5386006799,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199053,53,1,1,3,36,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,67.2,2024-11-26T20:04:15.509Z,2024-11-27T02:19:39Z,5385203871,141,75.9,5385203869,140,43.9,5385203867,56,Back,5385203875,213,2.69,5386006863,178,,5385203873,212,13.5,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199085,54,1,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,1,43.9,75.9,2024-11-26T20:04:17.926Z,2024-11-27T02:19:42Z,5385204087,140,58.1,5385204091,212,18.9,5385204085,56,Left,5385204089,141,92.9,5386006923,178,,5385204093,213,0.66,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199091,55,1,1,3,40,agh9ifb2mw3ivjusgedj7c3fe,0,58.1,92.9,2024-11-26T20:04:19.786Z,2024-11-27T02:19:47Z,5385204103,140,58.8,5385204107,212,1.7,5385204105,141,90.6,5385204109,213,5.15,5386006981,178,,5385204101,56,Left,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199101,30,8,1,3,41,3adj8hkws0z1al232bg2h6tk0,1,40.9,7.3,2024-11-26T20:04:19.976Z,2024-11-27T02:19:49Z,5385204145,56,Back,5386007015,178,,5385856523,385,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752199115,31,5,1,3,42,3adj8hkws0z1al232bg2h6tk0,0,38.4,-2,2024-11-26T20:04:21.517Z,2024-11-27T02:19:51Z,5385204237,56,Back,5385204239,347,,5385204481,233,56,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752199157,56,5,1,3,42,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,102,2024-11-26T20:04:21.517Z,2024-11-27T02:19:52Z,5385204441,56,Left,5385204469,233,31,5385204445,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199371,58,1,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,100,2024-11-26T20:04:28.387Z,2024-11-27T02:19:56Z,5385205615,107,,5385205617,56,Back,5385205619,140,43.1,5385205625,212,22.4,5385205621,141,84.8,5385205629,213,3.69,5385205631,1,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199413,59,1,1,3,52,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,84.8,2024-11-26T20:04:31.387Z,2024-11-27T02:19:58Z,5385205853,141,56.7,5385205849,56,Back,5386007117,178,,5385205851,140,40.5,5385205857,213,4.57,5385205855,212,19.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199535,60,1,1,3,56,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,45.7,2024-11-26T20:04:35.216Z,2024-11-27T02:20:02Z,5385206603,213,5.36,5386007151,178,,5385206605,1,,5385206599,141,6.1,5385206595,56,Right,5385206601,212,33.7,5385206597,140,63.7,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199565,61,1,1,4,2,agh9ifb2mw3ivjusgedj7c3fe,0,72.2,16.5,2024-11-26T20:04:41.281Z,2024-11-27T02:20:15Z,5385206743,141,39.4,5385206745,212,24.9,5385206747,213,0.68,5385206739,56,Center,5385206741,140,90.7,5386007369,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2752199595,32,52,1,4,4,3adj8hkws0z1al232bg2h6tk0,1,8.2,57,2024-11-26T20:04:43.176Z,2024-11-27T02:20:22Z,5385856769,376,,5386007485,179,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752199853,33,1,1,4,8,3adj8hkws0z1al232bg2h6tk0,1,10,45.1,2024-11-26T20:04:47.176Z,2024-11-27T02:20:23Z,5386007505,178,,5385208273,123,,5385208341,189,,5385208281,212,31.6,5385208285,213,5.27,5385208277,140,26,5385208275,56,Back,5385208279,141,5.8,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752199921,34,1,1,4,13,3adj8hkws0z1al232bg2h6tk0,1,24.8,7.8,2024-11-26T20:04:52.661Z,2024-11-27T02:20:31Z,5385208631,56,Back,5386007619,178,,5385208639,213,2.44,5385208635,141,22.8,5385208637,212,15.7,5385208633,140,13.4,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
2752200015,35,1,1,4,17,3adj8hkws0z1al232bg2h6tk0,1,13.4,22.8,2024-11-26T20:04:55.904Z,2024-11-27T02:20:37Z,5385209133,140,30.9,5386007651,178,,5385209137,212,18.4,5385209135,141,24.3,5385209139,213,0.06,5385209131,56,Back,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brest
