id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/12/value,assist,qualifier/20/value,teamName
2801721237,232,61,1,22,12,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,26.9,2025-04-15T19:25:20.979Z,2025-04-16T03:39:10Z,5655235349,56,Center,5655899029,178,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721239,186,1,1,22,14,dt4pinj0vw0t0cvz7za6mhmzy,0,29.3,60.3,2025-04-15T19:25:22.739Z,2025-04-16T03:39:40Z,5655235357,212,2.5,5655235351,56,Back,5655235353,140,27.3,5655235359,213,2.59,5655235355,141,62.2,5655899409,178,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721253,233,61,1,22,15,agh9ifb2mw3ivjusgedj7c3fe,0,69.3,33.5,2025-04-15T19:25:23.619Z,2025-04-16T03:39:50Z,5655235459,56,Center,5655899529,178,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721273,187,1,1,22,16,dt4pinj0vw0t0cvz7za6mhmzy,1,27.1,55,2025-04-15T19:25:25.259Z,2025-04-16T03:39:54Z,5655235591,212,16.4,5655235593,213,4.87,5655899613,178,,5655235589,141,31.2,5655235585,56,Back,5655235587,140,29.5,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721291,188,1,1,22,20,dt4pinj0vw0t0cvz7za6mhmzy,1,28.1,27,2025-04-15T19:25:28.900Z,2025-04-16T03:40:04Z,5655235681,56,Back,5655235683,140,22.6,5655899699,178,,5655235689,213,2.94,5655235687,212,5.9,5655235685,141,28.7,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721301,189,1,1,22,21,dt4pinj0vw0t0cvz7za6mhmzy,0,23.4,29.1,2025-04-15T19:25:30.220Z,2025-04-16T03:40:08Z,5655235727,212,20.3,5655899781,178,,5655235725,141,27.6,5655235723,140,42.7,5655235721,56,Back,5655235729,213,6.23,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721305,234,49,1,22,22,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,73.4,2025-04-15T19:25:31.300Z,2025-04-16T03:40:12Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721325,235,1,1,22,25,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,86.4,2025-04-15T19:25:34.020Z,2025-04-16T03:40:17Z,5655235849,213,3.58,5655235843,140,46.2,5655235841,56,Back,5655235845,141,75.5,5655235847,212,17.4,5655899883,178,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721367,236,1,1,22,27,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,75.5,2025-04-15T19:25:35.780Z,2025-04-16T03:40:22Z,5655236067,212,11.3,5655899961,178,,5655236065,141,64.4,5655236061,56,Center,5655236063,140,54.2,5655236069,213,5.55,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721369,237,50,1,22,32,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,56.6,2025-04-15T19:25:40.621Z,2025-04-16T03:40:31Z,5655236101,233,190,5655236081,56,Back,5655236083,286,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721363,190,7,1,22,32,dt4pinj0vw0t0cvz7za6mhmzy,1,53.3,43.4,2025-04-15T19:25:40.901Z,2025-04-16T03:40:36Z,5655236055,285,,5655452989,384,,5655236085,233,237,5655900107,178,,5655236053,56,Center,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721383,191,49,1,22,34,dt4pinj0vw0t0cvz7za6mhmzy,1,52.4,49.2,2025-04-15T19:25:43.061Z,2025-04-16T03:40:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721477,192,1,1,22,37,dt4pinj0vw0t0cvz7za6mhmzy,1,65.7,74.2,2025-04-15T19:25:46.221Z,2025-04-16T03:40:48Z,5655236689,140,77.9,5655236693,212,18.9,5655236691,141,94.7,5655900231,178,,5655236685,56,Left,5655236695,213,0.83,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801759213,874,3,1,22,44,dt4pinj0vw0t0cvz7za6mhmzy,0,88.9,96.8,2025-04-15T19:25:52.622Z,2025-04-16T03:40:58Z,5655453829,464,,5655453825,56,Left,5655453831,467,cscn06kwqfzo09h0dc5ybt1pl,5655900309,178,,5655453827,286,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721493,193,1,1,22,50,dt4pinj0vw0t0cvz7za6mhmzy,1,89.6,86,2025-04-15T19:25:59.303Z,2025-04-16T03:41:03Z,5655236753,56,Center,5655236759,212,19.3,5655236761,213,3.7,5655236757,141,71,5655900363,178,,5655236755,140,74,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721503,194,1,1,22,53,dt4pinj0vw0t0cvz7za6mhmzy,0,76.4,72.4,2025-04-15T19:26:02.263Z,2025-04-16T03:41:07Z,5655236807,141,37.2,5655454209,224,,5655236805,140,87.8,5655236811,213,5.18,5655454211,72,,5655236801,155,,5655236803,56,Center,5655900401,178,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,5655236809,212,26.8,5655236799,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721511,238,12,1,22,54,agh9ifb2mw3ivjusgedj7c3fe,1,13.4,53.9,2025-04-15T19:26:03.343Z,2025-04-16T03:41:11Z,5655236865,212,22.1,5655236867,213,0.72,5655236873,15,,5655900419,388,,5655236863,141,75.3,5655236861,140,29.3,5655236859,56,Back,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721553,195,1,1,22,59,dt4pinj0vw0t0cvz7za6mhmzy,1,70,22.4,2025-04-15T19:26:08.183Z,2025-04-16T03:41:35Z,5655237117,56,Right,5655237125,213,5.8,5655900663,178,,5655237121,141,9.1,5655237123,212,19.4,5655237119,140,86.3,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721561,196,1,1,23,5,dt4pinj0vw0t0cvz7za6mhmzy,1,77.5,10.7,2025-04-15T19:26:13.584Z,2025-04-16T03:41:43Z,5655237171,212,11.2,5655237173,213,2.46,5655237169,141,21,5655237165,56,Right,5655900773,178,,5655237167,140,69.2,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721571,197,1,1,23,6,dt4pinj0vw0t0cvz7za6mhmzy,0,69.2,21,2025-04-15T19:26:15.224Z,2025-04-16T03:41:52Z,5655237217,213,0.26,5655237209,56,Center,5655237215,212,29.8,5655237213,141,32.3,5655237211,140,96.6,5655237207,155,,5655900855,178,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721581,239,52,1,23,9,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,64.8,2025-04-15T19:26:18.264Z,2025-04-16T03:41:54Z,5655900887,178,,5655454605,378,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721667,240,1,1,23,22,agh9ifb2mw3ivjusgedj7c3fe,1,10.2,51.6,2025-04-15T19:26:30.865Z,2025-04-16T03:41:59Z,5655237659,56,Back,5655237663,141,91.8,5655237661,140,13.5,5655900955,178,,5655237671,287,,5655237667,213,1.44,5655237657,123,,5655237665,212,27.6,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721713,241,1,1,23,26,agh9ifb2mw3ivjusgedj7c3fe,1,14.9,90.3,2025-04-15T19:26:34.906Z,2025-04-16T03:42:06Z,5655237879,212,12.2,5655237873,56,Back,5655901023,178,,5655237875,140,8.3,5655237881,213,4.11,5655237877,141,75.5,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721769,242,1,1,23,28,agh9ifb2mw3ivjusgedj7c3fe,0,8.7,73.2,2025-04-15T19:26:37.306Z,2025-04-16T03:42:11Z,5655238177,196,,5655238181,140,33.3,5655238183,141,0,5655238175,155,,5655238189,1,,5655238187,213,5.18,5655901173,178,,5655238179,56,Back,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,5655238185,212,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721803,198,5,1,23,33,dt4pinj0vw0t0cvz7za6mhmzy,1,68.3,101.2,2025-04-15T19:26:41.946Z,2025-04-16T03:42:14Z,5655238367,347,,5655238391,233,243,5655238365,56,Left,,,,,,,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721775,243,5,1,23,33,agh9ifb2mw3ivjusgedj7c3fe,0,31.7,-1.2,2025-04-15T19:26:41.946Z,2025-04-16T03:42:14Z,5655238197,347,,5655238425,233,198,5655238195,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721821,199,1,1,23,38,dt4pinj0vw0t0cvz7za6mhmzy,1,65.3,100,2025-04-15T19:26:47.067Z,2025-04-16T03:42:17Z,5655238475,141,89.4,5655238489,189,,5655238477,212,27.6,5655238481,213,3.45,5655238485,1,,5655238473,140,40.3,5655238471,56,Back,5655238469,107,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721827,200,1,1,23,43,dt4pinj0vw0t0cvz7za6mhmzy,1,38.5,88.7,2025-04-15T19:26:51.467Z,2025-04-16T03:42:23Z,5655238527,140,51,5655238525,56,Center,5655238533,213,5.66,5655238531,212,16.1,5655901315,178,,5655238529,141,74.9,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721835,201,1,1,23,44,dt4pinj0vw0t0cvz7za6mhmzy,1,51,74.8,2025-04-15T19:26:52.547Z,2025-04-16T03:42:26Z,5655455897,156,,5655901369,178,,5655238557,56,Back,5655238565,141,83.3,5655238561,140,39.6,5655238573,213,2.69,5655238569,212,13.3,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721877,202,1,1,23,47,dt4pinj0vw0t0cvz7za6mhmzy,1,38.8,74.9,2025-04-15T19:26:55.787Z,2025-04-16T03:42:34Z,5655238853,56,Back,5655238859,212,21.7,5655238861,213,3.6,5655238857,141,60.7,5655901469,178,,5655238855,140,20.3,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721887,203,1,1,23,53,dt4pinj0vw0t0cvz7za6mhmzy,0,21.7,67,2025-04-15T19:27:01.948Z,2025-04-16T03:42:37Z,5655901501,178,,5655238885,157,,5655238897,1,,5655238895,213,6.28,5655238887,56,Center,5655238889,140,63.1,5655238893,212,43.5,5655238891,141,66.7,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801721899,244,1,1,23,56,agh9ifb2mw3ivjusgedj7c3fe,1,35.7,26.5,2025-04-15T19:27:04.828Z,2025-04-16T03:42:43Z,5655901579,388,,5655238955,141,28.3,5655238957,212,8,5655238959,213,0.15,5655238949,3,,5655238953,140,43.2,5655238951,56,Back,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721905,245,49,1,23,57,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,28.3,2025-04-15T19:27:06.388Z,2025-04-16T03:42:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721931,246,1,1,23,59,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,28.3,2025-04-15T19:27:08.029Z,2025-04-16T03:42:55Z,5655239107,56,Center,5655239113,212,13.4,5655239111,141,28.7,5655901771,178,,5655239115,213,0.02,5655239109,140,56,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721939,247,1,1,24,2,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,25.7,2025-04-15T19:27:11.109Z,2025-04-16T03:43:01Z,5655239145,56,Right,5655901821,178,,5655239147,140,57.8,5655239149,141,11.5,5655239153,213,5.04,5655239151,212,10.2,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721949,248,1,1,24,3,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,11.5,2025-04-15T19:27:11.589Z,2025-04-16T03:43:07Z,5655239197,212,17.2,5655902001,178,,5655239195,141,8,5655239191,56,Back,5655239193,140,41.6,5655239199,213,3.28,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721969,249,1,1,24,5,agh9ifb2mw3ivjusgedj7c3fe,1,41.6,8,2025-04-15T19:27:13.669Z,2025-04-16T03:43:14Z,5655239301,212,28.7,5655239303,213,2.36,5655239299,141,37.7,5655239295,56,Back,5655902085,178,,5655239297,140,22.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721981,250,1,1,24,8,agh9ifb2mw3ivjusgedj7c3fe,1,22.1,39.1,2025-04-15T19:27:16.909Z,2025-04-16T03:43:19Z,5655239377,213,1.51,5655239375,212,18.1,5655902149,178,,5655239371,140,23.2,5655239373,141,65.6,5655239369,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801721995,251,1,1,24,11,agh9ifb2mw3ivjusgedj7c3fe,1,23.2,65.6,2025-04-15T19:27:19.710Z,2025-04-16T03:43:24Z,5655239471,213,1.44,5655239469,212,16.9,5655239463,56,Back,5655239465,140,25.3,5655902211,178,,5655239467,141,90.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722007,252,1,1,24,13,agh9ifb2mw3ivjusgedj7c3fe,0,25.2,90.2,2025-04-15T19:27:22.070Z,2025-04-16T03:43:31Z,5655239551,1,,5655239549,213,6,5655902267,178,,5655239539,155,,5655239541,56,Center,5655239543,140,58.5,5655239545,141,75,5655239547,212,36.5,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722013,204,12,1,24,15,dt4pinj0vw0t0cvz7za6mhmzy,1,41.4,25.1,2025-04-15T19:27:24.270Z,2025-04-16T03:43:44Z,5655239571,141,45,5655902405,388,,5655239573,212,18.7,5655239569,140,53.7,5655239617,15,,5655239575,213,0.81,5655239567,56,Center,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722039,253,1,1,24,20,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,51.3,2025-04-15T19:27:29.110Z,2025-04-16T03:43:50Z,5655239775,140,70.3,5655239777,141,80.7,5655239781,213,1.05,5655239779,212,23,5655902447,178,,5655239773,56,Left,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722077,254,1,1,24,24,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,74.1,2025-04-15T19:27:33.111Z,2025-04-16T03:43:55Z,5655240009,213,4.67,5655902517,178,,5655240001,56,Center,5655240003,140,73.7,5655240005,141,25.4,5655240011,1,,5655240007,212,33.1,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722109,255,1,1,24,30,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,26.5,2025-04-15T19:27:38.751Z,2025-04-16T03:44:03Z,5655240187,213,1.77,5655902583,178,,5655240179,56,Center,5655240185,212,9.8,5655240183,141,40.6,5655240181,140,70.5,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722143,256,1,1,24,33,agh9ifb2mw3ivjusgedj7c3fe,1,70.5,40.6,2025-04-15T19:27:41.952Z,2025-04-16T03:44:10Z,5655902701,178,,5655240315,213,4.62,5655240309,140,69.2,5655240307,56,Right,5655240311,141,18.7,5655240313,212,15,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722183,257,1,1,24,36,agh9ifb2mw3ivjusgedj7c3fe,1,69.2,18.7,2025-04-15T19:27:44.552Z,2025-04-16T03:44:15Z,5655240507,155,,5655240511,140,87.2,5655240513,141,29.8,5655902785,178,,5655240515,212,20.4,5655240509,56,Center,5655240517,213,0.38,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722187,258,61,1,24,37,agh9ifb2mw3ivjusgedj7c3fe,0,87.2,29.8,2025-04-15T19:27:46.352Z,2025-04-16T03:44:21Z,5655902845,178,,5655240529,56,Center,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722211,206,4,1,24,37,dt4pinj0vw0t0cvz7za6mhmzy,1,14.6,66,2025-04-15T19:27:46.431Z,2025-04-16T03:44:36Z,5655240677,152,,5655240675,56,Back,5655240673,10,,5655240679,285,,5655240705,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722209,259,4,1,24,37,agh9ifb2mw3ivjusgedj7c3fe,0,85.4,34,2025-04-15T19:27:46.432Z,2025-04-16T03:44:35Z,5655240687,152,,5655240685,56,Center,5655240721,233,206,5655240683,10,,5655903123,178,,5655240689,286,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801722181,205,43,1,24,39,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2025-04-15T19:27:48.457Z,2025-04-15T19:28:05Z,5655240505,56,Back,5655240957,144,50,5655240887,285,0,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722351,207,1,1,25,9,dt4pinj0vw0t0cvz7za6mhmzy,1,20.7,74.3,2025-04-15T19:28:17.995Z,2025-04-16T03:44:44Z,5655241341,5,,5655241359,213,0.11,5655903241,178,,5655241353,140,25.3,5655241349,56,Back,5655241355,141,75.1,5655241357,212,4.9,5655241345,152,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722355,208,1,1,25,10,dt4pinj0vw0t0cvz7za6mhmzy,1,25.3,75.1,2025-04-15T19:28:18.955Z,2025-04-16T03:44:48Z,5655241377,140,19.7,5655241381,212,5.9,5655241383,213,3.18,5655241375,56,Back,5655903327,178,,5655241387,156,,5655241379,141,74.8,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722381,209,1,1,25,12,dt4pinj0vw0t0cvz7za6mhmzy,1,20.9,78.7,2025-04-15T19:28:21.195Z,2025-04-16T03:44:54Z,5655903393,178,,5655241563,212,19.8,5655241561,141,95.9,5655241559,140,36.1,5655241565,213,0.63,5655241557,56,Back,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722411,210,1,1,25,17,dt4pinj0vw0t0cvz7za6mhmzy,1,25.8,86.9,2025-04-15T19:28:26.395Z,2025-04-16T03:45:01Z,5655241683,213,4.05,5655241681,212,27.3,5655241677,140,9.7,5655241675,56,Back,5655241679,141,55.3,5655903457,178,,,,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722415,211,1,1,25,21,dt4pinj0vw0t0cvz7za6mhmzy,1,9.2,54.7,2025-04-15T19:28:30.036Z,2025-04-16T03:45:07Z,5655903545,178,,5655241689,56,Back,5655241691,140,11.1,5655241697,213,4.86,5655241693,141,34.8,5655241695,212,13.7,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722425,212,1,1,25,23,dt4pinj0vw0t0cvz7za6mhmzy,1,11.1,34.8,2025-04-15T19:28:31.516Z,2025-04-16T03:45:11Z,5655241755,141,58.6,5655241759,213,1.78,5655903639,178,,5655241757,212,16.6,5655241753,140,7.8,5655241751,56,Back,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722451,213,1,1,25,25,dt4pinj0vw0t0cvz7za6mhmzy,1,7.5,58.8,2025-04-15T19:28:33.636Z,2025-04-16T03:45:23Z,5655241859,140,12.2,5655241863,212,22,5655241861,141,90.3,5655241857,56,Back,5655241865,213,1.34,5655903837,178,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801722461,214,1,1,25,28,dt4pinj0vw0t0cvz7za6mhmzy,1,12.3,91.5,2025-04-15T19:28:37.436Z,2025-04-16T03:45:28Z,5655241915,212,23.8,5655241917,213,6.13,5655903903,178,,5655241909,56,Back,5655241913,141,86.1,5655241911,140,34.7,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
