id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/18/value,qualifier/19/value,teamName
2798652983,180,1,1,15,11,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,37.7,2025-04-09T19:16:26.522Z,2025-04-10T04:40:12Z,5638398621,56,Back,5638398627,212,30.2,5638398629,213,1.2,5639057141,178,,5638398625,141,79.1,5638398623,140,36.9,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798652993,181,1,1,15,14,agh9ifb2mw3ivjusgedj7c3fe,1,41.3,85,2025-04-09T19:16:29.869Z,2025-04-10T04:40:15Z,5638398665,56,Left,5638398669,141,94.2,5639057149,178,,5638398667,140,58.6,5638398671,212,19.2,5638398673,213,0.33,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653005,182,1,1,15,16,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,94.2,2025-04-09T19:16:31.225Z,2025-04-10T04:40:18Z,5638398723,140,44,5638398729,213,3.26,5638398725,141,91.5,5639057153,178,,5638398721,56,Back,5638398727,212,15.4,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653029,183,1,1,15,17,agh9ifb2mw3ivjusgedj7c3fe,0,44,91.5,2025-04-09T19:16:32.482Z,2025-04-10T04:40:23Z,5638398867,56,Center,5638398877,1,,5638398871,141,75.1,5639057165,178,,5638398869,140,84.4,5638398865,155,,5638398875,213,6.03,5638398873,212,43.9,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653043,122,12,1,15,20,dt4pinj0vw0t0cvz7za6mhmzy,1,18.6,26.3,2025-04-09T19:16:35.954Z,2025-04-10T04:40:26Z,5639057173,178,,5638398957,140,0,5638398963,213,3.49,5638398955,56,Back,5638398959,141,15.2,5638398961,212,22.1,5638398969,167,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653045,123,6,1,15,23,dt4pinj0vw0t0cvz7za6mhmzy,0,0,14.6,2025-04-09T19:16:38.122Z,2025-04-10T04:40:59Z,5638398985,56,Back,5638399005,233,184,5638398987,73,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653039,184,6,1,15,23,agh9ifb2mw3ivjusgedj7c3fe,1,100,85.4,2025-04-09T19:16:38.122Z,2025-04-10T04:41:00Z,5638398967,73,,5638398989,233,123,5638398965,56,Left,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653145,186,1,1,15,47,agh9ifb2mw3ivjusgedj7c3fe,1,99.4,99.8,2025-04-09T19:17:02.046Z,2025-04-10T04:41:11Z,5638399533,213,3.67,5638399523,6,,5638399527,140,79.2,5638399531,212,24.6,5638399525,56,Left,5638399529,141,81.4,5639057267,178,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653149,187,43,1,15,49,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T19:17:04.783Z,2025-04-09T19:18:40Z,5638399575,212,13.9,5638399569,56,Center,5638399571,140,76.1,5638399577,213,3.81,5638399573,141,71.8,5638401785,144,1,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653157,188,1,1,15,50,agh9ifb2mw3ivjusgedj7c3fe,0,76.3,68.7,2025-04-09T19:17:05.487Z,2025-04-10T04:41:16Z,5638399631,56,Center,5638399637,212,17.5,5638399639,213,5.73,5638399629,155,,5638399635,141,55.2,5639057283,178,,5638399633,140,90.5,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653167,124,12,1,15,51,dt4pinj0vw0t0cvz7za6mhmzy,1,9.9,41.6,2025-04-09T19:17:06.290Z,2025-04-10T04:41:21Z,5638399703,56,Back,5638399711,213,0.52,5639057309,388,,5638399709,212,21.8,5638399705,140,27.9,5638399713,15,,5638399707,141,57.6,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653173,189,15,1,15,53,agh9ifb2mw3ivjusgedj7c3fe,1,74.6,44,2025-04-09T19:17:08.830Z,2025-04-10T04:41:29Z,5638399743,56,Center,5638401435,230,98.4,5638401421,328,,5638626631,215,,5638401411,103,19,5638401433,147,45.1,5639057319,178,,5638401439,233,125,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5638401407,78,,5638401429,458,5638401219,82,5638401409,102,51.3,5638401437,231,,,5638401215,72,5638401431,146,48.4,,,78.5,5638399741,18,5638401415,108,5638401213,25,,,,,,,,,,,,,,Barcelona
2798653177,125,10,1,15,53,dt4pinj0vw0t0cvz7za6mhmzy,1,21.5,58.7,2025-04-09T19:17:08.885Z,2025-04-10T04:41:34Z,5638399767,94,,5639057323,178,,5638399769,56,Back,5638401459,233,189,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653187,126,12,1,15,54,dt4pinj0vw0t0cvz7za6mhmzy,1,12.2,46,2025-04-09T19:17:09.893Z,2025-04-10T04:41:41Z,5638399813,56,Back,5638399821,213,0.54,5638399819,212,30,5639057327,178,,5638399815,140,36.7,5638399823,15,,5638399817,141,68.6,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653489,133,1,1,15,58,dt4pinj0vw0t0cvz7za6mhmzy,1,31.1,60.5,2025-04-09T19:17:13.020Z,2025-04-10T04:41:46Z,5638401603,212,15,5639057333,388,,5638626825,168,,5638401605,213,0.84,5638401597,56,Back,5638401601,141,76.9,5638401595,3,,5638401599,140,40.7,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653209,127,3,1,15,58,dt4pinj0vw0t0cvz7za6mhmzy,0,37.8,70.1,2025-04-09T19:17:13.045Z,2025-04-10T04:42:00Z,5638399939,211,,5638399935,286,,5638399933,56,Back,5638626827,465,,5639057359,178,,,,,,,,,,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653199,190,43,1,15,58,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T19:17:13.080Z,2025-04-10T07:31:11Z,5638400265,399,5ql70wwevaoqpxabylew5f696,5639091061,144,83,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653231,128,5,1,16,2,dt4pinj0vw0t0cvz7za6mhmzy,0,55,101,2025-04-09T19:17:17.182Z,2025-04-10T04:42:04Z,5638400037,56,Left,5638400039,347,,5638400149,233,191,,,,,,,,,,,,,,,,c2mwg1uhug0pbgl72uf9b927e,J. Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653239,191,5,1,16,2,agh9ifb2mw3ivjusgedj7c3fe,1,45,-1,2025-04-09T19:17:17.182Z,2025-04-10T04:42:05Z,5638400075,56,Back,5638400109,233,128,5638400077,347,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653353,192,1,1,16,29,agh9ifb2mw3ivjusgedj7c3fe,1,42.8,0,2025-04-09T19:17:44.466Z,2025-04-10T04:42:12Z,5638400799,141,16.2,5638401049,189,,5638400795,56,Back,5638400797,140,44.5,5638400801,212,12.5,5638400793,107,,5638400803,213,1.43,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653359,193,1,1,16,32,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,20.9,2025-04-09T19:17:47.970Z,2025-04-10T04:42:19Z,5638400829,56,Back,5638400835,212,17.7,5638400831,140,47.3,5638400837,213,1.5,5638400833,141,46.9,5639057389,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653369,194,1,1,16,34,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,46.9,2025-04-09T19:17:49.908Z,2025-04-10T04:42:23Z,5638400889,212,24.5,5638400885,140,53.1,5638400887,141,81.8,5638400891,213,1.32,5638400883,56,Left,5639057397,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653379,195,1,1,16,37,agh9ifb2mw3ivjusgedj7c3fe,1,55,83.3,2025-04-09T19:17:52.673Z,2025-04-10T04:42:28Z,5638400933,140,62.4,5639057401,178,,5638400937,212,10.9,5638400931,56,Left,5638400935,141,94.5,5638400939,213,0.78,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653381,196,1,1,16,38,agh9ifb2mw3ivjusgedj7c3fe,0,62.4,94.5,2025-04-09T19:17:53.733Z,2025-04-10T04:42:31Z,5638400961,141,87.8,5638400965,213,5.36,5639057411,178,,5638400957,56,Left,5638400959,140,65.7,5638400963,212,5.7,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653397,129,49,1,16,39,dt4pinj0vw0t0cvz7za6mhmzy,1,34.6,25.9,2025-04-09T19:17:54.830Z,2025-04-10T04:42:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653403,130,1,1,16,41,dt4pinj0vw0t0cvz7za6mhmzy,1,34.6,25.9,2025-04-09T19:17:56.065Z,2025-04-10T04:42:42Z,5638401065,140,33.1,5638401069,212,11.3,5638401071,213,1.71,5638401067,141,42.4,5639057431,178,,5638401063,56,Back,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653407,131,1,1,16,43,dt4pinj0vw0t0cvz7za6mhmzy,0,33.1,42.4,2025-04-09T19:17:58.335Z,2025-04-10T04:42:46Z,5638401109,56,Back,5638401113,141,0,5639057437,178,,5638401107,157,,5638401111,140,47.6,5638401117,213,5.19,5638401119,1,,5638401115,212,33.4,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653409,132,5,1,16,47,dt4pinj0vw0t0cvz7za6mhmzy,0,47.6,-1.4,2025-04-09T19:18:02.348Z,2025-04-10T04:42:49Z,5638401127,347,,5638401299,233,197,5638401125,56,Back,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653445,197,5,1,16,47,agh9ifb2mw3ivjusgedj7c3fe,1,52.4,101.4,2025-04-09T19:18:02.348Z,2025-04-10T04:42:50Z,5638401293,347,,5638401295,233,132,5638401291,56,Left,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653449,198,1,1,16,57,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,100,2025-04-09T19:18:12.259Z,2025-04-10T04:42:56Z,5638401333,141,92.6,5638401329,56,Back,5638401335,212,14.8,5638401337,213,3.57,5638401327,107,,5638401331,140,39.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653467,199,1,1,16,59,agh9ifb2mw3ivjusgedj7c3fe,1,39.5,92.6,2025-04-09T19:18:14.158Z,2025-04-10T04:43:01Z,5638401473,212,31.9,5638401471,141,84.2,5638401467,56,Back,5639057465,178,,5638401475,213,3.32,5638401469,140,9.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653479,200,1,1,17,3,agh9ifb2mw3ivjusgedj7c3fe,1,9.5,71.4,2025-04-09T19:18:18.810Z,2025-04-10T04:43:05Z,5638401523,140,22.3,5638401525,141,31.2,5638401529,213,5.17,5638401521,56,Back,5639057473,178,,5638401527,212,30.5,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653485,201,1,1,17,8,agh9ifb2mw3ivjusgedj7c3fe,1,26.3,25,2025-04-09T19:18:23.770Z,2025-04-10T04:43:09Z,5638401561,141,56.7,5638401565,213,1.16,5638401557,56,Back,5639057485,178,,5638401559,140,35.3,5638401563,212,23.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653493,202,1,1,17,12,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,64.2,2025-04-09T19:18:28Z,2025-04-10T04:43:13Z,5638401623,140,55.4,5638401629,213,0.85,5638401625,141,89.4,5639057493,178,,5638401627,212,22.8,5638401621,56,Left,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653495,203,1,1,17,17,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,95.3,2025-04-09T19:18:32.126Z,2025-04-10T04:43:26Z,5638401645,213,3.64,5638401641,141,91.1,5638401643,212,6,5639057501,178,,5638401639,140,57.2,5638401637,56,Left,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653501,204,1,1,17,18,agh9ifb2mw3ivjusgedj7c3fe,1,57.2,91.1,2025-04-09T19:18:33.648Z,2025-04-10T04:43:29Z,5639057531,178,,5638401719,56,Left,5638401723,141,79.1,5638401721,140,53.5,5638401727,213,4.27,5638401725,212,9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653513,205,1,1,17,21,agh9ifb2mw3ivjusgedj7c3fe,1,46.5,67.6,2025-04-09T19:18:36.980Z,2025-04-10T04:43:32Z,5639057539,178,,5638401793,140,45.3,5638401797,212,24.6,5638401791,56,Back,5638401799,213,4.66,5638401795,141,31.5,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653523,206,1,1,17,25,agh9ifb2mw3ivjusgedj7c3fe,1,52.6,21.2,2025-04-09T19:18:40.110Z,2025-04-10T04:43:34Z,5638401871,141,4.3,5639057547,178,,5638401867,56,Right,5638401877,213,5.71,5638401875,212,21.3,5638401869,140,69.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653525,207,1,1,17,28,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,5.6,2025-04-09T19:18:43.991Z,2025-04-10T04:43:38Z,5638401883,56,Center,5639057563,178,,5638401891,213,1.71,5638401887,141,33.7,5638401889,212,19.3,5638401885,140,65.8,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653531,208,1,1,17,31,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,38.2,2025-04-09T19:18:46.636Z,2025-04-10T04:43:41Z,5638401923,213,1.49,5638401917,140,63.1,5638401915,56,Center,5639057571,178,,5638401919,141,65.7,5638401921,212,18.8,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653535,209,1,1,17,33,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,65.7,2025-04-09T19:18:48.484Z,2025-04-10T04:43:44Z,5638401957,141,68.4,5639057577,178,,5638401955,140,71.3,5638401959,212,8.8,5638401961,213,0.21,5638401953,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653543,210,1,1,17,36,agh9ifb2mw3ivjusgedj7c3fe,1,69.9,67.5,2025-04-09T19:18:51.187Z,2025-04-10T04:43:47Z,5638402021,140,81.7,5638402027,213,0.87,5638402025,212,19.1,5638402019,56,Left,5639057587,178,,5638402023,141,88.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653557,211,1,1,17,39,agh9ifb2mw3ivjusgedj7c3fe,1,82,87.5,2025-04-09T19:18:54.160Z,2025-04-10T04:43:51Z,5639057595,178,,5638402101,213,5.77,5638402093,56,Center,5638402097,141,74.2,5638402095,140,97.2,5638402099,212,18.3,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653565,212,1,1,17,41,agh9ifb2mw3ivjusgedj7c3fe,0,97.2,74.2,2025-04-09T19:18:56.258Z,2025-04-10T04:43:55Z,5638402153,212,22.8,5638626979,72,,5638402149,140,96.3,5638402147,56,Center,5638626977,224,,5638402155,213,4.67,5638402143,2,,5638402145,155,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5639057603,178,,5638402151,141,,,,,,,,,,,,,,,40.7,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653571,134,12,1,17,42,dt4pinj0vw0t0cvz7za6mhmzy,1,3.5,59,2025-04-09T19:18:57.938Z,2025-04-10T04:43:58Z,5638402173,141,63.5,5639057611,388,,5638402175,212,6.4,5638402169,56,Back,5638402203,167,,5638402181,15,,5638402177,213,2.64,5638402171,140,0,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653575,135,6,1,17,43,dt4pinj0vw0t0cvz7za6mhmzy,0,0,63.6,2025-04-09T19:18:58.499Z,2025-04-10T04:44:06Z,5638402207,73,,5638402205,56,Back,5638402219,233,213,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653569,213,6,1,17,43,agh9ifb2mw3ivjusgedj7c3fe,1,100,36.4,2025-04-09T19:18:58.499Z,2025-04-10T04:44:06Z,5638402197,56,Center,5638402213,233,135,5638402199,75,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653591,214,1,1,17,56,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-04-09T19:19:11.114Z,2025-04-10T04:45:51Z,5638402335,140,94.1,5639057741,178,,5638402333,56,Center,5638402331,6,,5638402337,141,24.6,5638402339,212,17.3,5638402341,213,1.9,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653593,215,1,1,17,58,agh9ifb2mw3ivjusgedj7c3fe,0,95.8,26.1,2025-04-09T19:19:13.221Z,2025-04-10T04:45:56Z,5638402367,213,2.01,5638402361,140,94.6,5639057753,178,,5638402365,212,2.9,5638627011,223,,5638402357,155,,5638627013,72,,5638402359,56,Center,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5638402355,2,,5638402363,141,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653595,136,61,1,17,58,dt4pinj0vw0t0cvz7za6mhmzy,1,4.5,68.1,2025-04-09T19:19:13.422Z,2025-04-10T04:46:01Z,5639057783,178,,5638402373,56,Back,5639057781,21,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653603,137,49,1,18,1,dt4pinj0vw0t0cvz7za6mhmzy,1,8.2,81.8,2025-04-09T19:19:16.318Z,2025-04-10T04:46:07Z,,,,,,,,,,,,,,,,,,,,,,,,,c2mwg1uhug0pbgl72uf9b927e,J. Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653615,138,1,1,18,5,dt4pinj0vw0t0cvz7za6mhmzy,0,8.5,85.4,2025-04-09T19:19:20.167Z,2025-04-10T04:46:13Z,5638402503,213,5.99,5638402495,56,Center,5638402499,141,60.5,5638402497,140,61.5,5638402493,157,,5638402505,1,,5638402501,212,58.2,5639057807,178,,c2mwg1uhug0pbgl72uf9b927e,J. Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653623,216,43,1,18,9,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T19:19:24.953Z,2025-04-09T20:01:45Z,5638402553,213,2.83,5638402551,212,27.8,5638402549,141,51,5638402545,56,Back,5638458435,144,1,5638402547,140,12.6,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653653,218,4,1,18,10,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,48.2,2025-04-09T19:19:25.941Z,2025-04-10T04:46:20Z,5638402725,56,Back,5638402727,152,,5638402977,294,,5638402731,285,,5638402749,233,139,5638402723,13,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653643,139,4,1,18,10,dt4pinj0vw0t0cvz7za6mhmzy,0,68.4,51.8,2025-04-09T19:19:25.942Z,2025-04-10T04:46:20Z,5639057829,178,,5638402671,13,,5638404167,294,,5638402675,152,,5638402679,286,,5638402767,233,218,5638402673,56,Center,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798653625,217,43,1,18,11,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T19:19:26.562Z,2025-04-09T19:19:34Z,5638402715,144,49,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653759,219,1,1,18,52,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,41.3,2025-04-09T19:20:07.162Z,2025-04-10T04:46:30Z,5638403361,141,30,5638403353,5,,5638403365,213,4,5639057851,178,,5638403357,56,Back,5638403359,140,25.1,5638403355,152,,5638403363,212,10.1,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653767,220,1,1,18,54,agh9ifb2mw3ivjusgedj7c3fe,1,25.1,30,2025-04-09T19:20:09.377Z,2025-04-10T04:46:33Z,5638403397,141,53.7,5638403399,212,20.7,5638403395,140,12.8,5638403393,56,Back,5638403401,213,2.25,5639057859,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653777,221,1,1,18,57,agh9ifb2mw3ivjusgedj7c3fe,1,11.5,59.4,2025-04-09T19:20:12.591Z,2025-04-10T04:46:37Z,5638403473,213,0.7,5639057875,178,,5638403475,1,,5638403469,141,90.6,5638403465,56,Back,5638403471,212,32.9,5638403467,140,35.4,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798653795,222,1,1,19,2,agh9ifb2mw3ivjusgedj7c3fe,1,41.5,89.4,2025-04-09T19:20:17.843Z,2025-04-10T04:46:41Z,5639057885,178,,5638403587,213,0.16,5638403581,140,61,5638403579,56,Left,5638403585,212,20.8,5638403583,141,94.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
