id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,teamName
2722592635,632,1,2,70,11,4t4hod56fsj7utpjdor8so5q6,1,37.1,18.2,2024-09-19T20:29:37.763Z,2024-09-20T04:55:45Z,5223513699,141,6.4,5223513697,140,33.8,5223513695,56,Back,5223513701,212,8.7,5223513703,213,4.3,5223911947,178,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722592659,633,1,2,70,12,4t4hod56fsj7utpjdor8so5q6,1,33.8,6.4,2024-09-19T20:29:38.929Z,2024-09-20T04:55:48Z,5223513869,141,30.4,5223513871,212,17.5,5223513867,140,27.8,5223911963,178,,5223513873,213,1.94,5223513865,56,Back,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722592669,634,1,2,70,19,4t4hod56fsj7utpjdor8so5q6,0,37.9,41,2024-09-19T20:29:46.077Z,2024-09-20T04:55:56Z,5223513921,1,,5223513915,141,88.8,5223513909,155,,5223911997,178,,5223513913,140,65.3,5223513911,56,Left,5223513919,213,0.85,5223513917,212,43.4,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722592673,546,1,2,70,22,agh9ifb2mw3ivjusgedj7c3fe,1,32,9.6,2024-09-19T20:29:48.741Z,2024-09-20T04:56:05Z,5223514897,56,Back,5223912043,388,,5223514899,140,45.2,5223514905,213,6.27,5223514895,3,,5223514903,212,13.9,5223514901,141,9.4,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592675,547,49,2,70,24,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,14.3,2024-09-19T20:29:51.059Z,2024-09-20T04:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592707,548,1,2,70,29,agh9ifb2mw3ivjusgedj7c3fe,1,60.5,5,2024-09-19T20:29:55.612Z,2024-09-20T04:56:12Z,5223514129,141,15.9,5223514127,140,55.1,5223514125,56,Right,5223912085,178,,5223514131,212,9.3,5223514133,213,2.22,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592715,549,1,2,70,30,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,15.9,2024-09-19T20:29:56.526Z,2024-09-20T04:56:16Z,5223912097,178,,5223514145,56,Back,5223514151,212,12.1,5223514153,213,3.55,5223514147,140,44.5,5223514149,141,8.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592727,550,1,2,70,31,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,8.8,2024-09-19T20:29:58.405Z,2024-09-20T04:56:19Z,5223514211,141,30,5223514213,212,19.4,5223514207,56,Back,5223912111,178,,5223514215,213,2.3,5223514209,140,32.2,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592749,551,1,2,70,34,agh9ifb2mw3ivjusgedj7c3fe,1,32.4,30.7,2024-09-19T20:30:01.429Z,2024-09-20T04:56:22Z,5223912123,178,,5223514319,56,Back,5223514325,212,10.7,5223514327,213,0.41,5223514321,140,41.7,5223514323,141,37,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592767,552,1,2,70,38,agh9ifb2mw3ivjusgedj7c3fe,1,47,57.3,2024-09-19T20:30:05.317Z,2024-09-20T04:56:26Z,5223514395,140,61.9,5223514399,212,17,5223514397,141,66.9,5223514393,56,Center,5223912145,178,,5223514401,213,0.4,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592773,553,1,2,70,41,agh9ifb2mw3ivjusgedj7c3fe,0,62.5,66,2024-09-19T20:30:07.636Z,2024-09-20T04:56:30Z,5223912173,178,,5223514413,140,69.4,5223514411,56,Center,5223514415,141,38.5,5223514419,213,5.08,5223514417,212,20.1,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722592781,635,49,2,70,43,4t4hod56fsj7utpjdor8so5q6,1,29.4,62.4,2024-09-19T20:30:10.058Z,2024-09-20T04:56:33Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722592817,636,1,2,70,44,4t4hod56fsj7utpjdor8so5q6,1,28.7,61.4,2024-09-19T20:30:11.094Z,2024-09-20T04:57:04Z,5223514653,56,Center,5223515933,23,,5223514659,212,46.9,5223655029,4,,5223514655,140,73.4,5223514661,213,6.27,5223514651,155,,5223912305,178,,adb8skc3qbvgunhzd9651lij8,Vanderson,5223515931,154,,,5223514657,141,5223515929,210,5223514663,1,,,,,,,,,16,,,60.7,1,,,,,,,,,,,,Monaco
2722592821,637,16,2,70,51,4t4hod56fsj7utpjdor8so5q6,1,87.5,60.3,2024-09-19T20:30:17.813Z,2024-09-20T04:57:22Z,5223515977,136,,5223515275,374,30:17.1,5223514683,56,Center,5223912365,178,,5223515965,154,,5223654363,395,97.6,5223515979,230,97.6,5223515961,77,,47zfdb0zeb03nvtjpom42j2ms,G. Ilenikhena,5223515973,103,20.9,,5223515271,72,5223515269,23,5223515963,29,5223654365,396,50.7,5223515971,102,51.9,5223515279,375,,,10:50.6,,,5223515981,231,5223515967,55,636,5223515975,214,,5223514681,17,52.9,Monaco
2722593149,638,40,2,72,5,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T20:31:31.753Z,2024-09-20T09:02:05Z,5223516369,194,2jc6sdkse1kxjztsgystidot1,5223516367,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5223516363,59,"16, 17, 2, 10, 5, 22, 11, 6, 21, 9, 12, 50, 4, 8, 13, 20, 27, 88",5223516361,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5223516365,130,2,5223516359,30,"a1q3mystvi6gkv7tjrn75kw6h, f065kc6qn2cpxjxcm6i08rz3e, adb8skc3qbvgunhzd9651lij8, 28x7i681wkjueanvkevew3bh1, cm0gwoyh5rdb216fx685a7l5h, 2r1u01vlym0nwcwx86bwbuusq, 8vhjmcgjbzpzd4vv3zb945p1w, 2jc6sdkse1kxjztsgystidot1, 47zfdb0zeb03nvtjpom42j2ms, edti8t30h7ukwi3wqlzaczje1, 1o7se1aziz6fpes5hey7yijft, 4pmycbnp280icyighs4tyzwno, 2e0o5pwinz3zhg9pqg5vej9ih, 28s6z18rcl9v8561yzu7m0voq, 4r5mejvmxk423kx5j3w4u3n6c, 7zru7o3jrzx66f5aa6kggyplg, f5j3vhj805xtkos7l538u0d7t, d3pb7ybk0yv0hrjbr80vyx1xw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593159,555,1,2,72,5,agh9ifb2mw3ivjusgedj7c3fe,1,50.3,49.9,2024-09-19T20:31:31.984Z,2024-09-20T04:57:28Z,5223516437,279,G,5223516433,212,7.7,5223516431,141,57.3,5223516427,56,Back,5223516429,140,44.7,5223516435,213,2.43,5223912411,178,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722596883,648,1,2,72,7,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,60.6,2024-09-19T20:31:33.662Z,2024-09-20T04:57:32Z,5223537391,213,2.61,5223537385,140,33.4,5223912423,178,,5223537387,141,64.5,5223537389,212,5.2,5223537383,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593169,556,1,2,72,8,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,62.4,2024-09-19T20:31:34.680Z,2024-09-20T04:57:36Z,5223516489,141,58.1,5223516491,212,10.4,5223516485,56,Back,5223516487,140,46.1,5223516493,213,6,5223912441,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593175,557,1,2,72,10,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,58.1,2024-09-19T20:31:37.357Z,2024-09-20T04:57:39Z,5223516527,213,1.44,5223516521,140,47.9,5223516523,141,79.4,5223912461,178,,5223516519,56,Back,5223516525,212,14.6,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593185,558,1,2,72,13,agh9ifb2mw3ivjusgedj7c3fe,1,48.1,79.6,2024-09-19T20:31:40.259Z,2024-09-20T04:57:43Z,5223516577,212,13,5223516575,141,60.6,5223516579,213,4.58,5223516571,56,Back,5223516573,140,46.4,5223912497,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722618025,815,83,2,72,14,4t4hod56fsj7utpjdor8so5q6,1,55.4,36.3,2024-09-19T20:31:40.559Z,2024-09-19T22:50:50Z,5223656931,399,3hht0os2uzu234yq550i3fbe2,,,,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593189,559,1,2,72,15,agh9ifb2mw3ivjusgedj7c3fe,0,47,58.5,2024-09-19T20:31:42.357Z,2024-09-20T04:57:53Z,5223516599,141,50.1,5223516597,140,53.6,5223516601,212,9,5223516603,213,5.59,5223516595,56,Center,5223912553,389,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593197,639,49,2,72,16,4t4hod56fsj7utpjdor8so5q6,1,52.2,53,2024-09-19T20:31:43.254Z,2024-09-20T04:57:54Z,,,,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593219,640,1,2,72,19,4t4hod56fsj7utpjdor8so5q6,1,59.6,65,2024-09-19T20:31:46.157Z,2024-09-20T04:57:58Z,5223516803,212,13.5,5223516801,141,84.8,5223516797,56,Left,5223516799,140,60.4,5223516805,213,1.51,5223912583,178,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593237,641,1,2,72,24,4t4hod56fsj7utpjdor8so5q6,0,72.9,93.3,2024-09-19T20:31:51.071Z,2024-09-20T04:58:01Z,5223912599,178,,5223516893,56,Center,5223516891,155,,5223516899,212,42,5223516897,141,45,5223516901,213,5.38,5223516903,1,,5223657213,72,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,5223516889,2,,,5223657211,224,5223516895,140,,,,,,,,,,,97.8,,,,,,,,,,,,,,,,Monaco
2722593249,561,11,2,72,26,agh9ifb2mw3ivjusgedj7c3fe,1,5.1,55.2,2024-09-19T20:31:53.046Z,2024-09-20T04:58:04Z,5223912619,388,,5223657401,378,,5223657351,56,Back,5223657353,88,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593255,562,1,2,72,29,agh9ifb2mw3ivjusgedj7c3fe,0,13,49.3,2024-09-19T20:31:56.310Z,2024-09-20T04:58:11Z,5223912653,178,,5223517025,212,26.9,5223517017,140,36.6,5223517039,287,,5223517011,123,,5223517013,56,Back,5223517021,141,34,5223517029,213,5.89,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722597013,649,1,2,72,31,agh9ifb2mw3ivjusgedj7c3fe,0,34.3,31.7,2024-09-19T20:31:58.024Z,2024-09-20T04:58:14Z,5223912667,178,,5223542001,56,Back,5223542003,140,32.3,5223542007,212,2.8,5223542005,141,28.9,5223542009,213,3.88,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593251,642,61,2,72,32,4t4hod56fsj7utpjdor8so5q6,0,63,72.1,2024-09-19T20:31:58.699Z,2024-09-20T04:58:17Z,5223912685,178,,5223517005,56,Center,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593273,564,1,2,72,35,agh9ifb2mw3ivjusgedj7c3fe,1,36.3,21.6,2024-09-19T20:32:02.211Z,2024-09-20T04:58:23Z,5223912717,178,,5223517141,141,8,5223517137,56,Back,5223517139,140,38.8,5223517143,212,9.6,5223517145,213,4.99,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593267,563,43,2,72,35,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T20:32:02.290Z,2024-09-19T20:32:30Z,5223517089,213,0.87,5223517087,212,5.2,5223517083,140,35.8,5223517081,56,Back,5223517927,144,1,5223517085,141,22.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593275,565,1,2,72,37,agh9ifb2mw3ivjusgedj7c3fe,1,39.6,5.6,2024-09-19T20:32:04.482Z,2024-09-20T04:58:26Z,5223517153,140,44.8,5223517151,56,Back,5223517159,213,6.06,5223517157,212,5.6,5223517155,141,3.8,5223912727,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593283,566,1,2,72,38,agh9ifb2mw3ivjusgedj7c3fe,1,44.8,3.8,2024-09-19T20:32:05.274Z,2024-09-20T04:58:29Z,5223517183,56,Back,5223912735,178,,5223517187,141,11.1,5223517189,212,5.6,5223517191,213,2.04,5223517185,140,42.4,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593293,567,1,2,72,39,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,11.1,2024-09-19T20:32:05.955Z,2024-09-20T04:58:32Z,5223912753,178,,5223517301,212,8,5223517303,213,3.64,5223517299,141,5.5,5223517297,140,35.7,5223517295,56,Back,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593335,568,1,2,72,43,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,7.4,2024-09-19T20:32:10.167Z,2024-09-20T04:58:37Z,5223517503,141,20.3,5223517501,140,41.9,5223517507,213,1.09,5223517499,56,Back,5223912765,178,,5223517505,212,9.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593339,569,1,2,72,49,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,27.1,2024-09-19T20:32:15.709Z,2024-09-20T04:58:49Z,5223517521,212,10,5223517523,213,6,5223517515,56,Center,5223912811,178,,5223517517,140,55.3,5223517519,141,23,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593361,570,1,2,72,50,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,23,2024-09-19T20:32:17.273Z,2024-09-20T04:58:52Z,5223517627,140,44.8,5223517629,141,16.7,5223517633,213,3.51,5223912827,178,,5223517631,212,11.8,5223517625,56,Back,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593369,571,1,2,72,54,agh9ifb2mw3ivjusgedj7c3fe,0,45.8,16.7,2024-09-19T20:32:20.987Z,2024-09-20T04:58:57Z,5223517665,141,9.2,5223517661,56,Right,5223912851,178,,5223517663,140,60.6,5223517673,213,5.97,5223517669,212,16.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593381,572,4,2,72,55,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,11,2024-09-19T20:32:22.328Z,2024-09-20T04:59:01Z,5223517759,13,,5223517765,265,,5223517767,286,,5223517877,233,643,5223517761,56,Right,5223517763,152,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593399,643,4,2,72,55,4t4hod56fsj7utpjdor8so5q6,0,35.6,89,2024-09-19T20:32:22.329Z,2024-09-20T04:59:01Z,5223517835,265,,5223517829,13,,5223517885,233,572,5223517831,56,Back,5223517833,152,,5223517837,285,,5223912867,178,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593507,574,1,2,73,30,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,10,2024-09-19T20:32:57.198Z,2024-09-20T04:59:10Z,5223912903,178,,5223518445,140,49.2,5223518439,5,,5223518451,213,2.69,5223518447,141,18.3,5223518449,212,13,5223518441,152,,5223518443,56,Back,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593519,575,1,2,73,31,agh9ifb2mw3ivjusgedj7c3fe,1,49.2,18.3,2024-09-19T20:32:58.456Z,2024-09-20T04:59:14Z,5223518523,140,59.9,5223518521,56,Right,5223912921,178,,5223518529,213,6.01,5223518527,212,11.7,5223518525,141,13.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593533,576,1,2,73,34,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,13.7,2024-09-19T20:33:01.214Z,2024-09-20T04:59:17Z,5223518597,140,66.5,5223518599,141,3.7,5223518603,213,5.51,5223912929,178,,5223518601,212,9.7,5223518595,56,Right,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593549,577,1,2,73,36,agh9ifb2mw3ivjusgedj7c3fe,1,66.5,3.7,2024-09-19T20:33:03.456Z,2024-09-20T04:59:22Z,5223518659,56,Right,5223518665,212,8.3,5223912951,178,,5223518663,141,11.9,5223518661,140,60.6,5223518667,213,2.41,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593555,578,1,2,73,38,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,11.9,2024-09-19T20:33:05.057Z,2024-09-20T04:59:26Z,5223912973,178,,5223518695,141,19.2,5223518691,56,Right,5223518693,140,65.8,5223518697,212,7.4,5223518699,213,0.74,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593559,579,4,2,73,40,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,22.8,2024-09-19T20:33:06.774Z,2024-09-20T04:59:29Z,5223518709,13,,5223518715,265,,5223518717,286,,5223518745,233,644,5223518713,152,,5223518711,56,Center,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593561,644,4,2,73,40,4t4hod56fsj7utpjdor8so5q6,0,31.8,77.2,2024-09-19T20:33:06.775Z,2024-09-20T04:59:28Z,5223518739,152,,5223518737,56,Back,5223518761,233,579,5223518743,285,,5223518735,13,,5223518741,265,,5223912989,178,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593667,580,1,2,74,9,agh9ifb2mw3ivjusgedj7c3fe,0,66.4,29.8,2024-09-19T20:33:36.175Z,2024-09-20T04:59:38Z,5223519383,56,Center,5223519381,152,,5223913039,178,,5223519389,212,25.5,5223519387,141,51.2,5223519377,5,,5223519379,155,,5223519391,213,0.61,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5223519385,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593677,645,44,2,74,11,4t4hod56fsj7utpjdor8so5q6,1,12.4,49.6,2024-09-19T20:33:37.491Z,2024-09-20T09:02:06Z,5223519425,56,Back,5223519429,233,581,5223519427,285,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593673,581,44,2,74,11,agh9ifb2mw3ivjusgedj7c3fe,0,87.6,50.4,2024-09-19T20:33:37.492Z,2024-09-20T04:59:41Z,5223519401,56,Center,5223519403,286,,5223519433,233,645,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593679,646,12,2,74,11,4t4hod56fsj7utpjdor8so5q6,1,10.6,50.8,2024-09-19T20:33:37.520Z,2024-09-20T09:02:07Z,5223519451,213,1.03,5223519453,15,,5223519447,141,79.6,5223519449,212,22.8,5223519443,56,Back,5223913063,388,,5223519445,140,21.7,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593681,582,43,2,74,14,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T20:33:41.108Z,2024-09-19T21:04:39Z,5223559495,144,61,5223519457,56,Right,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722594003,648,4,2,74,15,4t4hod56fsj7utpjdor8so5q6,1,9.9,46.9,2024-09-19T20:33:42.271Z,2024-09-20T04:59:47Z,5223532731,294,,5223529285,233,598,5223521149,13,,5223521151,56,Back,5223521153,152,,5223521157,285,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722594519,598,4,2,74,15,agh9ifb2mw3ivjusgedj7c3fe,0,90.1,53.1,2024-09-19T20:33:42.272Z,2024-09-20T04:59:47Z,5223529305,233,648,5223524075,294,,5223524081,286,,5223524073,13,,5223524077,56,Center,5223913115,178,,5223524079,152,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593689,583,43,2,74,16,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T20:33:42.853Z,2024-09-19T20:49:14Z,5223519481,347,0,5223519479,56,Right,5223542117,144,5,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722593699,647,43,2,74,17,4t4hod56fsj7utpjdor8so5q6,1,0,0,2024-09-19T20:33:43.855Z,2024-09-19T20:34:54Z,5223519537,347,0,5223519531,56,Back,5223521181,144,5,5223519555,233,583,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722593843,586,17,2,74,43,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T20:34:09.525Z,2024-09-20T04:59:56Z,5223520577,31,,5223564739,191,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722594019,649,1,2,75,27,4t4hod56fsj7utpjdor8so5q6,1,9.5,45.4,2024-09-19T20:34:53.774Z,2024-09-20T04:10:35Z,5223521263,140,24.4,5223521261,56,Back,5223521269,213,0.77,5223521267,212,21.9,5223521255,5,,5223904251,178,,5223521265,141,67.9,5223521259,152,,a1q3mystvi6gkv7tjrn75kw6h,P. Köhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722595037,679,1,2,75,29,4t4hod56fsj7utpjdor8so5q6,1,23.4,66.2,2024-09-19T20:34:56.026Z,2024-09-20T04:10:40Z,5223526783,213,0.19,5223526781,212,18.1,5223904263,178,,5223526777,140,40.3,5223526775,56,Back,5223526779,141,71.2,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722599671,716,43,2,75,31,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-19T20:34:57.772Z,2024-09-20T04:47:02Z,5223909451,144,83,5223554589,399,28x7i681wkjueanvkevew3bh1,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
