id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/13/value,keyPass,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,teamName
2813638185,524,45,2,58,8,agh9ifb2mw3ivjusgedj7c3fe,0,69.5,63.9,2025-05-11T15:37:53.538Z,2025-05-12T06:25:37Z,5720935251,286,,5720935249,56,Center,5720935333,233,416,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638253,417,1,2,58,9,3kq9cckrnlogidldtdie2fkbl,1,27.3,41.6,2025-05-11T15:37:54.898Z,2025-05-12T06:25:41Z,5720935597,213,0.8,5720935589,140,59.8,5720935583,155,,5720935595,212,48.8,5723090327,178,,5720935585,56,Left,5720935593,141,92.8,5720935599,1,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638287,418,1,2,58,14,3kq9cckrnlogidldtdie2fkbl,0,61.3,92.5,2025-05-11T15:37:59.898Z,2025-05-12T06:25:45Z,5720935781,140,81.4,5720935783,141,82.9,5720935779,56,Left,5720935787,213,5.98,5723090355,178,,5720935785,212,22.1,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638291,525,49,2,58,16,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,10.9,2025-05-11T15:38:01.818Z,2025-05-12T06:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638311,526,12,2,58,17,agh9ifb2mw3ivjusgedj7c3fe,1,13.2,9.2,2025-05-11T15:38:03.018Z,2025-05-12T06:25:52Z,5720935887,56,Back,5720936089,167,,5720935893,212,13.3,5723090385,178,,5720935891,141,0,5720935895,213,5.69,5720935889,140,23.7,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638347,419,5,2,58,19,3kq9cckrnlogidldtdie2fkbl,1,78.6,101.6,2025-05-11T15:38:05.098Z,2025-05-12T06:25:54Z,5720936103,233,527,5720936065,56,Left,5720936069,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638317,527,5,2,58,19,agh9ifb2mw3ivjusgedj7c3fe,0,21.4,-1.6,2025-05-11T15:38:05.098Z,2025-05-12T06:25:54Z,5720936113,233,419,5720935903,347,,5720935901,56,Back,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638423,420,1,2,58,22,3kq9cckrnlogidldtdie2fkbl,1,73,100,2025-05-11T15:38:07.578Z,2025-05-12T06:25:59Z,5720936533,141,90.1,5720936529,56,Left,5720936531,140,53,5720936539,1,,5720936537,213,3.5,5720936535,212,22.4,5720936527,107,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638441,421,1,2,58,26,3kq9cckrnlogidldtdie2fkbl,1,53,90.1,2025-05-11T15:38:11.978Z,2025-05-12T06:26:03Z,5723090475,178,,5720936719,141,71.3,5720936723,213,5.14,5720936721,212,14,5720936717,140,58.5,5720936715,56,Center,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638459,422,1,2,58,29,3kq9cckrnlogidldtdie2fkbl,1,61.4,67.9,2025-05-11T15:38:15.458Z,2025-05-12T06:26:08Z,5720936809,140,63.6,5720936811,141,56,5720936813,212,8.4,5723090515,178,,5720936815,213,4.99,5720936807,56,Center,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638611,423,1,2,58,32,3kq9cckrnlogidldtdie2fkbl,1,64.6,51.2,2025-05-11T15:38:17.538Z,2025-05-12T06:26:13Z,5720937709,140,90.9,5723090541,178,,5720937713,212,35.4,5720937711,141,83.8,5720937705,155,,5720937715,213,0.68,5720937717,1,,5720937707,56,Left,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638617,424,3,2,58,40,3kq9cckrnlogidldtdie2fkbl,0,92,76.6,2025-05-11T15:38:26.418Z,2025-05-12T06:26:50Z,5720937739,286,,5720937797,211,,5723090783,178,,5722916951,465,,5720937737,56,Center,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638659,528,49,2,58,41,agh9ifb2mw3ivjusgedj7c3fe,1,3,28.8,2025-05-11T15:38:27.498Z,2025-05-12T06:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638669,425,83,2,58,42,3kq9cckrnlogidldtdie2fkbl,0,93,73.6,2025-05-11T15:38:27.778Z,2025-05-12T06:26:53Z,5720937985,399,ezviixcyaaj162saxs2yl27s9,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638681,529,1,2,58,43,agh9ifb2mw3ivjusgedj7c3fe,1,4.2,26.8,2025-05-11T15:38:29.058Z,2025-05-12T06:27:03Z,5720937939,213,5.45,5720937933,140,9.9,5720937931,56,Back,5720937935,141,17.1,5723090875,178,,5720937937,212,8.9,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638721,530,1,2,58,44,agh9ifb2mw3ivjusgedj7c3fe,1,10.6,15.9,2025-05-11T15:38:30.378Z,2025-05-12T06:27:09Z,5720938177,141,14.4,5720938175,140,15.5,5720938173,56,Back,5723090919,178,,5720938181,213,6.09,5720938179,212,5.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638743,426,43,2,58,45,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-05-11T15:38:31.087Z,2025-05-11T15:39:19Z,5720938267,56,Left,5720938269,286,0,5720942037,144,7,5720938273,233,531,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2814011333,681,83,2,58,45,3kq9cckrnlogidldtdie2fkbl,1,88.7,87.9,2025-05-11T15:38:31.098Z,2025-05-12T06:27:28Z,5722983107,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638729,531,61,2,58,45,agh9ifb2mw3ivjusgedj7c3fe,0,14.2,11.6,2025-05-11T15:38:31.258Z,2025-05-12T06:27:14Z,5723090951,178,,5720938219,56,Back,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638733,532,43,2,58,46,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-11T15:38:31.653Z,2025-05-11T15:40:26Z,5720947903,144,61,5720938237,56,Back,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638811,427,5,2,58,47,3kq9cckrnlogidldtdie2fkbl,1,90.8,101.1,2025-05-11T15:38:32.898Z,2025-05-12T06:27:22Z,5720938603,233,533,5720938567,56,Left,5720938569,347,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813638751,533,5,2,58,47,agh9ifb2mw3ivjusgedj7c3fe,0,9.2,-1.1,2025-05-11T15:38:32.898Z,2025-05-12T06:27:22Z,5720938313,347,,5720938615,233,427,5720938309,56,Back,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813638975,428,1,2,58,56,3kq9cckrnlogidldtdie2fkbl,1,90.7,100,2025-05-11T15:38:42.218Z,2025-05-12T06:27:34Z,5720939441,213,3.49,5720939433,140,80.4,5720939429,107,,5720939431,56,Left,5720939439,212,11.5,5720939435,141,96,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639017,429,1,2,59,0,3kq9cckrnlogidldtdie2fkbl,1,75.4,92.8,2025-05-11T15:38:45.618Z,2025-05-12T06:27:38Z,5720939709,140,73.2,5720939713,141,75.1,5720939715,212,12.3,5720939707,56,Center,5723091115,178,,5720939717,213,4.52,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639045,430,1,2,59,3,3kq9cckrnlogidldtdie2fkbl,1,71.7,89.3,2025-05-11T15:38:49.178Z,2025-05-12T06:27:43Z,5723091143,178,,5720939841,140,68.5,5720939843,141,97,5720939837,56,Left,5720939847,213,2.14,5720939845,212,6.2,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639079,431,1,2,59,5,3kq9cckrnlogidldtdie2fkbl,1,67.9,96.8,2025-05-11T15:38:50.618Z,2025-05-12T06:27:50Z,5720940027,213,3.86,5720940019,56,Left,5720940025,212,7.4,5723091179,178,,5720940023,141,89.6,5720940021,140,62.6,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639143,432,1,2,59,7,3kq9cckrnlogidldtdie2fkbl,1,60.8,82.6,2025-05-11T15:38:53.098Z,2025-05-12T06:27:54Z,5720940389,56,Right,5720940397,213,5.03,5720940395,212,53.2,5720940393,141,8.4,5720940385,155,,5720940391,140,76.8,5723091205,178,,5720940387,196,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,5720940399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639177,433,1,2,59,12,3kq9cckrnlogidldtdie2fkbl,1,78.5,8.2,2025-05-11T15:38:57.578Z,2025-05-12T06:27:56Z,5723091219,178,,5720940633,213,1.96,5720940629,141,28,5720940625,56,Center,5720940631,212,14.5,5720940627,140,73.3,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639203,434,1,2,59,15,3kq9cckrnlogidldtdie2fkbl,0,73.2,30.1,2025-05-11T15:39:00.578Z,2025-05-12T06:28:02Z,5720940771,213,0.5,5720940765,140,95.2,5720940767,141,48.6,5720940769,212,26.3,5723091257,178,,5720940793,4,,5720940761,155,,5720940763,56,Center,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639207,534,52,2,59,16,agh9ifb2mw3ivjusgedj7c3fe,1,5.3,50.6,2025-05-11T15:39:02.138Z,2025-05-12T06:28:06Z,5722918553,378,,5723091291,388,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639465,535,1,2,59,33,agh9ifb2mw3ivjusgedj7c3fe,1,14,60,2025-05-11T15:39:18.658Z,2025-05-12T06:28:09Z,5720942247,56,Back,5720942251,141,89,5720942245,123,,5720942253,212,21.6,5720942255,213,1.15,5723091323,178,,5720942249,140,22.3,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639483,536,1,2,59,37,agh9ifb2mw3ivjusgedj7c3fe,1,28.9,79,2025-05-11T15:39:22.538Z,2025-05-12T06:28:16Z,5720942337,56,Back,5720942345,213,0.45,5720942343,212,9.4,5720942341,141,85,5723091373,178,,5720942339,140,37,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639573,537,1,2,59,38,agh9ifb2mw3ivjusgedj7c3fe,1,37.8,85.1,2025-05-11T15:39:23.858Z,2025-05-12T06:28:18Z,5720942853,141,78.1,5723091393,178,,5720942851,140,44.8,5720942855,212,8.8,5720942849,56,Back,5720942857,213,5.71,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639601,538,1,2,59,44,agh9ifb2mw3ivjusgedj7c3fe,1,79.4,71.2,2025-05-11T15:39:29.818Z,2025-05-12T06:28:22Z,5720942985,212,12.7,5720942975,56,Center,5723091425,178,,5720942989,213,0.11,5720942983,141,73.3,5720942979,140,91.4,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639605,539,1,2,59,45,agh9ifb2mw3ivjusgedj7c3fe,0,90.8,72.9,2025-05-11T15:39:30.738Z,2025-05-12T06:28:26Z,5720943013,212,11.3,5720943011,141,56.4,5720943009,140,90,5723091447,178,,5720943007,56,Center,5720943015,213,4.64,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639651,435,12,2,59,45,3kq9cckrnlogidldtdie2fkbl,1,8.4,48.3,2025-05-11T15:39:31.498Z,2025-05-12T06:28:30Z,5720943247,140,28.1,5723091481,178,,5720943245,56,Back,5720943251,212,31.7,5720943249,141,13,5720943253,213,5.42,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639657,436,61,2,59,48,3kq9cckrnlogidldtdie2fkbl,0,28.3,11.9,2025-05-11T15:39:34.218Z,2025-05-12T06:28:38Z,5723091525,178,,5720943277,56,Back,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639677,437,83,2,59,52,3kq9cckrnlogidldtdie2fkbl,0,23.5,8.9,2025-05-11T15:39:38.178Z,2025-05-12T06:28:42Z,5720943695,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813639713,540,1,2,59,55,agh9ifb2mw3ivjusgedj7c3fe,1,76.3,91.4,2025-05-11T15:39:40.538Z,2025-05-12T06:28:47Z,5723091575,178,,5720943669,140,69.9,5720943675,212,13.1,5720943671,141,74.8,5720943679,213,4.18,5720943667,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639757,541,1,2,59,56,agh9ifb2mw3ivjusgedj7c3fe,1,69.9,74.7,2025-05-11T15:39:41.618Z,2025-05-12T06:28:53Z,5720943971,140,75.8,5720943973,141,95.6,5720943975,212,15.5,5720943969,56,Left,5723091591,178,,5720943977,213,1.16,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639777,542,1,2,59,59,agh9ifb2mw3ivjusgedj7c3fe,1,75.2,95.9,2025-05-11T15:39:45.418Z,2025-05-12T06:25:55Z,5720944071,213,3.53,5720944065,140,65.9,5723089931,178,,5720944067,141,90,5720944069,212,10.6,5720944063,56,Left,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639791,543,1,2,60,0,agh9ifb2mw3ivjusgedj7c3fe,1,67,88.1,2025-05-11T15:39:46.458Z,2025-05-12T06:26:11Z,5720944137,141,88.9,5720944145,213,0.1,5720944141,212,5.4,5720944129,56,Left,5720944133,140,72.1,5723090005,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639865,544,1,2,60,1,agh9ifb2mw3ivjusgedj7c3fe,1,72.2,89.9,2025-05-11T15:39:47.178Z,2025-05-12T06:26:03Z,5720944561,141,88.7,5720944559,140,65.8,5720944563,212,6.8,5723090471,178,,5720944557,56,Left,5720944565,213,3.26,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813639975,545,1,2,60,6,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,83.6,2025-05-11T15:39:52.218Z,2025-05-12T06:25:32Z,5723090281,178,,5720945195,213,0.47,5720945189,140,79.4,5720945187,56,Left,5720945191,141,95.3,5720945193,212,17.7,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640005,546,1,2,60,13,agh9ifb2mw3ivjusgedj7c3fe,1,86.6,89.1,2025-05-11T15:39:58.538Z,2025-05-12T06:25:20Z,5720945367,141,89,5720945371,213,3.15,5720945365,140,72.6,5720945363,56,Left,5723090197,178,,5720945369,212,14.7,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640039,547,1,2,60,15,agh9ifb2mw3ivjusgedj7c3fe,1,72.9,89,2025-05-11T15:40:01.218Z,2025-05-12T06:26:22Z,5720945603,213,3.77,5720945595,56,Left,5720945601,212,6.2,5720945597,140,68.1,5723090585,178,,5720945599,141,83.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640089,548,1,2,60,17,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,80.3,2025-05-11T15:40:03.138Z,2025-05-12T06:26:28Z,5723090623,178,,5720945873,56,Center,5720945879,141,66,5720945883,213,4.58,5720945881,212,9.8,5720945877,140,65.1,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640119,549,1,2,60,20,agh9ifb2mw3ivjusgedj7c3fe,1,63,65.4,2025-05-11T15:40:05.898Z,2025-05-12T06:26:32Z,5723090659,178,,5720946027,141,76.4,5720946025,140,49,5720946023,56,Back,5720946029,212,16.5,5720946031,213,2.67,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640163,550,1,2,60,22,agh9ifb2mw3ivjusgedj7c3fe,1,49,76.4,2025-05-11T15:40:07.658Z,2025-05-12T06:26:36Z,5720946283,56,Left,5720946295,213,0.66,5720946287,140,61.1,5723090689,178,,5720946291,141,90.8,5720946293,212,16,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640215,551,1,2,60,24,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,89.4,2025-05-11T15:40:10.258Z,2025-05-12T06:26:42Z,5720946627,56,Center,5720946635,212,19.9,5720946637,213,5.18,5723090723,178,,5720946631,140,73.2,5720946633,141,63.3,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640223,552,1,2,60,27,agh9ifb2mw3ivjusgedj7c3fe,1,75.9,69.6,2025-05-11T15:40:13.378Z,2025-05-12T06:26:47Z,5720946663,141,72,5723090763,178,,5720946661,140,76.3,5720946667,213,1.32,5720946659,56,Center,5720946665,212,1.7,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640249,553,1,2,60,28,agh9ifb2mw3ivjusgedj7c3fe,1,76.3,72.1,2025-05-11T15:40:14.178Z,2025-05-12T06:26:56Z,5720946821,141,72.3,5720946813,56,Center,5720946817,140,80.2,5720946825,212,4.1,5720946829,213,0.03,5723090841,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640253,554,1,2,60,29,agh9ifb2mw3ivjusgedj7c3fe,0,80.2,72.6,2025-05-11T15:40:14.898Z,2025-05-12T06:27:03Z,5720946853,141,76,5720946851,140,81.9,5720946859,213,0.91,5720946849,56,Center,5720946855,212,2.9,5723090879,178,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640267,438,61,2,60,29,3kq9cckrnlogidldtdie2fkbl,1,21.1,26.4,2025-05-11T15:40:15.138Z,2025-05-12T06:27:12Z,5723090935,21,,5723090937,178,,5720946905,56,Back,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813640297,439,49,2,60,31,3kq9cckrnlogidldtdie2fkbl,1,24.8,10.1,2025-05-11T15:40:16.938Z,2025-05-12T06:27:17Z,,,,,,,,,,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813640347,440,1,2,60,34,3kq9cckrnlogidldtdie2fkbl,0,29.1,3.7,2025-05-11T15:40:20.178Z,2025-05-12T06:27:20Z,5720947431,213,1.12,5720947415,155,,5720947421,140,37.6,5720947417,56,Back,5720947425,141,31,5723090991,178,,5720947427,212,20.6,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813640387,555,61,2,60,36,agh9ifb2mw3ivjusgedj7c3fe,0,60.6,71.1,2025-05-11T15:40:21.778Z,2025-05-12T06:27:26Z,5720947633,56,Center,5723091025,388,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640455,441,1,2,60,37,3kq9cckrnlogidldtdie2fkbl,1,39.2,21.5,2025-05-11T15:40:23.138Z,2025-05-12T06:27:30Z,5722934857,1,,5723091057,178,,5720947967,56,Right,5720947971,141,20.1,5720947973,212,32.1,5720947965,155,,5720947975,213,6.25,5720947969,140,69.8,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813640475,442,1,2,60,42,3kq9cckrnlogidldtdie2fkbl,0,85.7,27.5,2025-05-11T15:40:28.058Z,2025-05-12T06:27:45Z,5720948061,141,35.3,5720948059,140,88.3,5723091151,178,,5720948063,212,6,5720948057,56,Center,5720948065,213,1.1,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813640487,556,8,2,60,42,agh9ifb2mw3ivjusgedj7c3fe,1,12,70.8,2025-05-11T15:40:28.298Z,2025-05-12T06:27:49Z,5722935029,385,,5720948141,56,Back,5720948337,14,,5723091171,389,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813640559,443,5,2,60,46,3kq9cckrnlogidldtdie2fkbl,1,90.8,-1.8,2025-05-11T15:40:31.618Z,2025-05-12T06:27:53Z,5720948633,233,557,5720948603,347,,5720948601,56,Right,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813640529,557,5,2,60,46,agh9ifb2mw3ivjusgedj7c3fe,0,9.2,101.8,2025-05-11T15:40:31.618Z,2025-05-12T06:27:54Z,5720948435,347,,5720948677,233,443,5720948433,56,Back,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
