id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/10/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,teamName
2750911919,466,1,1,43,17,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,80.9,2024-11-23T20:43:29.113Z,2024-11-24T10:16:04Z,5378243429,56,Center,5378243433,141,65.2,5378243431,140,55.7,5379377945,178,,5378243437,213,4.61,5378243435,212,10.7,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750911971,467,1,1,43,19,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,57,2024-11-23T20:43:30.948Z,2024-11-24T11:20:42Z,5378243711,56,Back,5379378031,178,,5378243713,140,46.8,5378243719,213,4.39,5378243715,141,21.6,5378243717,212,25.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912005,468,1,1,43,22,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,18.3,2024-11-23T20:43:34.174Z,2024-11-24T11:20:50Z,5378243883,212,15.7,5378243877,56,Back,5378243881,141,35.8,5378243879,140,35.6,5378243885,213,2.28,5379378591,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912025,469,1,1,43,25,agh9ifb2mw3ivjusgedj7c3fe,1,35.6,35.8,2024-11-23T20:43:36.574Z,2024-11-24T11:20:55Z,5378244013,141,47,5378244011,140,46.2,5378244009,56,Back,5378244015,212,13.5,5378244017,213,0.6,5379378805,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912055,470,1,1,43,26,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,47,2024-11-23T20:43:37.783Z,2024-11-24T11:21:01Z,5379378879,178,,5378244229,140,36.8,5378244231,141,37.3,5378244233,212,11.9,5378244227,56,Back,5378244235,213,3.73,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912087,471,1,1,43,29,agh9ifb2mw3ivjusgedj7c3fe,1,37.4,35.4,2024-11-23T20:43:40.967Z,2024-11-24T11:21:05Z,5378244409,213,4.91,5378244401,56,Back,5378244403,140,40.2,5379378919,178,,5378244407,212,15.2,5378244405,141,13.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912133,472,1,1,43,31,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,13.5,2024-11-23T20:43:43.049Z,2024-11-24T11:21:09Z,5378244639,141,14.3,5379379033,178,,5378244641,212,27.3,5378244643,213,0.02,5378244637,140,66.2,5378244635,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912165,473,1,1,43,35,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,27.7,2024-11-23T20:43:46.702Z,2024-11-24T11:21:21Z,5378244833,141,47.9,5378244831,140,76,5378244829,56,Center,5378244835,212,16.6,5379379321,178,,5378244837,213,0.98,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912193,474,1,1,43,38,agh9ifb2mw3ivjusgedj7c3fe,1,76.3,57.9,2024-11-23T20:43:49.623Z,2024-11-24T11:21:27Z,5378244999,212,8,5378245001,213,0.81,5378246363,210,15,5379379349,178,,5378244993,56,Center,5378244997,141,66.4,5378244995,140,81.5,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912187,341,45,1,43,39,6f27yvbqcngegwsg2ozxxdj4,0,7.8,38.6,2024-11-23T20:43:51.040Z,2024-11-24T10:19:38Z,5378244975,56,Back,5378245351,233,475,5378244977,285,,,,,,,,,,,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912245,475,3,1,43,39,agh9ifb2mw3ivjusgedj7c3fe,1,92.2,61.4,2024-11-23T20:43:51.040Z,2024-11-24T10:19:38Z,5378245335,233,341,5378245261,56,Center,5378245263,286,,5379043265,464,,5379379459,178,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912249,476,15,1,43,40,agh9ifb2mw3ivjusgedj7c3fe,1,81.9,62,2024-11-23T20:43:51.892Z,2024-11-24T11:21:37Z,5378246403,103,6.3,5378246401,102,54.4,5378246435,233,342,5378246395,55,474,5379379667,178,,5378245297,18,,5378246409,147,51.6,5378245295,22,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,5378245299,56,Center,5378246405,215,5378246407,146,5378245473,20,5378246393,29,5378246391,76,,,,,,,,,,,,,,,,,,98.2,,,,,,,Barcelona
2750912253,342,10,1,43,41,6f27yvbqcngegwsg2ozxxdj4,1,1.3,47.9,2024-11-23T20:43:53.210Z,2024-11-24T10:20:55Z,5378246443,233,476,5378245323,173,,5378245329,56,Back,5378246041,179,,5379043515,376,,5378245327,182,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912275,343,52,1,43,44,6f27yvbqcngegwsg2ozxxdj4,1,3.8,43,2024-11-23T20:43:55.908Z,2024-11-24T10:21:09Z,5379380049,178,,5379043589,376,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912457,344,1,1,43,53,6f27yvbqcngegwsg2ozxxdj4,1,7,52.5,2024-11-23T20:44:05.157Z,2024-11-24T10:21:19Z,5378246469,213,5.25,5378246449,123,,5378246463,212,5.1,5378246941,189,,5378246455,140,9.5,5378246459,141,46,5379380179,178,,5378246453,56,Back,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912477,345,1,1,43,55,6f27yvbqcngegwsg2ozxxdj4,1,9.8,45.5,2024-11-23T20:44:07.336Z,2024-11-24T11:21:48Z,5378246553,140,4.5,5379380287,178,,5378246561,212,9.5,5378246563,213,2.19,5378246557,141,56.9,5378246549,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912505,346,1,1,43,58,6f27yvbqcngegwsg2ozxxdj4,0,4.5,56.7,2024-11-23T20:44:09.660Z,2024-11-24T11:21:52Z,5379380325,178,,5378246777,213,1.3,5378246775,212,31.9,5378246773,141,100,5378246771,140,12.5,5378246767,56,Back,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912511,347,5,1,44,1,6f27yvbqcngegwsg2ozxxdj4,0,14.1,102,2024-11-23T20:44:13.355Z,2024-11-24T10:21:45Z,5378246823,56,Back,5378246827,347,,5378247419,233,477,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912611,477,5,1,44,1,agh9ifb2mw3ivjusgedj7c3fe,1,85.9,-2,2024-11-23T20:44:13.355Z,2024-11-24T10:21:46Z,5378247361,56,Right,5378247363,347,,5378247395,233,347,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912639,478,1,1,44,5,agh9ifb2mw3ivjusgedj7c3fe,1,83.4,0,2024-11-23T20:44:17.132Z,2024-11-24T10:21:50Z,5378247553,140,92.4,5378247551,56,Right,5378247559,212,10.3,5378247555,141,4,5378247563,213,0.41,5378247549,107,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912665,479,1,1,44,6,agh9ifb2mw3ivjusgedj7c3fe,1,92.4,4,2024-11-23T20:44:17.513Z,2024-11-24T11:18:15Z,5378247693,141,4.9,5378247691,140,86.5,5378247697,213,3.04,5379380407,178,,5378247689,56,Right,5378247695,212,6.2,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912677,480,1,1,44,8,agh9ifb2mw3ivjusgedj7c3fe,1,86.5,4.9,2024-11-23T20:44:19.417Z,2024-11-24T11:18:09Z,5379380563,178,,5378247791,212,4.2,5378247787,140,82.6,5378247785,56,Right,5378247789,141,3.4,5378247795,213,3.39,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912759,481,1,1,44,8,agh9ifb2mw3ivjusgedj7c3fe,1,82.6,3.4,2024-11-23T20:44:20.307Z,2024-11-24T11:18:03Z,5378248335,141,7.3,5378248327,56,Right,5378248331,140,66.3,5378248343,213,2.99,5379380725,178,,5378248339,212,17.3,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912801,482,1,1,44,13,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,6.4,2024-11-23T20:44:25.305Z,2024-11-24T11:17:57Z,5378248625,56,Center,5378248627,140,52.3,5378248633,213,2.09,5378248631,212,31.1,5378248629,141,46.1,5379380793,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912865,483,1,1,44,16,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,46.1,2024-11-23T20:44:27.989Z,2024-11-24T11:17:53Z,5378248973,56,Right,5379380839,178,,5378248979,212,22.2,5378248975,140,52.6,5378248977,141,13.5,5378248981,213,4.73,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912915,484,1,1,44,20,agh9ifb2mw3ivjusgedj7c3fe,0,53.6,18,2024-11-23T20:44:31.406Z,2024-11-24T11:17:46Z,5379380867,178,,5378249309,140,75.9,5378249319,213,5.76,5378249305,56,Right,5378249315,212,27,5378249311,141,0,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750912943,348,5,1,44,23,6f27yvbqcngegwsg2ozxxdj4,1,24.8,101.7,2024-11-23T20:44:35.348Z,2024-11-24T10:23:10Z,5378249443,56,Back,5378249445,347,,5378249475,233,485,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750912919,485,5,1,44,23,agh9ifb2mw3ivjusgedj7c3fe,0,75.2,-1.7,2024-11-23T20:44:35.348Z,2024-11-24T10:23:10Z,5378249335,56,Right,5378249491,233,348,5378249337,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750913053,349,1,1,44,26,6f27yvbqcngegwsg2ozxxdj4,1,26,100,2024-11-23T20:44:37.460Z,2024-11-24T10:23:16Z,5378250013,141,83.2,5378250011,140,11.4,5378250009,56,Back,5378250015,212,19.8,5378250017,213,3.83,5378250007,107,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913073,350,1,1,44,33,6f27yvbqcngegwsg2ozxxdj4,1,14.8,82.9,2024-11-23T20:44:44.390Z,2024-11-24T11:17:38Z,5378250155,213,5.24,5379380995,178,,5378250149,140,19.3,5378250153,212,9.3,5378250151,141,71.1,5378250147,56,Back,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913121,351,1,1,44,34,6f27yvbqcngegwsg2ozxxdj4,1,19.3,71.1,2024-11-23T20:44:45.460Z,2024-11-24T11:17:33Z,5378250417,213,3.63,5378250415,212,18.4,5379381039,178,,5378250409,56,Back,5378250413,141,58.4,5378250411,140,3.8,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913165,352,1,1,44,37,6f27yvbqcngegwsg2ozxxdj4,1,3.7,56.7,2024-11-23T20:44:48.933Z,2024-11-24T11:17:25Z,5379381105,178,,5378250641,140,4.2,5378250643,141,34.6,5378250645,212,15,5378250647,213,4.75,5378250639,56,Back,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913209,353,1,1,44,40,6f27yvbqcngegwsg2ozxxdj4,1,6.7,33.6,2024-11-23T20:44:52.095Z,2024-11-24T11:17:07Z,5378250859,140,7.2,5378250865,213,4.74,5378250857,56,Back,5379381163,178,,5378250861,141,5.9,5378250863,212,18.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913263,354,1,1,44,43,6f27yvbqcngegwsg2ozxxdj4,1,8.2,5.9,2024-11-23T20:44:54.763Z,2024-11-24T11:17:15Z,5378251143,212,8,5378251149,213,0.89,5379381193,178,,5378251139,141,15,5378251135,56,Back,5378251137,140,13,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2751061367,806,3,1,44,44,6f27yvbqcngegwsg2ozxxdj4,0,15.3,11.3,2024-11-23T20:44:56.140Z,2024-11-24T10:24:08Z,5379044457,56,Back,5379044461,465,,5379044463,467,6l1y87tlepsvr83d8y2qifeqy,5379381257,178,,5379044459,285,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913271,355,4,1,44,45,6f27yvbqcngegwsg2ozxxdj4,1,16.6,8.3,2024-11-23T20:44:57.305Z,2024-11-24T10:24:14Z,5378251195,56,Back,5378251357,233,486,5378251197,152,,5378251201,285,,5378251191,13,,5378251199,265,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750913259,486,4,1,44,45,agh9ifb2mw3ivjusgedj7c3fe,0,83.4,91.7,2024-11-23T20:44:57.306Z,2024-11-24T10:24:14Z,5378251257,152,,5378251255,56,Left,5378251385,233,355,5379381265,178,,5378251261,286,,5378251259,265,,5378251253,13,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750913851,356,70,1,45,24,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2024-11-23T20:45:36.098Z,2024-11-23T20:45:36Z,5378254605,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914319,357,17,1,45,58,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2024-11-23T20:46:10.342Z,2024-11-24T10:24:17Z,5378257345,31,,5378257347,184,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914557,358,1,1,46,19,6f27yvbqcngegwsg2ozxxdj4,0,23.8,6.8,2024-11-23T20:46:31.164Z,2024-11-24T10:24:22Z,5378258511,56,Center,5378258513,140,76.4,5379381343,178,,5378258523,1,,5378258519,213,0.36,5378260683,189,,5378258509,152,,5378258517,212,59,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,5378258507,157,,5378258505,5,5378258515,141,,,,,,,,,,,,,,,,,,,,,,,,37.3,,,,,,,Celta Vigo
2750914551,487,61,1,46,20,agh9ifb2mw3ivjusgedj7c3fe,1,24.2,33.7,2024-11-23T20:46:31.613Z,2024-11-24T10:24:27Z,5378258481,56,Back,5378261227,189,,5379381363,178,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914567,488,44,1,46,21,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,30,2024-11-23T20:46:32.688Z,2024-11-24T11:14:06Z,5378265611,56,Back,5378265615,285,,5378265657,233,359,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914601,359,44,1,46,21,6f27yvbqcngegwsg2ozxxdj4,0,62.7,70,2024-11-23T20:46:32.689Z,2024-11-24T11:14:06Z,5378258693,286,,5378258691,56,Center,5378265671,233,488,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914575,489,1,1,46,21,agh9ifb2mw3ivjusgedj7c3fe,0,35.5,24.2,2024-11-23T20:46:32.764Z,2024-11-24T11:16:47Z,5378266075,3,,5379381409,388,,5378266081,141,25.2,5378266083,212,1.3,5378266077,56,Back,5378266079,140,36.5,5378266085,213,0.57,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914603,360,61,1,46,21,6f27yvbqcngegwsg2ozxxdj4,1,61.8,67.6,2024-11-23T20:46:32.771Z,2024-11-24T11:16:45Z,5379381485,15,,5378258703,56,Center,5379381487,388,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914623,362,61,1,46,22,6f27yvbqcngegwsg2ozxxdj4,0,59.1,62.1,2024-11-23T20:46:34.015Z,2024-11-24T11:13:46Z,5379381719,178,,5378258841,56,Center,,,,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914605,490,1,1,46,23,agh9ifb2mw3ivjusgedj7c3fe,1,31.7,43.7,2024-11-23T20:46:34.996Z,2024-11-24T11:13:35Z,5378258725,56,Back,5378258727,140,28.6,5378258733,213,3.99,5378258731,212,4.9,5379381781,178,,5378258729,141,38.3,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914607,491,49,1,46,23,agh9ifb2mw3ivjusgedj7c3fe,1,28.6,38.3,2024-11-23T20:46:35.297Z,2024-11-24T11:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914613,361,83,1,46,25,6f27yvbqcngegwsg2ozxxdj4,0,62.5,64.2,2024-11-23T20:46:37.120Z,2024-11-24T10:25:34Z,5378259237,399,3hht0os2uzu234yq550i3fbe2,,,,,,,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914627,492,1,1,46,25,agh9ifb2mw3ivjusgedj7c3fe,1,30.1,41.5,2024-11-23T20:46:37.144Z,2024-11-24T11:13:24Z,5378258863,141,55.1,5378258861,140,23.3,5378258865,212,11.7,5378258859,56,Back,5379381987,178,,5378258867,213,2.23,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914657,493,1,1,46,28,agh9ifb2mw3ivjusgedj7c3fe,1,26.1,59,2024-11-23T20:46:39.406Z,2024-11-24T10:26:50Z,5378259069,213,1.36,5378259063,140,29.1,5378259061,56,Back,5378259067,212,15.2,5379382227,178,,5378259065,141,80.8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914729,494,1,1,46,30,agh9ifb2mw3ivjusgedj7c3fe,0,31.1,85.3,2024-11-23T20:46:42.117Z,2024-11-24T10:26:58Z,5378259447,56,Left,5379382277,178,,5378259469,1,,5378259451,140,92.3,5378259461,212,64.3,5378259455,141,81.1,5378259465,213,6.24,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914737,363,49,1,46,35,6f27yvbqcngegwsg2ozxxdj4,1,11.5,19.1,2024-11-23T20:46:46.888Z,2024-11-24T10:27:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914781,364,1,1,46,35,6f27yvbqcngegwsg2ozxxdj4,1,11.5,19.1,2024-11-23T20:46:46.985Z,2024-11-24T10:27:11Z,5378259747,140,4.7,5378259745,56,Back,5379382375,178,,5378259753,212,18.5,5378259751,141,44.2,5378259755,213,1.97,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914811,365,1,1,46,38,6f27yvbqcngegwsg2ozxxdj4,1,5,48.5,2024-11-23T20:46:49.722Z,2024-11-24T10:27:21Z,5378259959,212,18.3,5378259953,56,Back,5378259957,141,75.1,5378259961,213,1.42,5378259955,140,7.7,5379382427,178,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914825,366,1,1,46,40,6f27yvbqcngegwsg2ozxxdj4,0,7.7,75.1,2024-11-23T20:46:51.726Z,2024-11-24T10:27:24Z,5378260359,233,495,5378260035,141,74.2,5379382447,178,,5378260039,212,2,5378260357,236,,5378260363,286,,5378260043,213,5.97,5378260033,140,9.5,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,5378260031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914877,495,74,1,46,40,agh9ifb2mw3ivjusgedj7c3fe,1,92.6,29.2,2024-11-23T20:46:51.825Z,2024-11-24T10:27:33Z,5379382487,178,,5378260321,56,Center,5378260397,233,366,5378260323,285,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750914869,367,52,1,46,41,6f27yvbqcngegwsg2ozxxdj4,1,4.3,59.6,2024-11-23T20:46:52.689Z,2024-11-24T10:27:39Z,5379382529,389,,5379045963,376,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914961,368,30,1,46,45,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2024-11-23T20:46:57.212Z,2024-11-24T10:27:40Z,5378260791,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750914969,496,30,1,46,45,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T20:46:57.212Z,2024-11-24T10:27:41Z,5378260847,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750928379,498,18,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T21:02:28.940Z,2024-11-23T21:02:29Z,5378331315,42,,5378331419,55,499,5378331319,59,35,5378331317,44,Defender,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750928393,499,19,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T21:02:28.941Z,2024-11-23T21:16:38Z,5378403863,292,3,5378331395,55,498,5378331389,145,3,5378331385,42,,5378403865,293,1,5378331391,59,32,5378331393,44,Defender,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750930589,501,43,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T21:04:52.488Z,2024-11-23T21:04:59Z,5378343065,141,51.5,5378343067,212,4.1,5378343073,278,0,5378343071,279,S,5378343285,144,1,5378343061,56,Back,5378343063,140,46.3,5378343069,213,2.94,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
