id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2759879611,1078,1,2,82,8,agh9ifb2mw3ivjusgedj7c3fe,0,74.5,24.4,2024-12-15T21:47:14.993Z,2024-12-16T07:18:09Z,5426826685,213,1.06,5426826679,140,79.9,5426826681,141,39.4,5426826683,212,11.7,5426826677,56,Center,5427181877,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879627,561,12,2,82,9,3krm0f4yr1l80j1sd7823f9xn,1,17.9,56,2024-12-15T21:47:15.955Z,2024-12-16T07:18:12Z,5426826789,140,24.6,5427181905,178,,5426826791,141,65.1,5426826787,56,Back,5426826793,212,9.4,5426826795,213,0.72,,,,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879629,562,1,2,82,10,3krm0f4yr1l80j1sd7823f9xn,1,24.4,63,2024-12-15T21:47:17.438Z,2024-12-16T07:18:15Z,5426826817,212,11.8,5427181959,178,,5426826815,141,53.3,5426826819,213,5.69,5426826811,56,Back,5426826813,140,33.7,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879631,563,49,2,82,12,3krm0f4yr1l80j1sd7823f9xn,1,33.7,53.3,2024-12-15T21:47:19.170Z,2024-12-16T07:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7qy3e0pry4wdkimrffnus4zu2,Diego García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879641,564,1,2,82,12,3krm0f4yr1l80j1sd7823f9xn,1,33.7,53.3,2024-12-15T21:47:19.271Z,2024-12-16T07:18:38Z,5426826877,56,Back,5426826879,140,30.6,5426826885,213,4.38,5426826883,212,9.9,5427182199,178,,5426826881,141,39.5,,,,,,,7qy3e0pry4wdkimrffnus4zu2,Diego García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879645,565,3,2,82,13,3krm0f4yr1l80j1sd7823f9xn,0,32.8,40.2,2024-12-15T21:47:20.160Z,2024-12-16T07:18:44Z,5427182265,178,,5426826889,56,Back,5426826891,285,,5427056511,464,,5426826917,233,1079,,,,,,,,,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879647,1079,7,2,82,14,agh9ifb2mw3ivjusgedj7c3fe,0,67.2,59.8,2024-12-15T21:47:20.659Z,2024-12-16T07:18:48Z,5427182327,178,,5426826907,286,,5426826893,56,Center,5427056545,385,,5427182329,15,,5426826901,233,565,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879673,566,1,2,82,17,3krm0f4yr1l80j1sd7823f9xn,1,36.2,20.3,2024-12-15T21:47:24.026Z,2024-12-16T07:18:53Z,5426827443,154,,5426827441,210,13,5426827107,140,65.4,5427182349,178,,5426827111,212,30.7,5426827105,56,Right,5426827109,141,19.1,5426827113,213,6.26,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879677,567,13,2,82,22,3krm0f4yr1l80j1sd7823f9xn,1,85.1,28.6,2024-12-15T21:47:29.378Z,2024-12-16T07:18:58Z,5426827449,23,,5426827465,230,98.5,5426827451,74,,5426827463,103,81.9,5426827253,20,,5426827125,56,Center,5426827123,63,,5426827457,55,566,7qy3e0pry4wdkimrffnus4zu2,Diego García,5426827453,29,,5427182375,178,,,5426827455,154,5426827461,102,46.6,5426827467,231,,,,,,,47.7,,,,,,,,,,,,,,,,,,,,Leganes
2759879693,568,5,2,82,23,3krm0f4yr1l80j1sd7823f9xn,0,101.6,47.2,2024-12-15T21:47:30.164Z,2024-12-16T07:18:59Z,5426827223,56,Center,5426827225,346,,5426827283,233,1080,,,,,,,,,,,,,,,,7qy3e0pry4wdkimrffnus4zu2,Diego García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879695,1080,5,2,82,23,agh9ifb2mw3ivjusgedj7c3fe,1,-1.6,52.8,2024-12-15T21:47:30.164Z,2024-12-16T07:19:00Z,5426827229,56,Back,5426827231,346,,5426827269,233,568,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879731,1082,1,2,82,33,agh9ifb2mw3ivjusgedj7c3fe,1,5,63,2024-12-15T21:47:40.258Z,2024-12-16T07:19:02Z,5426827567,237,,5426827557,140,28.4,5426827553,124,,5427056863,189,,5426827559,141,54.3,5426827563,213,6.05,5426827555,56,Back,5426827561,212,25.3,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879737,1083,1,2,82,36,agh9ifb2mw3ivjusgedj7c3fe,1,28.4,54.3,2024-12-15T21:47:43.156Z,2024-12-16T07:19:06Z,5426827593,213,5.9,5426827591,212,18.4,5426827587,140,44.7,5426827589,141,44.3,5426827585,56,Back,5427056883,189,,5427182433,178,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879747,1084,1,2,82,38,agh9ifb2mw3ivjusgedj7c3fe,1,44.7,43.6,2024-12-15T21:47:44.851Z,2024-12-16T07:19:10Z,5426827651,140,56.6,5426827653,141,27.7,5426827649,56,Center,5426827655,212,16.5,5427182465,178,,5426827657,213,5.57,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879769,1085,1,2,82,41,agh9ifb2mw3ivjusgedj7c3fe,1,60.3,30.6,2024-12-15T21:47:47.554Z,2024-12-16T07:19:13Z,5426827767,140,70.4,5426827773,213,0.87,5426827771,212,16.5,5427182487,178,,5426827769,141,49.1,5426827765,56,Center,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879771,1086,50,2,82,42,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,44.8,2024-12-15T21:47:48.647Z,2024-12-16T07:19:20Z,5426827789,56,Center,5426827791,286,,5426827817,233,569,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879761,569,7,2,82,43,3krm0f4yr1l80j1sd7823f9xn,0,30.2,55.2,2024-12-15T21:47:49.758Z,2024-12-16T07:19:21Z,5426827805,233,1086,5426827739,285,,5427056991,385,,5426827737,56,Back,5427182561,178,,,,,,,,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879773,1087,61,2,82,43,agh9ifb2mw3ivjusgedj7c3fe,1,68.9,42.8,2024-12-15T21:47:49.953Z,2024-12-16T07:19:24Z,5426827813,56,Center,5427182609,178,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879779,570,49,2,82,45,3krm0f4yr1l80j1sd7823f9xn,1,30.9,51.8,2024-12-15T21:47:52.447Z,2024-12-16T07:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879783,571,3,2,82,47,3krm0f4yr1l80j1sd7823f9xn,0,38,56.8,2024-12-15T21:47:54.094Z,2024-12-16T07:19:31Z,5426827851,286,,5426827849,56,Back,5427057145,465,,5426827933,233,1088,5427182673,178,,,,,,,,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879793,1088,7,2,82,47,agh9ifb2mw3ivjusgedj7c3fe,0,62,43.2,2024-12-15T21:47:54.148Z,2024-12-16T07:19:35Z,5426827925,233,571,5427057179,385,,5426827905,285,,5426827903,56,Center,5427182703,178,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879809,572,1,2,82,49,3krm0f4yr1l80j1sd7823f9xn,0,34.9,50.9,2024-12-15T21:47:55.711Z,2024-12-16T07:19:39Z,5426832309,4,,5426827993,56,Center,5426828003,1,,5426827999,212,33.2,5426827995,140,66.5,5426828001,213,6.28,5427182733,178,,5426827997,141,50.7,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879805,1089,49,2,82,51,agh9ifb2mw3ivjusgedj7c3fe,1,27.7,44.9,2024-12-15T21:47:58.125Z,2024-12-16T07:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879825,1090,1,2,82,53,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,45.4,2024-12-15T21:47:59.948Z,2024-12-16T07:19:45Z,5426828177,141,58.2,5426828175,140,43.7,5427182799,178,,5426828179,212,18.5,5426828181,213,0.49,5426828173,56,Back,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879829,1091,1,2,82,59,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,63.3,2024-12-15T21:48:06.337Z,2024-12-16T07:19:48Z,5426828227,212,18.9,5427182851,178,,5426828223,140,67.5,5426828221,56,Left,5426828229,213,1.05,5426828225,141,87.4,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879845,1092,1,2,83,2,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,86.2,2024-12-15T21:48:09.454Z,2024-12-16T07:19:50Z,5426828347,140,83.4,5427182863,178,,5426828351,212,13.6,5426828345,56,Left,5426828353,213,0.39,5426828349,141,93.8,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880079,579,45,2,83,6,3krm0f4yr1l80j1sd7823f9xn,0,21.4,16.2,2024-12-15T21:48:12.564Z,2024-12-16T07:20:00Z,5426829817,56,Back,5426829819,285,,5426829895,233,1093,,,,,,,,,,,,,,,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879849,1093,3,2,83,6,agh9ifb2mw3ivjusgedj7c3fe,1,78.6,83.8,2024-12-15T21:48:12.564Z,2024-12-16T07:20:00Z,5426829891,233,579,5427057403,464,,5426828385,286,,5426828383,56,Left,5427182997,178,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879851,1094,1,2,83,8,agh9ifb2mw3ivjusgedj7c3fe,0,72.6,70,2024-12-15T21:48:14.888Z,2024-12-16T07:20:04Z,5426828389,140,78.3,5426828395,213,4.96,5426828387,56,Center,5426828391,141,35.2,5426828393,212,24.4,5427183025,178,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879855,573,49,2,83,9,3krm0f4yr1l80j1sd7823f9xn,1,18.4,60.3,2024-12-15T21:48:15.843Z,2024-12-16T07:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879921,574,1,2,83,12,3krm0f4yr1l80j1sd7823f9xn,0,25.7,65.7,2024-12-15T21:48:19.018Z,2024-12-16T07:20:10Z,5426828793,140,31.6,5426828791,56,Back,5426828799,213,5.58,5427183109,178,,5426828795,141,57.9,5426828797,212,8.2,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879873,1095,49,2,83,13,agh9ifb2mw3ivjusgedj7c3fe,1,60.8,38.8,2024-12-15T21:48:20.085Z,2024-12-16T07:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879885,1096,1,2,83,14,agh9ifb2mw3ivjusgedj7c3fe,1,60.8,38.8,2024-12-15T21:48:20.854Z,2024-12-16T07:20:17Z,5426828589,213,0.33,5426828585,141,43.7,5426828583,140,70.2,5426828581,56,Center,5427183175,178,,5426828587,212,10.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879899,1097,1,2,83,15,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,43.7,2024-12-15T21:48:22.273Z,2024-12-16T07:20:19Z,5427057603,154,,5426828677,56,Center,5426829759,210,15,5426828683,212,16.1,5426828681,141,31.9,5426828679,140,83.7,5426828685,213,5.76,5427183205,178,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879903,1098,15,2,83,17,agh9ifb2mw3ivjusgedj7c3fe,1,84.4,34,2024-12-15T21:48:23.954Z,2024-12-16T07:20:25Z,5426829789,103,19,5426828701,56,Center,5426829779,80,,5426829783,55,1097,5426828697,22,,5426829793,147,37,5426829795,230,97.2,5427183265,178,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5426829659,82,,5427057605,154,,,5426829655,72,5426828699,63,,5426829781,29,5426829797,231,5426829805,233,,,,47.3,575,5426829787,102,48.1,5426829791,146,,,,,,,,,87.7,,,,Barcelona
2759879925,575,10,2,83,17,3krm0f4yr1l80j1sd7823f9xn,1,12.3,63,2024-12-15T21:48:24.102Z,2024-12-16T07:20:29Z,5426828819,56,Back,5427183365,178,,5426828817,94,,5426829809,233,1098,,,,,,,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879919,1099,61,2,83,18,agh9ifb2mw3ivjusgedj7c3fe,0,80.3,45.1,2024-12-15T21:48:24.985Z,2024-12-16T07:20:34Z,5427183409,178,,5426828779,56,Center,,,,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880145,581,12,2,83,19,3krm0f4yr1l80j1sd7823f9xn,1,17.7,48.7,2024-12-15T21:48:25.505Z,2024-12-16T07:20:44Z,5426830313,56,Back,5427183529,178,,5426830319,212,22.9,5426830321,213,5.59,5426830315,140,34.4,5426830317,141,27.1,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879935,576,49,2,83,22,3krm0f4yr1l80j1sd7823f9xn,1,36.9,19.1,2024-12-15T21:48:29.299Z,2024-12-16T07:21:01Z,,,,,,,,,,,,,,,,,,,,,,,,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759880173,582,1,2,83,22,3krm0f4yr1l80j1sd7823f9xn,0,35.8,17.6,2024-12-15T21:48:29.376Z,2024-12-16T07:20:52Z,5426830967,140,34.6,5426830977,236,,5427183641,178,,5426830971,212,1.3,5426830537,56,Back,5426830979,233,1100,5426830969,141,17.6,5426830983,286,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,5426830973,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879941,1100,74,2,83,23,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,79.6,2024-12-15T21:48:29.516Z,2024-12-16T07:21:05Z,5426828953,285,,5426828951,56,Left,5427183799,178,,5426830989,233,582,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879945,577,43,2,83,25,3krm0f4yr1l80j1sd7823f9xn,1,0,0,2024-12-15T21:48:31.684Z,2024-12-15T21:49:50Z,5426830673,144,50,5426828969,286,0,5426828967,56,Back,,,,,,,,,,,,,,,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759879957,1101,49,2,83,26,agh9ifb2mw3ivjusgedj7c3fe,1,51.6,86.9,2024-12-15T21:48:32.593Z,2024-12-16T07:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759879983,1102,1,2,83,27,agh9ifb2mw3ivjusgedj7c3fe,1,51.6,86.9,2024-12-15T21:48:34.158Z,2024-12-16T07:21:15Z,5426829137,140,61.8,5426829141,212,15.3,5427183939,178,,5426829143,213,5.49,5426829135,56,Center,5426829139,141,70.9,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880001,1103,1,2,83,31,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,70.8,2024-12-15T21:48:37.546Z,2024-12-16T07:21:18Z,5426829237,212,18.8,5426829239,213,0.82,5427183959,178,,5426829235,141,91.1,5426829233,140,75,5426829231,56,Left,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880009,1104,1,2,83,34,agh9ifb2mw3ivjusgedj7c3fe,1,76.4,90,2024-12-15T21:48:40.877Z,2024-12-16T07:21:22Z,5426829279,213,4.38,5426829275,141,75,5426829273,140,73,5427184013,178,,5426829271,56,Center,5426829277,212,10.8,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880025,1105,1,2,83,36,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,71.4,2024-12-15T21:48:43.340Z,2024-12-16T07:21:25Z,5426829377,140,69.7,5427184037,178,,5426829379,141,41.6,5426829375,56,Center,5426829383,213,4.62,5426829381,212,20.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880029,1106,1,2,83,40,agh9ifb2mw3ivjusgedj7c3fe,1,72.5,36,2024-12-15T21:48:47.016Z,2024-12-16T07:21:28Z,5426829407,140,76.5,5426829413,213,5.26,5427184065,178,,5426829409,141,25.8,5426829411,212,8.1,5426829405,56,Center,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880037,1107,2,2,83,42,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,29.3,2024-12-15T21:48:48.985Z,2024-12-16T07:21:32Z,5427184123,178,,5426829473,56,Center,5426829477,141,56.6,5426829475,140,84.6,5426829757,7,eb3ci3a120om80v80mobsus8a,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880049,578,55,2,83,42,3krm0f4yr1l80j1sd7823f9xn,1,15.2,54.4,2024-12-15T21:48:48.986Z,2024-12-16T07:21:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dvyl5rfgfkoplnwrs73rkidhx,Sergio González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759880039,1108,43,2,83,44,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-15T21:48:51.430Z,2024-12-15T21:48:59Z,5426829681,144,61,5426829485,56,Center,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880121,580,1,2,84,13,3krm0f4yr1l80j1sd7823f9xn,0,5.3,49.6,2024-12-15T21:49:20.138Z,2024-12-16T07:21:36Z,5426830169,241,,5426830179,213,5.96,5426830175,141,17.7,5426830165,5,,5426830173,140,67.6,5426830181,1,,5426830171,56,Right,5426830177,212,68.9,bahph7009sc73jl6s2bramn6d,M. Dmitrović,5426830167,157,,5427184189,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759880125,1109,8,2,84,18,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,71.4,2024-12-15T21:49:25.297Z,2024-12-16T07:21:41Z,5426830191,56,Back,5427057939,384,,5427184257,388,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880131,1110,49,2,84,21,agh9ifb2mw3ivjusgedj7c3fe,1,32.2,61.7,2024-12-15T21:49:27.662Z,2024-12-16T07:21:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880163,1111,1,2,84,26,agh9ifb2mw3ivjusgedj7c3fe,1,43.4,33.1,2024-12-15T21:49:32.809Z,2024-12-16T07:21:51Z,5426830415,140,56.3,5426830419,212,23.3,5426830421,213,5.33,5426830413,56,Right,5427184379,178,,5426830417,141,5.3,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880167,1112,1,2,84,32,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,11.3,2024-12-15T21:49:38.635Z,2024-12-16T07:21:53Z,5427184443,178,,5426830477,212,8,5426830471,56,Center,5426830473,140,63.4,5426830475,141,22.4,5426830479,213,1.91,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880171,1113,1,2,84,35,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,23.4,2024-12-15T21:49:42.278Z,2024-12-16T07:21:56Z,5426830527,140,66.6,5426830525,56,Right,5426830529,141,14.1,5426830533,213,5.02,5427184477,178,,5426830531,212,6.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880175,1114,1,2,84,37,agh9ifb2mw3ivjusgedj7c3fe,1,66.6,14.1,2024-12-15T21:49:43.736Z,2024-12-16T07:21:58Z,5426830587,212,28.6,5426830581,56,Center,5426830583,140,64.1,5426830585,141,56,5427184539,178,,5426830589,213,1.66,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880187,1115,1,2,84,41,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,57.9,2024-12-15T21:49:47.503Z,2024-12-16T07:22:00Z,5427184581,178,,5426830663,212,14,5426830659,140,69.9,5426830661,141,77.9,5426830655,56,Center,5426830665,213,1.33,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880191,1116,1,2,84,43,agh9ifb2mw3ivjusgedj7c3fe,0,70.9,75.4,2024-12-15T21:49:49.947Z,2024-12-16T07:22:04Z,5427184611,178,,5426830679,141,74.4,5426830675,56,Center,5426830737,286,,5426830683,213,5.54,5426830681,212,1,5426830677,140,71.6,5426830733,233,583,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,5426830731,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759880195,583,74,2,84,43,3krm0f4yr1l80j1sd7823f9xn,1,31.6,16.2,2024-12-15T21:49:50.018Z,2024-12-16T07:22:07Z,5426830711,56,Back,5426830713,285,,5427184641,178,,5426830739,233,1116,,,,,,,,,,,,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759880203,584,5,2,84,46,3krm0f4yr1l80j1sd7823f9xn,0,36.5,-0.8,2024-12-15T21:49:52.926Z,2024-12-16T07:22:08Z,5426830753,56,Back,5426830813,233,1117,5426830755,347,,,,,,,,,,,,,,,,,pr0nfcph8mlm3plq9b69o8a1,Dani Raba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
