id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value,teamName
2766716525,340,61,2,47,4,1n1j0wsl763lq7ee1k0c11c02,1,33.1,90,2025-01-18T21:07:29.988Z,2025-01-19T10:23:36Z,5464151071,238,,5463845837,56,Back,5464499035,178,,,,,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766716535,341,5,2,47,5,1n1j0wsl763lq7ee1k0c11c02,0,34.3,101.4,2025-01-18T21:07:30.927Z,2025-01-19T10:23:38Z,5463845885,347,,5463845879,56,Back,5463846311,233,536,,,,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766716595,536,5,2,47,5,agh9ifb2mw3ivjusgedj7c3fe,1,65.7,-1.4,2025-01-18T21:07:30.927Z,2025-01-19T10:23:39Z,5463846243,347,,5463846239,56,Right,5463846287,233,341,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717033,342,27,2,47,7,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T21:07:32.907Z,2025-01-19T10:23:43Z,5463848489,53,5gorfhj7uwpomrhlso1krxrkl,5463848487,41,Injury,5463848515,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717041,537,27,2,47,7,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T21:07:32.907Z,2025-01-19T10:23:43Z,5463848435,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717321,343,28,2,48,33,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T21:08:58.328Z,2025-01-19T10:26:24Z,5463849913,55,342,5463895795,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717467,538,28,2,48,33,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T21:08:58.328Z,2025-01-19T10:26:25Z,5463895821,233,343,5463850673,55,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717475,344,18,2,48,40,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T21:09:05.601Z,2025-01-19T10:26:45Z,5463850723,41,,5463850727,59,8,5463850725,44,Midfielder,5463850747,55,345,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717481,345,19,2,48,40,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T21:09:05.602Z,2025-01-19T10:26:46Z,5463850737,145,8,5463850733,41,,5463850739,59,20,5463850741,44,Midfielder,5463887031,292,7,5463850743,55,344,5463852231,293,4,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717515,539,1,2,48,48,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,0,2025-01-18T21:09:13.964Z,2025-01-19T10:27:13Z,5463851001,212,6.2,5463851495,189,,5463850999,141,7,5463850993,107,,5463850997,140,69.6,5463908389,238,,5463851003,213,1.21,5463850995,56,Right,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717523,541,61,2,48,50,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,7,2025-01-18T21:09:15.790Z,2025-01-19T10:27:16Z,5463851039,56,Right,5464499783,178,,5463908441,238,,5463851539,189,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717539,346,5,2,48,52,1n1j0wsl763lq7ee1k0c11c02,1,33.2,101.4,2025-01-18T21:09:17.089Z,2025-01-19T10:27:19Z,5463851111,347,,5463851165,233,542,5463851147,189,,5463851109,56,Back,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717529,542,5,2,48,52,agh9ifb2mw3ivjusgedj7c3fe,0,66.8,-1.4,2025-01-18T21:09:17.089Z,2025-01-19T10:27:20Z,5463851065,56,Right,5463851067,347,,5463851159,233,346,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717655,347,1,2,48,54,1n1j0wsl763lq7ee1k0c11c02,1,33,100,2025-01-18T21:09:19.121Z,2025-01-19T10:27:26Z,5463851761,107,,5463851765,140,42.7,5463851773,213,6.07,5463851763,56,Back,5463851767,141,98.1,5463856223,189,,5463851769,212,10.4,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766718473,351,61,2,48,55,1n1j0wsl763lq7ee1k0c11c02,1,43,89.6,2025-01-18T21:09:20.622Z,2025-01-19T10:27:28Z,5464499875,178,,5463855853,56,Back,5463981785,189,,,,,,,,,,,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717661,348,61,2,48,55,1n1j0wsl763lq7ee1k0c11c02,0,42.7,98.1,2025-01-18T21:09:20.684Z,2025-01-19T10:28:25Z,5464499879,178,,5463851783,56,Back,,,,,,,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717663,349,5,2,48,55,1n1j0wsl763lq7ee1k0c11c02,0,43.6,101.6,2025-01-18T21:09:20.854Z,2025-01-19T10:27:33Z,5463851787,347,,5463851785,56,Back,5463851843,233,543,,,,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766717667,543,5,2,48,55,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,-1.6,2025-01-18T21:09:20.854Z,2025-01-19T10:27:33Z,5463851805,347,,5463851819,233,349,5463851803,56,Right,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717521,540,43,2,48,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T21:09:24.930Z,2025-01-18T21:09:32Z,5463851427,144,61,5463851023,56,Right,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717679,544,1,2,49,10,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,0,2025-01-18T21:09:36.016Z,2025-01-19T13:02:13Z,5463851869,1,,5463851867,213,2.57,5463851859,140,33.5,5463851857,56,Back,5463851865,212,27.2,5463851861,141,20,5463851855,107,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717709,545,1,2,49,14,agh9ifb2mw3ivjusgedj7c3fe,1,33.6,21.6,2025-01-18T21:09:39.925Z,2025-01-19T10:28:52Z,5463851995,56,Back,5463852003,213,1.72,5463851997,140,30.6,5463851999,141,51.8,5463852001,212,20.8,5464500079,178,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717717,546,1,2,49,17,agh9ifb2mw3ivjusgedj7c3fe,1,32.1,58.4,2025-01-18T21:09:42.379Z,2025-01-19T10:29:03Z,5463852037,212,21.7,5463852033,140,35.3,5463852039,213,1.42,5463852035,141,89.9,5463852031,56,Back,5464500107,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717745,547,1,2,49,20,agh9ifb2mw3ivjusgedj7c3fe,1,35.3,89.9,2025-01-18T21:09:45.089Z,2025-01-19T10:29:13Z,5463852145,141,77.2,5463852141,56,Back,5463852149,213,3.9,5464500141,178,,5463852143,140,26.6,5463852147,212,12.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717779,548,1,2,49,22,agh9ifb2mw3ivjusgedj7c3fe,1,24.7,70.5,2025-01-18T21:09:47.436Z,2025-01-19T10:29:18Z,5463852337,56,Back,5463852339,140,29.4,5463852341,141,23.6,5463852345,213,4.87,5464500159,178,,5463852343,212,32.3,5463852347,1,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717817,549,1,2,49,26,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,24.9,2025-01-18T21:09:51.404Z,2025-01-19T10:29:24Z,5463852521,141,41.5,5464500183,178,,5463852525,213,2.6,5463852517,56,Back,5463852519,140,10.4,5463852523,212,21.7,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717863,550,1,2,49,29,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,40.4,2025-01-18T21:09:54.881Z,2025-01-19T10:29:32Z,5463852713,212,17.9,5463852711,141,63.6,5463852709,140,29.6,5463852715,213,1.08,5464500201,178,,5463852707,56,Back,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717879,551,1,2,49,35,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,74.5,2025-01-18T21:10:00.215Z,2025-01-19T10:29:39Z,5463852823,213,5.31,5463852805,56,Back,5463852819,212,8.2,5464500227,178,,5463852809,140,41.3,5463852815,141,64.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717893,552,1,2,49,35,agh9ifb2mw3ivjusgedj7c3fe,1,41.3,64.5,2025-01-18T21:10:00.939Z,2025-01-19T10:29:44Z,5464500239,178,,5463852895,56,Back,5463852903,212,7.4,5463852897,140,37.4,5463852899,141,73.5,5463852905,213,2.16,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766717959,553,1,2,49,36,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,70.2,2025-01-18T21:10:01.755Z,2025-01-19T10:29:49Z,5463853211,213,4.69,5463853195,56,Back,5463853203,141,38.3,5463853207,212,21.7,5464500253,178,,5463853199,140,36.1,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718041,554,1,2,49,43,agh9ifb2mw3ivjusgedj7c3fe,1,41.6,34.2,2025-01-18T21:10:08.598Z,2025-01-19T10:30:00Z,5463853511,141,51.5,5463853515,213,1.12,5463853509,140,47,5464500285,178,,5463853507,56,Back,5463853513,212,13.1,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718081,555,1,2,49,49,agh9ifb2mw3ivjusgedj7c3fe,1,55.6,65.4,2025-01-18T21:10:14.807Z,2025-01-19T10:30:12Z,5463853729,213,1.26,5464500377,178,,5463853727,212,13.2,5463853723,140,59.4,5463853721,56,Left,5463853725,141,83.9,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718093,556,1,2,49,53,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,86,2025-01-18T21:10:18.371Z,2025-01-19T10:30:18Z,5463853783,213,4.79,5463853779,141,73.8,5463853777,140,59.8,5464500427,178,,5463853781,212,8.3,5463853775,56,Center,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718097,557,1,2,49,54,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,73.8,2025-01-18T21:10:19.119Z,2025-01-19T10:30:22Z,5463853813,141,86.3,5463853809,56,Left,5463853815,212,10.2,5463853817,213,2.15,5464500455,178,,5463853811,140,54.5,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718153,558,1,2,49,55,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,83.3,2025-01-18T21:10:20.290Z,2025-01-19T10:30:26Z,5464500475,178,,5463854041,140,53.5,5463854039,56,Center,5463854045,212,25.8,5463854047,213,4.7,5463854043,141,45.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718183,559,1,2,50,0,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,30.3,2025-01-18T21:10:25.711Z,2025-01-19T10:30:40Z,5463854247,141,5.8,5463854243,56,Right,5464500521,178,,5463854249,212,18.5,5463854245,140,68.1,5463854251,213,5.16,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718213,560,1,2,50,4,agh9ifb2mw3ivjusgedj7c3fe,1,66.6,15.8,2025-01-18T21:10:29.080Z,2025-01-19T10:30:48Z,5464500531,178,,5463854383,56,Center,5463854387,141,30,5463854389,212,11.2,5463854391,213,2.1,5463854385,140,61.2,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718237,561,1,2,50,9,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,40.6,2025-01-18T21:10:34.137Z,2025-01-19T10:30:56Z,5463854543,56,Center,5463854547,141,66,5463854549,212,17.4,5463854545,140,64.6,5464500541,178,,5463854551,213,1.46,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718267,562,1,2,50,11,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,75.1,2025-01-18T21:10:36.867Z,2025-01-19T10:31:03Z,5463854687,56,Left,5463854689,140,74.4,5463854693,212,16.9,5464500569,178,,5463854695,213,0.92,5463854691,141,94.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718287,563,1,2,50,14,agh9ifb2mw3ivjusgedj7c3fe,1,71.1,91.4,2025-01-18T21:10:39.921Z,2025-01-19T10:48:58Z,5463854795,140,61.8,5463854797,141,91.8,5463854793,56,Left,5463854799,212,9.8,5463854801,213,3.11,5464511905,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718337,564,1,2,50,17,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,88.9,2025-01-18T21:10:42.482Z,2025-01-19T10:49:05Z,5463855039,213,4.57,5464512131,178,,5463855033,140,56.7,5463855037,212,29.1,5463855031,56,Center,5463855035,141,46.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718357,565,1,2,50,22,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,35.8,2025-01-18T21:10:47.601Z,2025-01-19T10:49:15Z,5463855197,140,89.9,5463855199,141,65.4,5463855205,1,,5463855201,212,32.9,5463855195,56,Center,5464512243,178,,5463855203,213,0.66,5463855191,155,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718383,567,43,2,50,27,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T21:10:52.738Z,2025-01-18T21:10:58Z,5463855331,22,0,5463855335,56,Center,5463855519,144,39,5463855341,250,0,5463855333,60,0,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718381,566,2,2,51,6,agh9ifb2mw3ivjusgedj7c3fe,1,88,64.4,2025-01-18T21:11:31.542Z,2025-01-19T10:52:06Z,5463855323,141,52.1,5463856881,7,2wl6h1rlrfnn2mr65vuo3t815,5463855319,56,Center,5463855321,140,91.6,5464512329,178,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718385,350,55,2,51,6,1n1j0wsl763lq7ee1k0c11c02,1,13.8,50.1,2025-01-18T21:11:31.543Z,2025-01-19T10:52:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766718741,352,1,2,51,7,1n1j0wsl763lq7ee1k0c11c02,1,14.9,75.5,2025-01-18T21:11:32.099Z,2025-01-19T10:52:40Z,5463857205,213,0.01,5463857199,140,65.6,5463857193,157,,5463857197,56,Center,5463857201,141,76.5,5463857203,212,53.2,5463857207,1,,5463857195,241,,vota9gwygxp3wc998tl7ldxx,David Soria,5464514235,178,5463857191,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766718749,353,44,2,51,10,1n1j0wsl763lq7ee1k0c11c02,1,63.4,75.4,2025-01-18T21:11:35.410Z,2025-01-19T13:16:04Z,5463857243,233,568,5463857241,286,,5463857239,56,Center,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766718739,568,44,2,51,10,agh9ifb2mw3ivjusgedj7c3fe,0,36.6,24.6,2025-01-18T21:11:35.411Z,2025-01-19T10:52:46Z,5463857249,233,353,5463857187,56,Back,5463857189,285,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718781,354,1,2,51,10,1n1j0wsl763lq7ee1k0c11c02,0,67,78.3,2025-01-18T21:11:35.597Z,2025-01-19T13:16:04Z,5463857385,56,Center,5463857391,212,9.2,5463857389,141,66.2,5463857393,213,5.18,5463857387,140,71,5464514469,388,,5463857383,3,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766718785,569,1,2,51,13,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,46.1,2025-01-18T21:11:38.435Z,2025-01-19T10:53:14Z,5464514513,178,,5463857417,212,26,5463857413,141,49.9,5463857419,213,3.04,5463857411,140,9.6,5463857409,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718789,570,49,2,51,15,agh9ifb2mw3ivjusgedj7c3fe,1,9.6,49.9,2025-01-18T21:11:40.611Z,2025-01-19T10:53:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718837,571,1,2,51,16,agh9ifb2mw3ivjusgedj7c3fe,1,8.4,45.2,2025-01-18T21:11:41.932Z,2025-01-19T10:53:25Z,5463857687,140,46.6,5463857693,213,5.68,5463857689,141,4.3,5463867785,155,,5463857685,56,Back,5463857695,1,,5464514777,178,,5463857691,212,48.8,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718839,572,1,2,51,20,agh9ifb2mw3ivjusgedj7c3fe,0,47,3.9,2025-01-18T21:11:45.629Z,2025-01-19T10:54:07Z,5463866463,212,13.6,5464515191,178,,5463866459,140,58.1,5463866465,213,0.55,5463857701,56,Right,5463866461,141,14.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718883,355,1,2,51,22,1n1j0wsl763lq7ee1k0c11c02,0,46.1,87,2025-01-18T21:11:47.266Z,2025-01-19T10:54:27Z,5464515423,178,,5463857887,56,Left,5463857899,213,0.14,5463857883,157,,5463857889,140,83.3,5463857901,1,,5463857893,141,95.1,5463857897,212,39.4,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766718927,573,4,2,51,27,agh9ifb2mw3ivjusgedj7c3fe,1,11.9,5.4,2025-01-18T21:11:52.214Z,2025-01-19T10:54:45Z,5463858109,13,,5463862173,294,,5463858199,233,356,5463858111,56,Back,5463858113,152,,5463858117,285,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766718921,356,4,2,51,27,1n1j0wsl763lq7ee1k0c11c02,0,88.1,94.6,2025-01-18T21:11:52.215Z,2025-01-19T10:54:45Z,5463858165,13,,5463858171,152,,5464515743,178,,5463858207,233,573,5463858169,56,Left,5463858167,294,,5463858173,286,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766719177,574,1,2,51,49,agh9ifb2mw3ivjusgedj7c3fe,1,16.5,12.9,2025-01-18T21:12:14.875Z,2025-01-19T13:05:07Z,5463859403,141,47.5,5463859397,152,,5464515825,178,,5463859399,56,Back,5463859409,213,1,5463859703,189,,5463859405,212,28,5463859395,5,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5463859401,140,,,,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766719191,575,1,2,51,50,agh9ifb2mw3ivjusgedj7c3fe,1,30.9,47.5,2025-01-18T21:12:15.553Z,2025-01-19T10:54:58Z,5463859755,189,,5463859455,56,Back,5463859461,212,14.6,5464515869,178,,5463859463,213,1.29,5463859459,141,68.1,5463859457,140,34.8,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766719205,576,1,2,51,52,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,72.3,2025-01-18T21:12:17.582Z,2025-01-19T10:55:11Z,5464516091,178,,5463859513,141,92.9,5463859517,213,0.71,5463859511,140,52.8,5463859507,56,Left,5463859515,212,21.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766719239,577,1,2,51,55,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,93,2025-01-18T21:12:20.034Z,2025-01-19T10:55:21Z,5463859667,213,4.21,5463859663,141,72.3,5463859659,56,Back,5463859665,212,16.1,5463859661,140,46.2,5464516209,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766719311,578,1,2,51,57,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,72.3,2025-01-18T21:12:22.449Z,2025-01-19T10:55:30Z,5463860015,56,Back,5463860023,212,29.2,5463860027,213,4.78,5463860019,141,29.5,5463860017,140,48.1,5464516287,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766719317,579,1,2,52,4,agh9ifb2mw3ivjusgedj7c3fe,0,60.1,12.2,2025-01-18T21:12:29.036Z,2025-01-19T10:55:49Z,5463860065,141,11.3,5463860061,140,71.6,5464516567,178,,5463860067,212,12.1,5463860069,213,6.23,5463860057,56,Right,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766719325,357,8,2,52,4,1n1j0wsl763lq7ee1k0c11c02,1,31.8,85.8,2025-01-18T21:12:29.385Z,2025-01-19T10:56:05Z,5464516731,178,,5463860111,56,Back,5464152625,385,,,,,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
