id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2769507773,33,1,1,2,16,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,10,2025-01-26T20:03:39.868Z,2025-01-27T06:16:20Z,5478857831,140,62,5478857829,56,Right,5478857837,213,5.7,5478857833,141,2.9,5478857835,212,8.7,5479587057,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769507793,34,1,1,2,17,agh9ifb2mw3ivjusgedj7c3fe,1,62,2.9,2025-01-26T20:03:40.662Z,2025-01-27T06:16:26Z,5479587069,178,,5478857967,56,Right,5478857973,212,5.7,5478857977,213,0.65,5478857971,141,8,5478857969,140,66.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769507823,35,1,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,1,73.1,11.7,2025-01-26T20:03:43.306Z,2025-01-27T06:16:32Z,5478858159,140,80.7,5478858161,141,5.5,5478858163,212,9,5479587099,178,,5478858157,56,Right,5478858165,213,5.8,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769507861,36,1,1,2,24,agh9ifb2mw3ivjusgedj7c3fe,1,78.6,19.5,2025-01-26T20:03:47.623Z,2025-01-27T06:16:38Z,5479587125,178,,5478858395,155,,5478858405,213,0.96,5478861197,210,16,5478861201,22,,5478861199,154,,5478858401,141,46.4,5478858393,2,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5479413607,223,5478858403,212,5478858399,140,90.8,5479413609,72,,5478858397,56,,,,1,22.3,Center,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769507865,37,16,1,2,27,agh9ifb2mw3ivjusgedj7c3fe,1,92,46.4,2025-01-26T20:03:50.412Z,2025-01-27T06:17:00Z,5478858599,374,03:49.5,5478861269,214,,5479413943,395,98.6,5478861267,103,3.8,5478861265,102,53.6,5478858595,20,,5479413945,396,48.2,5478861261,55,36,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,5478861257,29,5479587205,178,5478858421,22,,5478861259,154,,5478858603,375,5478858425,17,,,,02:26.5,5478861273,231,48,5478861271,230,98.2,5478858427,56,Center,5478861255,76,,,,,,,,,,,,Barcelona
2769508495,20,1,1,3,33,ba5e91hjacvma2sjvixn00pjo,1,50.1,49.9,2025-01-26T20:04:56.288Z,2025-01-27T06:17:03Z,5478862069,140,33.4,5478862065,56,Back,5478862223,189,,5478862071,141,55.5,5478862075,212,17.9,5479587261,178,,5478862081,279,G,5478862079,213,2.93,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769508501,21,61,1,3,35,ba5e91hjacvma2sjvixn00pjo,1,33.4,55.5,2025-01-26T20:04:58.312Z,2025-01-27T06:17:05Z,5478862099,56,Back,5479587269,178,,5478862125,189,,,,,,,,,,,,,,,,,aqqd7tq7z6bj3wn3u3sz3uuqc,Javi Guerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769508705,23,5,1,3,41,ba5e91hjacvma2sjvixn00pjo,0,84.8,-1.6,2025-01-26T20:05:04.215Z,2025-01-27T06:17:30Z,5478874341,233,64,5478863393,56,Right,5478880075,347,,,,,,,,,,,,,,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509293,64,5,1,3,41,agh9ifb2mw3ivjusgedj7c3fe,1,15.2,101.6,2025-01-26T20:05:04.215Z,2025-01-27T06:17:30Z,5478880039,347,,5478867603,56,Back,5478874361,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509289,63,1,1,3,42,agh9ifb2mw3ivjusgedj7c3fe,1,11,100,2025-01-26T20:05:05.294Z,2025-01-27T06:17:24Z,5478869339,189,,5478869259,212,16,5478869255,140,25.1,5478869253,56,Back,5478869261,213,5.9,5478869251,107,,5478869257,141,92.4,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508569,38,1,1,3,46,agh9ifb2mw3ivjusgedj7c3fe,0,21.7,95.3,2025-01-26T20:05:09.866Z,2025-01-27T06:17:35Z,5478862599,140,45,5478862601,141,88.1,5478862595,157,,5478862607,1,,5478862603,212,25,5478862597,56,Back,5478862605,213,6.09,5479587381,178,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508615,22,1,1,3,48,ba5e91hjacvma2sjvixn00pjo,0,53.6,12.1,2025-01-26T20:05:11.602Z,2025-01-27T06:17:43Z,5478862845,213,6.26,5478862843,212,50.2,5479587401,178,,5478862837,56,Right,5478862833,157,,5478862841,141,10.6,5478862847,1,,5478862839,140,100,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769508739,24,5,1,3,52,ba5e91hjacvma2sjvixn00pjo,0,-0.9,48.1,2025-01-26T20:05:15.056Z,2025-01-27T06:17:46Z,5478874453,233,39,5478879803,346,,5478863567,56,Back,,,,,,,,,,,,,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769508801,39,5,1,3,52,agh9ifb2mw3ivjusgedj7c3fe,1,100.9,51.9,2025-01-26T20:05:15.056Z,2025-01-27T06:17:47Z,5478874465,233,24,5478863931,56,Center,5478879831,346,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508823,40,1,1,4,3,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,56.9,2025-01-26T20:05:26.126Z,2025-01-27T06:17:51Z,5478864027,56,Back,5478864039,237,,5478864035,213,5.18,5478864033,212,17.3,5478864029,140,11.5,5478864031,141,34.2,5478865365,189,,5478864025,124,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508829,41,1,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,11.6,33.9,2025-01-26T20:05:29.232Z,2025-01-27T06:17:52Z,5478865431,189,,5478864087,140,8.1,5478864091,212,9.2,5478864093,213,1.98,5478864089,141,46.3,5478864085,56,Back,5479587443,178,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508851,42,1,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,1,7.7,46.9,2025-01-26T20:05:30.699Z,2025-01-27T06:17:58Z,5478864225,56,Back,5478864229,141,82.1,5478864231,212,24.3,5479587461,178,,5478864233,213,1.4,5478864227,140,11.7,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508871,43,1,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,1,11.7,82.1,2025-01-26T20:05:32.805Z,2025-01-27T06:18:01Z,5478864351,141,96.2,5478864343,56,Back,5478864359,213,0.65,5478864355,212,15.8,5478864347,140,23.7,5479587491,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508891,44,1,1,4,13,agh9ifb2mw3ivjusgedj7c3fe,1,23.7,96.2,2025-01-26T20:05:36.044Z,2025-01-27T06:18:07Z,5478864477,141,93.2,5479587517,178,,5478864479,212,15.6,5478864481,213,6.15,5478864473,56,Back,5478864475,140,38.4,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508897,45,1,1,4,14,agh9ifb2mw3ivjusgedj7c3fe,1,38.7,93.2,2025-01-26T20:05:37.252Z,2025-01-27T06:18:18Z,5478864503,140,34.1,5478864505,141,92.6,5478864509,213,3.23,5479587559,178,,5478864501,56,Back,5478864543,156,,5478864507,212,4.8,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508931,46,1,1,4,15,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,92.4,2025-01-26T20:05:38.130Z,2025-01-27T06:18:24Z,5478864663,56,Back,5478864671,212,7.7,5479587609,178,,5478864669,141,81.7,5478864673,213,4.38,5478864667,140,32.8,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508985,47,1,1,4,16,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,81.7,2025-01-26T20:05:39.087Z,2025-01-27T06:18:31Z,5478864939,213,2.65,5478864933,140,22.1,5478864935,141,90.6,5479587649,178,,5478864937,212,12.8,5478864931,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769508989,48,1,1,4,22,agh9ifb2mw3ivjusgedj7c3fe,1,30.9,76.6,2025-01-26T20:05:45.826Z,2025-01-27T06:19:23Z,5478864981,213,5.2,5478864979,212,6,5479588071,178,,5478864973,56,Back,5478864975,140,33.6,5478864977,141,68.8,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509001,49,1,1,4,23,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,70.3,2025-01-26T20:05:46.679Z,2025-01-27T06:19:29Z,5478865109,140,27.3,5478865111,141,79.9,5479588109,178,,5478865107,56,Back,5478865115,213,2.33,5478865113,212,9,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509011,50,1,1,4,25,agh9ifb2mw3ivjusgedj7c3fe,1,28.4,79.9,2025-01-26T20:05:48.258Z,2025-01-27T06:19:39Z,5478865159,213,0.21,5478865153,140,36.1,5478865155,141,82.4,5478865157,212,8.3,5478865151,56,Back,5479588171,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509015,51,1,1,4,26,agh9ifb2mw3ivjusgedj7c3fe,1,36.1,82.4,2025-01-26T20:05:49.175Z,2025-01-27T06:19:46Z,5478865191,213,3.31,5478865187,141,80,5479588221,178,,5478865185,140,27.1,5478865183,56,Back,5478865203,156,,5478865189,212,9.6,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509039,52,1,1,4,28,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,75.1,2025-01-26T20:05:51.322Z,2025-01-27T06:19:51Z,5479588241,178,,5478865341,140,26.6,5478865347,212,21.8,5478865345,141,43,5478865337,56,Back,5478865349,213,4.72,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509067,53,1,1,4,30,agh9ifb2mw3ivjusgedj7c3fe,1,29.3,28.2,2025-01-26T20:05:53.748Z,2025-01-27T06:19:56Z,5478865511,141,7.6,5478865509,140,37.5,5478865515,213,5.26,5478865513,212,16.4,5479588249,178,,5478865507,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509095,54,1,1,4,33,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,8.5,2025-01-26T20:05:56.111Z,2025-01-27T06:20:06Z,5479588335,178,,5478865673,141,8.6,5478865675,212,7.1,5478865677,213,0.01,5478865671,140,46.1,5478865669,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509127,26,43,1,4,33,ba5e91hjacvma2sjvixn00pjo,1,0,0,2025-01-26T20:05:56.736Z,2025-01-26T20:54:36Z,5479002837,144,49,,,,,,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509099,55,1,1,4,34,agh9ifb2mw3ivjusgedj7c3fe,0,45.4,7.3,2025-01-26T20:05:57.275Z,2025-01-27T06:20:14Z,5478865685,56,Back,5478865689,141,9.4,5478865693,213,2.49,5478865751,156,,5478865691,212,2.4,5479588381,178,,5478865687,140,43.6,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509113,25,61,1,4,34,ba5e91hjacvma2sjvixn00pjo,1,64.1,87.7,2025-01-26T20:05:57.700Z,2025-01-27T06:20:35Z,5478865773,56,Left,5479588453,178,,5479588503,21,,,,,,,,,,,,,,,,,6kc8ieszwg6u00e3sa554y7yt,Luis Rioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509137,27,1,1,4,35,ba5e91hjacvma2sjvixn00pjo,0,57.9,87.4,2025-01-26T20:05:58.564Z,2025-01-27T06:20:44Z,5478865869,212,10.9,5478865867,141,78.6,5478865863,56,Center,5478865871,213,5.7,5478865865,140,66.6,5479588599,178,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509119,56,8,1,4,36,agh9ifb2mw3ivjusgedj7c3fe,1,38.5,12,2025-01-26T20:05:59.016Z,2025-01-27T06:20:50Z,5479588641,178,,5479415743,385,,5478865803,56,Back,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509151,28,45,1,4,36,ba5e91hjacvma2sjvixn00pjo,0,61.8,73.8,2025-01-26T20:05:59.630Z,2025-01-27T06:20:57Z,5478866093,233,57,5478865957,285,,5478865955,56,Center,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509153,57,3,1,4,36,agh9ifb2mw3ivjusgedj7c3fe,1,38.2,26.2,2025-01-26T20:05:59.630Z,2025-01-27T06:20:57Z,5479588727,178,,5479415693,464,,5478866069,233,28,5478865961,286,,5478865959,56,Back,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509165,58,43,1,4,38,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-26T20:06:01.376Z,2025-01-26T20:54:35Z,5479002803,144,49,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509257,59,1,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,1,37.2,40.5,2025-01-26T20:06:03.361Z,2025-01-27T06:21:04Z,5479588805,178,,5478866611,140,52.6,5478866617,213,0.71,5478866609,56,Center,5478866615,212,21.4,5478866613,141,61.1,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509263,60,1,1,4,45,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,59.6,2025-01-26T20:06:08.609Z,2025-01-27T06:21:11Z,5478866657,141,70.9,5478870285,154,,5478866659,212,15,5478870281,210,15,5478866661,213,0.54,5479588887,178,,5478866653,56,Center,5478866655,140,87.2,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Barcelona
2769509267,61,15,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,88.3,69.3,2025-01-26T20:06:10.359Z,2025-01-27T06:21:16Z,5478870319,102,49.9,5478870313,154,,5478870331,231,53.1,5479588929,178,,5478870307,72,,5478870315,55,60,5478870311,29,,5478870309,78,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5478866679,22,5478866683,56,5478870325,146,90.6,5478870321,103,19,5478870323,82,5478870519,233,,,Center,,5478870329,230,98.9,5478870327,147,65.5,5478866681,64,,,,,29,,,,,,,,,,Barcelona
2769509333,29,10,1,4,47,ba5e91hjacvma2sjvixn00pjo,1,8,37,2025-01-26T20:06:10.398Z,2025-01-27T06:21:27Z,5478867063,56,Back,5479589031,178,,5478867061,94,,5478870527,233,61,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509343,30,6,1,4,48,ba5e91hjacvma2sjvixn00pjo,0,0,38.9,2025-01-26T20:06:11.042Z,2025-01-27T06:21:28Z,5478867111,56,Back,5478870577,233,62,5478867113,73,,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509273,62,6,1,4,48,agh9ifb2mw3ivjusgedj7c3fe,1,100,61.1,2025-01-26T20:06:11.042Z,2025-01-27T06:21:29Z,5478866701,56,Center,5478868211,73,,5478870573,233,30,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509573,65,1,1,5,19,agh9ifb2mw3ivjusgedj7c3fe,0,99.2,99.8,2025-01-26T20:06:42.763Z,2025-01-27T06:21:32Z,5478868549,155,,5479416827,223,,5478868557,141,53.4,5478868547,6,,5478868553,56,Center,5478868559,212,32,5479416829,20,,5479589081,178,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,5478868545,2,5478868561,213,5478868555,140,94.4,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509583,31,12,1,5,21,ba5e91hjacvma2sjvixn00pjo,1,3.2,47.7,2025-01-26T20:06:44.214Z,2025-01-27T06:21:36Z,5478868633,213,5.89,5478868627,140,29.9,5478868655,15,,5478868625,56,Back,5479589101,388,,5478868629,141,30.6,5478868631,212,30.4,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769510211,41,45,1,5,26,ba5e91hjacvma2sjvixn00pjo,0,29.6,52.8,2025-01-26T20:06:49.049Z,2025-01-27T06:21:47Z,5478872827,56,Back,5478872829,285,,5478872997,233,66,,,,,,,,,,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509655,66,3,1,5,26,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,47.2,2025-01-26T20:06:49.049Z,2025-01-27T06:21:47Z,5479417149,465,,5478869103,56,Center,5479589201,178,,5478869105,286,,5478872983,233,41,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509657,67,15,1,5,29,agh9ifb2mw3ivjusgedj7c3fe,1,74.3,51.5,2025-01-26T20:06:52.455Z,2025-01-27T07:03:07Z,5478872033,231,49.6,5478872027,146,78.6,5478872023,458,,5478869113,56,Center,5478872029,147,51.3,5478872015,78,,5478872037,233,32,5479589245,178,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5478872017,102,5478871433,72,5478871439,82,,5478872021,215,,5478869111,18,5478872019,103,50.1,,,,5478872013,25,,5478872031,230,98.2,,,,,,,19,,,,,,,,,,Barcelona
2769509687,32,10,1,5,29,ba5e91hjacvma2sjvixn00pjo,1,19.5,49.3,2025-01-26T20:06:52.503Z,2025-01-27T06:22:04Z,5478869299,94,,5478869301,56,Back,5479589263,178,,5478872063,233,67,,,,,,,,,,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509699,33,49,1,5,33,ba5e91hjacvma2sjvixn00pjo,1,4.9,77.5,2025-01-26T20:06:56.717Z,2025-01-27T06:22:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509719,34,1,1,5,33,ba5e91hjacvma2sjvixn00pjo,0,4.9,77.5,2025-01-26T20:06:56.876Z,2025-01-27T06:22:13Z,5478869457,56,Left,5478869465,213,0.08,5478869463,212,54.3,5479589335,178,,5478869459,140,56.4,5478869461,141,84,5478869467,1,,5478869455,157,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509747,68,1,1,5,38,agh9ifb2mw3ivjusgedj7c3fe,1,42.3,8.9,2025-01-26T20:07:01.596Z,2025-01-27T06:22:21Z,5478869663,212,38,5478869657,56,Back,5478869665,213,2.62,5478869661,141,36.9,5479589373,178,,5478869667,1,,5478869659,140,11,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509749,69,49,1,5,41,agh9ifb2mw3ivjusgedj7c3fe,1,11,36.9,2025-01-26T20:07:04.401Z,2025-01-27T06:22:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509801,70,1,1,5,43,agh9ifb2mw3ivjusgedj7c3fe,1,14.6,44.8,2025-01-26T20:07:06.567Z,2025-01-27T06:22:30Z,5478870011,56,Left,5478870017,212,50.8,5478870009,155,,5478870021,1,,5479589439,178,,5478870019,213,0.57,5478870015,141,85.1,5478870013,140,55.3,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509817,71,44,1,5,46,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,83.5,2025-01-26T20:07:09.395Z,2025-01-27T07:25:51Z,5478870069,56,Left,5478870105,233,35,5478870071,286,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509819,35,44,1,5,46,ba5e91hjacvma2sjvixn00pjo,0,43.8,16.5,2025-01-26T20:07:09.396Z,2025-01-27T06:22:34Z,5478870131,233,71,5478870079,285,,5478870077,56,Back,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509823,72,61,1,5,46,agh9ifb2mw3ivjusgedj7c3fe,0,55.3,85.1,2025-01-26T20:07:09.486Z,2025-01-27T07:25:52Z,5479589507,388,,5479589505,21,,5478870085,56,Left,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2769509853,36,1,1,5,48,ba5e91hjacvma2sjvixn00pjo,1,58,28.1,2025-01-26T20:07:11.862Z,2025-01-27T06:22:59Z,5478870361,56,Back,5479589659,178,,5478870367,212,17.4,5478870359,3,,5478870369,213,3.53,5478870365,141,18.3,5478870363,140,42.7,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509855,37,49,1,5,50,ba5e91hjacvma2sjvixn00pjo,1,42.9,18.3,2025-01-26T20:07:13.652Z,2025-01-27T06:23:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509861,38,1,1,5,51,ba5e91hjacvma2sjvixn00pjo,1,42.9,18.3,2025-01-26T20:07:14.008Z,2025-01-27T06:23:08Z,5478870417,56,Right,5478870427,213,5.72,5478870425,212,14.5,5478870419,140,54.6,5478870423,141,6.9,5479589691,178,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2769509885,39,1,1,5,52,ba5e91hjacvma2sjvixn00pjo,1,54.6,6.9,2025-01-26T20:07:15.248Z,2025-01-27T06:23:14Z,5478870625,213,2.74,5478870619,140,40.1,5478870623,212,16.5,5478870617,56,Back,5479589739,178,,5478870621,141,16.3,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
