id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/14/value,assist,teamName
2804976183,42,1,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,1,42.3,9.7,2025-04-22T19:35:23.170Z,2025-04-22T19:35:24Z,5673182821,212,13.2,5673182815,56,Right,5673182819,141,4.4,5673182823,213,6.01,5673182817,140,54.4,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976189,43,1,1,3,19,agh9ifb2mw3ivjusgedj7c3fe,0,54.4,4.4,2025-04-22T19:35:24.274Z,2025-04-22T19:35:25Z,5673182853,140,57.7,5673182857,212,9.5,5673182851,56,Right,5673182859,213,1.2,5673182855,141,17.4,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976191,19,1,1,3,19,50x1m4u58lffhq6v6ga1hbxmy,1,38.7,79.7,2025-04-22T19:35:24.668Z,2025-04-22T20:18:37Z,5673182869,212,19.5,5673182865,140,56.6,5673182871,213,0.28,5673182867,141,87.6,5673182863,56,Left,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976195,20,49,1,3,20,50x1m4u58lffhq6v6ga1hbxmy,1,56.8,87.8,2025-04-22T19:35:25.900Z,2025-04-22T19:35:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976197,44,83,1,3,21,agh9ifb2mw3ivjusgedj7c3fe,0,45.4,3.8,2025-04-22T19:35:26.906Z,2025-04-22T19:35:33Z,5673182961,399,7xmaybxu4zd5k338bi3drkxcl,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976203,21,1,1,3,23,50x1m4u58lffhq6v6ga1hbxmy,0,56.6,96.3,2025-04-22T19:35:28.573Z,2025-04-22T22:40:46Z,5673437359,140,56.4,5673437363,212,2.3,5673437443,286,,5673437365,213,4.62,5673474391,233,45,5673437361,141,93,5673182919,56,Left,5673437441,236,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976211,45,74,1,3,23,agh9ifb2mw3ivjusgedj7c3fe,1,44.7,4.8,2025-04-22T19:35:28.574Z,2025-04-22T22:40:46Z,5673182949,56,Back,5673182951,285,,5673474413,233,21,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976209,22,43,1,3,24,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2025-04-22T19:35:29.157Z,2025-04-22T22:17:05Z,5673182947,56,Left,5673437519,144,61,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976225,46,49,1,3,25,agh9ifb2mw3ivjusgedj7c3fe,1,41.4,5,2025-04-22T19:35:30.731Z,2025-04-22T19:35:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976229,47,1,1,3,25,agh9ifb2mw3ivjusgedj7c3fe,1,41.4,5,2025-04-22T19:35:30.963Z,2025-04-22T19:35:33Z,5673183065,212,6.8,5673183061,140,39.7,5673183067,213,1.84,5673183063,141,14.7,5673183059,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976267,48,1,1,3,27,agh9ifb2mw3ivjusgedj7c3fe,1,38.4,18.8,2025-04-22T19:35:32.410Z,2025-04-22T19:35:37Z,5673183259,213,3,5673183255,141,24.1,5673183249,56,Back,5673183251,140,13.9,5673183257,212,26,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976289,49,1,1,3,36,agh9ifb2mw3ivjusgedj7c3fe,1,18.2,30.4,2025-04-22T19:35:41.250Z,2025-04-22T19:35:43Z,5673183389,56,Back,5673183395,212,18,5673183397,213,1.96,5673183393,141,54.9,5673183391,140,11.6,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976297,50,1,1,3,38,agh9ifb2mw3ivjusgedj7c3fe,1,11.5,55.9,2025-04-22T19:35:43.754Z,2025-04-22T19:35:45Z,5673183447,212,22.3,5673183443,140,14.1,5673183441,56,Back,5673183449,213,1.45,5673183445,141,88.4,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976303,51,1,1,3,40,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,89.7,2025-04-22T19:35:45.626Z,2025-04-22T19:35:47Z,5673183505,56,Back,5673183509,141,97,5673183513,213,0.62,5673183511,212,8.5,5673183507,140,21,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976305,52,3,1,3,42,agh9ifb2mw3ivjusgedj7c3fe,0,22.7,92.4,2025-04-22T19:35:47.322Z,2025-04-22T22:17:13Z,5673437733,465,,5673183517,56,Back,5673183627,233,23,5673183519,285,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976319,23,7,1,3,42,50x1m4u58lffhq6v6ga1hbxmy,1,77.3,7.6,2025-04-22T19:35:47.323Z,2025-04-22T22:17:15Z,5673183605,233,52,5673183599,56,Right,5673183601,286,,5673437785,385,,,,,,,,,,,,,,5tsp2m5z3xie07ax0wq1qqsix,Mateu Morey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976321,24,49,1,3,43,50x1m4u58lffhq6v6ga1hbxmy,1,87.7,12.8,2025-04-22T19:35:48.972Z,2025-04-22T22:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976333,25,1,1,3,45,50x1m4u58lffhq6v6ga1hbxmy,0,89.4,4.7,2025-04-22T19:35:50.868Z,2025-04-22T22:17:20Z,5673183685,213,1.91,5673183677,56,Right,5673183681,141,8.2,5673183683,212,2.5,5673183679,140,88.6,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976327,53,61,1,3,46,agh9ifb2mw3ivjusgedj7c3fe,1,9.8,94,2025-04-22T19:35:51.845Z,2025-04-22T19:35:53Z,5673183639,56,Back,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976337,26,5,1,3,47,50x1m4u58lffhq6v6ga1hbxmy,1,81.4,-1.4,2025-04-22T19:35:53.036Z,2025-04-22T19:35:58Z,5673183717,233,54,5673183693,347,,5673183691,56,Right,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976335,54,5,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,0,18.6,101.4,2025-04-22T19:35:53.036Z,2025-04-22T19:38:32Z,5673183749,233,26,5673183689,347,,5673183687,56,Back,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976411,27,1,1,4,7,50x1m4u58lffhq6v6ga1hbxmy,0,83.6,0,2025-04-22T19:36:12.605Z,2025-04-22T19:36:15Z,5673184197,212,25.7,5673184191,56,Center,5673184201,1,,5673184193,140,88.4,5673184189,107,,5673184195,141,35.5,5673184199,213,1.37,,,,5tsp2m5z3xie07ax0wq1qqsix,Mateu Morey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976413,55,44,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,1,13.1,61,2025-04-22T19:36:14.946Z,2025-04-22T20:32:18Z,5673184207,285,,5673184205,56,Back,5673184241,233,28,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976415,28,44,1,4,9,50x1m4u58lffhq6v6ga1hbxmy,0,86.9,39,2025-04-22T19:36:14.947Z,2025-04-22T20:32:18Z,5673184215,286,,5673184255,233,55,5673184213,56,Center,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976431,56,12,1,4,10,agh9ifb2mw3ivjusgedj7c3fe,1,12.6,62,2025-04-22T19:36:15.338Z,2025-04-22T19:36:18Z,5673184303,56,Back,5673184309,212,19.6,5673184319,15,,5673184305,140,31.2,5673184311,213,0.1,5673184307,141,65,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2805050915,642,44,1,4,11,50x1m4u58lffhq6v6ga1hbxmy,1,69.3,34.3,2025-04-22T19:36:16.653Z,2025-04-23T00:25:36Z,5673603919,286,,5673603915,56,Center,5673603921,233,1181,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2805050913,1181,44,1,4,11,agh9ifb2mw3ivjusgedj7c3fe,0,30.7,65.7,2025-04-22T19:36:16.654Z,2025-04-23T00:25:35Z,5673603913,285,,5673603911,56,Back,5673603925,233,642,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976441,29,1,1,4,12,50x1m4u58lffhq6v6ga1hbxmy,1,67.1,39.7,2025-04-22T19:36:17.404Z,2025-04-22T19:36:19Z,5673184365,213,0.43,5673184359,140,75.1,5673184355,3,,5673184363,212,9.3,5673184357,56,Center,5673184361,141,45.4,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976451,30,1,1,4,14,50x1m4u58lffhq6v6ga1hbxmy,1,75.2,45.2,2025-04-22T19:36:19.692Z,2025-04-22T19:36:21Z,5673184395,141,52.2,5673184399,213,1.93,5673184389,3,,5673184391,56,Center,5673184393,140,73.5,5673184397,212,5.1,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976455,31,44,1,4,15,50x1m4u58lffhq6v6ga1hbxmy,1,73.1,46,2025-04-22T19:36:20.536Z,2025-04-22T20:32:18Z,5673184403,56,Center,5673184405,286,,5673184419,233,57,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976449,57,44,1,4,15,agh9ifb2mw3ivjusgedj7c3fe,0,26.9,54,2025-04-22T19:36:20.537Z,2025-04-22T20:32:18Z,5673184387,285,,5673184433,233,31,5673184385,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976469,32,1,1,4,16,50x1m4u58lffhq6v6ga1hbxmy,1,73.5,52.2,2025-04-22T19:36:21.372Z,2025-04-22T19:36:24Z,5673184479,3,,5673184487,212,6.3,5673184481,56,Center,5673184483,140,75.7,5673184489,213,5.09,5673184485,141,43.6,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976503,33,1,1,4,18,50x1m4u58lffhq6v6ga1hbxmy,0,75.7,43.6,2025-04-22T19:36:23.156Z,2025-04-22T19:38:18Z,5673184653,213,0.46,5673184643,3,,5673184647,140,83.1,5673184651,212,8.7,5673184645,56,Center,5673184649,141,49.3,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976753,66,12,1,4,18,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,53.3,2025-04-22T19:36:23.498Z,2025-04-22T19:37:26Z,5673186321,141,50.9,5673186319,140,9.1,5673186323,212,11.7,5673186325,213,3.28,5673186317,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976481,58,52,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,1,9.7,53.2,2025-04-22T19:36:25.706Z,2025-04-22T22:17:26Z,5673438115,377,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976517,59,1,1,4,23,agh9ifb2mw3ivjusgedj7c3fe,1,11,55.2,2025-04-22T19:36:28.115Z,2025-04-22T19:36:31Z,5673184715,56,Back,5673184721,212,22.6,5673184719,141,80.5,5673184723,213,0.86,5673184717,140,25,5673184713,123,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976505,34,43,1,4,23,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2025-04-22T19:36:28.188Z,2025-04-22T19:38:05Z,5673184657,56,Center,5673187579,144,61,,,,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976557,60,1,1,4,28,agh9ifb2mw3ivjusgedj7c3fe,1,47.5,95.9,2025-04-22T19:36:33.801Z,2025-04-22T19:36:40Z,5673184997,213,0.09,5673184993,141,98.4,5673184991,140,66.3,5673184989,56,Left,5673184995,212,19.8,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976569,61,1,1,4,35,agh9ifb2mw3ivjusgedj7c3fe,1,77.2,73.3,2025-04-22T19:36:40.289Z,2025-04-22T19:36:42Z,5673185045,56,Center,5673185049,141,47.1,5673185053,213,4.89,5673185047,140,80.3,5673185051,212,18.1,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976581,62,1,1,4,37,agh9ifb2mw3ivjusgedj7c3fe,1,80.6,45.5,2025-04-22T19:36:42.618Z,2025-04-22T19:36:47Z,5673185163,212,11.4,5673185159,140,84.4,5673185165,213,5.07,5673185161,141,29.8,5673185157,56,Center,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976585,63,1,1,4,41,agh9ifb2mw3ivjusgedj7c3fe,0,88.4,31.5,2025-04-22T19:36:46.921Z,2025-04-22T19:36:47Z,5673185195,213,1.24,5673185189,140,92.1,5673185185,155,,5673185191,141,48,5673185187,56,Center,5673185193,212,11.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976593,35,12,1,4,42,50x1m4u58lffhq6v6ga1hbxmy,1,8.8,56.4,2025-04-22T19:36:47.460Z,2025-04-23T00:26:19Z,5673185225,56,Back,5673185261,167,,5673185229,141,36.4,5673185231,212,17.3,5673185247,15,,5673185227,140,0,5673185233,213,4.05,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976597,36,6,1,4,43,50x1m4u58lffhq6v6ga1hbxmy,0,2.1,42.2,2025-04-22T19:36:48.786Z,2025-04-22T22:17:35Z,5673185279,56,Back,5673185281,73,,5673185299,233,64,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976589,64,6,1,4,43,agh9ifb2mw3ivjusgedj7c3fe,1,97.9,57.8,2025-04-22T19:36:48.786Z,2025-04-22T19:38:30Z,5673185287,233,36,5673185245,73,,5673185243,56,Center,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976731,65,1,1,5,12,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,99.5,2025-04-22T19:37:17.506Z,2025-04-22T22:17:36Z,5673186207,155,,5673282419,233,37,5673186203,2,,5673186215,141,49.5,5673186219,213,4.62,5673186217,212,34.1,5673186211,56,Center,5673186213,140,96.6,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,5673438503,20,,5673186221,1,,5673186205,6,5673186209,223,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976733,37,11,1,5,15,50x1m4u58lffhq6v6ga1hbxmy,1,2.7,52.3,2025-04-22T19:37:20.619Z,2025-04-22T22:17:42Z,5673282465,233,65,5673282385,56,Back,5673438621,378,,5673282387,88,,,,,,,,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976763,38,1,1,5,18,50x1m4u58lffhq6v6ga1hbxmy,1,11.9,60.5,2025-04-22T19:37:23.068Z,2025-04-22T19:37:27Z,5673186367,56,Back,5673186371,141,96.2,5673186375,213,0.87,5673186373,212,31.8,5673186365,123,,5673186369,140,31.4,,,,,,,5qh2kdatvb03o8oiqvkaaxje2,Leo Román,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976797,39,1,1,5,22,50x1m4u58lffhq6v6ga1hbxmy,1,33.7,93,2025-04-22T19:37:27.451Z,2025-04-22T19:37:35Z,5673186607,213,5.37,5673186601,140,70.3,5673186595,155,,5673186599,56,Right,5673186597,196,,5673186603,141,20,5673186609,1,,5673186605,212,62.8,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976803,40,1,1,5,29,50x1m4u58lffhq6v6ga1hbxmy,0,87.6,26.6,2025-04-22T19:37:34.468Z,2025-04-22T22:17:55Z,5673186639,155,,5673438879,20,,5673186649,213,1.16,5673186645,141,52.6,5673186643,140,95,5673438877,224,,5673186647,212,19.3,5673186641,56,Center,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,5673186637,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976819,67,12,1,5,30,agh9ifb2mw3ivjusgedj7c3fe,1,3.6,49.1,2025-04-22T19:37:35.825Z,2025-04-22T19:37:38Z,5673186697,140,14.9,5673186701,212,12.1,5673186695,56,Back,5673186703,213,6.1,5673186699,141,45.8,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976823,68,49,1,5,32,agh9ifb2mw3ivjusgedj7c3fe,1,14.9,45.8,2025-04-22T19:37:37.985Z,2025-04-22T19:37:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976841,69,1,1,5,34,agh9ifb2mw3ivjusgedj7c3fe,1,14.9,45.8,2025-04-22T19:37:39.081Z,2025-04-22T19:37:40Z,5673186805,213,4.72,5673186799,140,15,5673186803,212,18.8,5673186797,56,Back,5673186801,141,18.2,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976863,70,1,1,5,35,agh9ifb2mw3ivjusgedj7c3fe,1,14.8,16,2025-04-22T19:37:40.241Z,2025-04-22T19:37:43Z,5673186905,213,0.02,5673186903,212,13.2,5673186899,140,27.4,5673186897,56,Back,5673186901,141,16.3,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976861,41,83,1,5,38,50x1m4u58lffhq6v6ga1hbxmy,0,69.7,78.8,2025-04-22T19:37:43.580Z,2025-04-22T19:38:11Z,5673186943,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976865,71,61,1,5,38,agh9ifb2mw3ivjusgedj7c3fe,1,24.7,21.2,2025-04-22T19:37:43.734Z,2025-04-22T19:37:44Z,5673186909,56,Back,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976887,43,45,1,5,42,50x1m4u58lffhq6v6ga1hbxmy,0,70.3,81.8,2025-04-22T19:37:47.202Z,2025-04-22T20:32:13Z,5673187031,286,,5673187065,233,72,5673187029,56,Left,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976883,72,3,1,5,42,agh9ifb2mw3ivjusgedj7c3fe,1,29.7,18.2,2025-04-22T19:37:47.202Z,2025-04-22T22:18:03Z,5673187047,233,43,5673187015,285,,5673187013,56,Back,5673439229,465,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976881,42,45,1,5,42,50x1m4u58lffhq6v6ga1hbxmy,0,70,80.7,2025-04-22T19:37:47.835Z,2025-04-22T20:32:13Z,5673187289,56,Left,5673187291,286,,5673187381,233,73,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mallorca
2804976895,73,3,1,5,42,agh9ifb2mw3ivjusgedj7c3fe,1,30,19.3,2025-04-22T19:37:47.835Z,2025-04-22T22:18:16Z,5673187111,285,,5673187321,233,42,5673439593,465,,5673187109,56,Back,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976925,74,1,1,5,51,agh9ifb2mw3ivjusgedj7c3fe,1,73.6,22,2025-04-22T19:37:56.625Z,2025-04-22T19:37:59Z,5673187313,213,4.94,5673187305,56,Right,5673187309,141,11.8,5673187307,140,75.1,5673187311,212,7.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976941,75,1,1,5,54,agh9ifb2mw3ivjusgedj7c3fe,1,71,14.2,2025-04-22T19:37:59.105Z,2025-04-22T19:38:01Z,5673187413,213,3.26,5673187409,141,12.1,5673187405,56,Right,5673187411,212,12.1,5673187407,140,59.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976953,76,1,1,5,55,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,12.3,2025-04-22T19:38:01.033Z,2025-04-22T19:38:03Z,5673187501,213,1.56,5673187491,56,Center,5673187497,141,28.3,5673187495,140,58.2,5673187499,212,10.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976977,77,1,1,5,57,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,31.4,2025-04-22T19:38:02.945Z,2025-04-22T19:38:07Z,5673187607,140,58,5673187611,212,24.5,5673187613,213,1.65,5673187605,56,Center,5673187609,141,67.3,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976985,78,1,1,6,2,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,70.5,2025-04-22T19:38:07.457Z,2025-04-22T19:38:10Z,5673187675,213,0.67,5673187673,212,7.5,5673187669,140,68.1,5673187667,56,Center,5673187671,141,77.3,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2804976995,79,1,1,6,4,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,84,2025-04-22T19:38:09.945Z,2025-04-22T19:38:12Z,5673187721,140,69.2,5673187719,56,Left,5673187723,141,95,5673187727,213,1.74,5673187725,212,7.6,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
