id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2724540271,120,1,1,17,43,74mcjsm72vr3l9pw2i4qfjchj,1,83.7,94.2,2024-09-22T16:49:13.731Z,2024-09-23T07:42:45Z,5236276055,178,,5234020013,212,9.7,5234020005,140,84.2,5234020003,56,Left,5234020015,213,4.77,5234020009,141,79.9,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724540295,121,1,1,17,45,74mcjsm72vr3l9pw2i4qfjchj,1,78.9,88.6,2024-09-22T16:49:16.231Z,2024-09-23T07:42:49Z,5234020143,213,2.74,5236276087,178,,5234020137,140,72.8,5234020141,212,7,5234020139,141,92.6,5234020135,56,Left,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724540315,122,1,1,17,46,74mcjsm72vr3l9pw2i4qfjchj,1,72.8,92.6,2024-09-22T16:49:17.182Z,2024-09-23T07:42:52Z,5234020235,56,Left,5236276097,178,,5234020239,141,97.4,5234020237,140,83,5234020241,212,11.2,5234020243,213,0.3,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724540363,123,2,1,17,48,74mcjsm72vr3l9pw2i4qfjchj,1,79.1,96.5,2024-09-22T16:49:19.140Z,2024-09-23T07:42:55Z,5234020911,56,Center,5234020501,140,83.8,5234020503,141,77.7,5236276131,178,,5234020909,7,5zoz3mjooujpv0wdcphyrztd6,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724540421,192,55,1,17,48,agh9ifb2mw3ivjusgedj7c3fe,1,17.4,10.5,2024-09-22T16:49:19.141Z,2024-09-23T07:42:55Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724540367,124,43,1,17,51,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2024-09-22T16:49:21.846Z,2024-09-22T16:49:26Z,5234020535,56,Center,5234020805,144,39,5234020533,65,0,5234020531,22,0,5234020541,249,0,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724540917,193,1,1,18,23,agh9ifb2mw3ivjusgedj7c3fe,1,13.3,44.5,2024-09-22T16:49:53.962Z,2024-09-23T07:43:18Z,5234023565,140,22.6,5234023559,5,,5236276167,178,,5234023571,213,1,5234023569,212,18,5234023563,56,Back,5234023567,141,66.8,5234023561,241,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724540951,194,1,1,18,29,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,74.6,2024-09-22T16:50:00.612Z,2024-09-23T07:43:24Z,5234023747,140,40.2,5234023751,212,13.3,5234023753,213,1,5234023749,141,91.1,5236276375,178,,5234023745,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724540997,195,1,1,18,31,agh9ifb2mw3ivjusgedj7c3fe,1,40.2,91.1,2024-09-22T16:50:02.581Z,2024-09-23T07:43:31Z,5234023985,213,4.75,5234023979,140,40.5,5234023977,56,Back,5236276427,178,,5234023981,141,79.2,5234023983,212,8.1,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541025,196,1,1,18,35,agh9ifb2mw3ivjusgedj7c3fe,1,40.5,79.2,2024-09-22T16:50:05.818Z,2024-09-23T07:43:40Z,5234024087,56,Back,5236276479,178,,5234024095,213,1.71,5234024089,140,39.4,5234024093,212,8.4,5234024091,141,91.4,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541157,197,1,1,18,36,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,90.2,2024-09-22T16:50:07.073Z,2024-09-23T07:43:44Z,5234024603,212,13.1,5234024599,140,31.4,5234024601,141,75.3,5236276523,178,,5234024597,56,Back,5234024605,213,4.03,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541219,198,1,1,18,41,agh9ifb2mw3ivjusgedj7c3fe,1,36.7,69.6,2024-09-22T16:50:11.702Z,2024-09-23T07:43:53Z,5234024931,213,4.53,5234024925,140,33.7,5234024929,212,17.8,5234024923,56,Back,5234024927,141,43.9,5236276637,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541325,199,1,1,18,43,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,41.3,2024-09-22T16:50:13.912Z,2024-09-23T07:43:57Z,5234025487,141,17.3,5234025483,56,Back,5234025491,213,4.88,5236276659,178,,5234025485,140,37,5234025489,212,16.6,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541367,200,1,1,18,48,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,17.3,2024-09-22T16:50:19.511Z,2024-09-23T07:44:06Z,5234025785,140,37.7,5234025789,212,14.6,5234025787,141,37,5236276741,178,,5234025783,56,Back,5234025791,213,1.98,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541393,201,1,1,18,51,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,37,2024-09-22T16:50:21.821Z,2024-09-23T07:44:12Z,5234025911,56,Back,5234025917,212,26.5,5234025913,140,44.2,5234025919,213,1.31,5236276797,178,,5234025915,141,74.7,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541407,202,1,1,18,54,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,74.7,2024-09-22T16:50:24.701Z,2024-09-23T07:44:17Z,5234026029,141,92.3,5234026027,140,52.4,5234026033,213,0.95,5234026025,56,Left,5234026031,212,14.7,5236276841,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541429,203,1,1,18,55,agh9ifb2mw3ivjusgedj7c3fe,1,52.4,92.3,2024-09-22T16:50:26.121Z,2024-09-23T07:44:20Z,5234026149,213,0.38,5234026143,140,61.2,5234026141,56,Left,5234026147,212,9.9,5234026145,141,97.7,5236276865,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541495,204,1,1,18,57,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,97.5,2024-09-22T16:50:27.660Z,2024-09-23T07:44:22Z,5234026495,141,94.5,5234026501,213,6.13,5236276893,178,,5234026499,212,13.2,5234026485,56,Left,5234026491,140,73.8,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541535,205,1,1,19,1,agh9ifb2mw3ivjusgedj7c3fe,1,70.4,97.5,2024-09-22T16:50:32.432Z,2024-09-23T07:44:31Z,5234026737,141,97.4,5234026741,213,3.15,5234026733,56,Left,5234026739,212,15.9,5236276965,178,,5234026735,140,55.3,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541575,206,1,1,19,4,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,92.3,2024-09-22T16:50:34.740Z,2024-09-23T07:44:35Z,5236277001,178,,5234026959,213,4.31,5234026957,212,26,5234026951,56,Back,5234026953,140,45.1,5234026955,141,57,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541607,207,1,1,19,7,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,52.4,2024-09-22T16:50:38.572Z,2024-09-23T07:44:40Z,5236277081,178,,5234027163,213,4.71,5234027155,56,Back,5234027161,212,16.7,5234027157,140,45.5,5234027159,141,27.8,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541647,208,1,1,19,10,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,28.3,2024-09-22T16:50:40.931Z,2024-09-23T07:44:46Z,5236277129,178,,5234027459,213,0.93,5234027447,155,,5234027449,196,,5234027453,140,78.2,5234027457,212,57.7,5234027451,56,Left,5234027455,141,96.5,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5234027461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541701,209,1,1,19,13,agh9ifb2mw3ivjusgedj7c3fe,1,78.2,96.5,2024-09-22T16:50:44.320Z,2024-09-23T07:44:52Z,5234027757,141,68.7,5234027753,56,Center,5236277175,178,,5234027759,212,19,5234027755,140,76.9,5234027761,213,4.64,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541705,210,50,1,19,14,agh9ifb2mw3ivjusgedj7c3fe,1,78,67.8,2024-09-22T16:50:45.570Z,2024-09-23T07:44:55Z,5234027779,56,Center,5234027813,233,127,5234027781,286,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541715,127,7,1,19,15,74mcjsm72vr3l9pw2i4qfjchj,0,22,32.2,2024-09-22T16:50:46.150Z,2024-09-23T07:44:57Z,5236277217,178,,5234027805,285,,5235299767,385,,5234027803,56,Back,5234027807,233,210,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724541709,211,50,1,19,16,agh9ifb2mw3ivjusgedj7c3fe,1,76.8,63.4,2024-09-22T16:50:47.320Z,2024-09-23T07:45:03Z,5234027799,286,,5234028055,233,128,5234027797,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541749,128,7,1,19,16,74mcjsm72vr3l9pw2i4qfjchj,0,23.2,36.6,2024-09-22T16:50:47.450Z,2024-09-23T07:45:06Z,5234027997,56,Back,5236277273,178,,5234028025,233,211,5235300111,385,,5234027999,285,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724541733,212,1,1,19,18,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,62,2024-09-22T16:50:48.701Z,2024-09-23T07:45:15Z,5234027881,212,13.4,5234027875,56,Center,5236277349,178,,5234027877,140,77.2,5234027879,141,43.3,5234027885,213,5.03,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724541767,213,1,1,19,19,agh9ifb2mw3ivjusgedj7c3fe,1,77.2,42.4,2024-09-22T16:50:50.241Z,2024-09-23T07:45:19Z,5234032087,22,,5236277379,178,,5234032083,210,16,5234028105,212,14.2,5234028107,213,0.08,5234028101,140,90.7,5234028103,141,44,5234032085,154,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,5234032387,4,,5234028099,56,,,,,,,,,Center,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Barcelona
2724541771,214,16,1,19,21,agh9ifb2mw3ivjusgedj7c3fe,1,90.7,44,2024-09-22T16:50:51.692Z,2024-09-23T07:45:25Z,5234028439,374,50:51.2,5234028131,56,Center,5234028443,375,19:20.5,5234032205,230,95.1,5235302569,396,46.6,5234032163,55,213,5236277429,178,,5235302567,395,95.1,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5234032197,103,9.5,5234032199,214,5234032201,328,,5234028435,20,5234032159,29,,,5234032157,80,5234032161,154,,,5234032195,102,5234032211,231,5234028129,17,,,,46.8,46.8,5234028127,22,,,,,,,,,,,,Barcelona
2724542705,130,1,1,20,29,74mcjsm72vr3l9pw2i4qfjchj,1,50.1,50,2024-09-22T16:52:00.309Z,2024-09-23T07:45:30Z,5234033459,141,52.4,5234033465,279,G,5234033457,140,36.4,5236277485,178,,5234033461,212,14.5,5234033455,56,Back,5234033463,213,3.03,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542745,131,1,1,20,31,74mcjsm72vr3l9pw2i4qfjchj,1,37,51.5,2024-09-22T16:52:02.351Z,2024-09-23T07:45:33Z,5234033693,212,36.8,5234033691,141,5.8,5234033697,1,,5234033685,155,,5236277503,178,,5234033687,56,Right,5234033695,213,5.28,5234033689,140,55.7,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542757,132,1,1,20,35,74mcjsm72vr3l9pw2i4qfjchj,1,54.4,10.6,2024-09-22T16:52:06.442Z,2024-09-23T07:45:38Z,5234033769,213,2.15,5234033763,140,48.8,5234033761,56,Back,5234033767,212,10.7,5234033765,141,23.7,5236277535,178,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542773,133,1,1,20,36,74mcjsm72vr3l9pw2i4qfjchj,0,49,23.7,2024-09-22T16:52:07.278Z,2024-09-23T07:45:40Z,5236277565,178,,5234033855,212,21.7,5234033847,155,,5234033849,56,Right,5234033853,141,6.4,5234033857,213,5.71,5234033851,140,66.4,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542819,215,44,1,20,38,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,88.6,2024-09-22T16:52:08.981Z,2024-09-23T10:32:05Z,5234046631,285,,5234046629,56,Back,5234046651,233,134,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724542783,134,44,1,20,38,74mcjsm72vr3l9pw2i4qfjchj,0,65.8,11.4,2024-09-22T16:52:08.982Z,2024-09-23T07:45:44Z,5234033897,286,,5234046673,233,215,5234033895,56,Right,,,,,,,,,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542829,216,1,1,20,38,agh9ifb2mw3ivjusgedj7c3fe,0,33.3,89.9,2024-09-22T16:52:09.371Z,2024-09-23T10:32:05Z,5234047099,3,,5234047105,141,85.7,5234047103,140,37.9,5236277633,388,,5234047101,56,Back,5234047107,212,5.6,5234047109,213,5.75,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724544769,149,1,1,20,40,74mcjsm72vr3l9pw2i4qfjchj,1,66.6,16.8,2024-09-22T16:52:10.981Z,2024-09-23T07:45:52Z,5234044959,56,Right,5234044971,212,2.6,5234044965,141,16.7,5236277663,178,,5234044963,140,64.1,5234044975,213,3.17,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542837,135,1,1,20,41,74mcjsm72vr3l9pw2i4qfjchj,0,62.4,12.5,2024-09-22T16:52:12.631Z,2024-09-23T07:45:57Z,5234034137,212,12.5,5234034131,56,Center,5234034133,140,69.5,5236277707,178,,5234034139,213,0.93,5234034129,155,,5234034135,141,27.3,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724542863,217,1,1,20,43,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,68.9,2024-09-22T16:52:13.821Z,2024-09-23T07:46:08Z,5234034293,140,37,5234034291,56,Back,5234034297,212,7.1,5234034299,213,5.68,5236277765,178,,5234034295,141,63,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724542871,218,49,1,20,43,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,60.9,2024-09-22T16:52:14.403Z,2024-09-23T07:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724542939,219,1,1,20,47,agh9ifb2mw3ivjusgedj7c3fe,1,30,66,2024-09-22T16:52:18.321Z,2024-09-23T07:46:16Z,5236277805,178,,5234034685,56,Back,5234034693,212,12.7,5234034697,213,2,5234034689,141,83,5234034687,140,24.9,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543019,220,1,1,20,49,agh9ifb2mw3ivjusgedj7c3fe,1,24.9,83.9,2024-09-22T16:52:20.490Z,2024-09-23T07:46:20Z,5234035123,140,32.4,5234035121,56,Back,5234035127,212,12,5234035129,213,0.85,5236277825,178,,5234035125,141,97.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543027,221,1,1,20,51,agh9ifb2mw3ivjusgedj7c3fe,0,32.4,97.2,2024-09-22T16:52:22.191Z,2024-09-23T07:46:24Z,5234035157,140,37.8,5234035159,141,95.3,5236277845,178,,5234035163,213,6.06,5234035155,56,Back,5234035161,212,5.8,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543043,136,8,1,20,51,74mcjsm72vr3l9pw2i4qfjchj,1,62.4,3.1,2024-09-22T16:52:22.435Z,2024-09-23T07:46:31Z,5236277885,178,,5235312167,385,,5234035263,56,Right,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724543049,137,5,1,20,51,74mcjsm72vr3l9pw2i4qfjchj,0,66.8,-1.4,2024-09-22T16:52:22.640Z,2024-09-23T07:46:35Z,5234035285,347,,5234035423,233,222,5234035283,56,Right,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724543071,222,5,1,20,51,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,101.4,2024-09-22T16:52:22.640Z,2024-09-23T07:46:35Z,5234035393,56,Back,5234035395,347,,5234035413,233,137,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543227,223,1,1,21,3,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,100,2024-09-22T16:52:34.611Z,2024-09-23T07:46:40Z,5234036233,141,85.1,5234036237,213,4.58,5234036229,56,Back,5234036231,140,32.9,5234036227,107,,5234036235,212,11.3,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543239,224,1,1,21,4,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,85.1,2024-09-22T16:52:35.521Z,2024-09-23T07:46:42Z,5236277951,178,,5234036293,212,4.9,5234036291,141,92.3,5234036295,213,1.49,5234036289,140,33.3,5234036287,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543281,225,1,1,21,5,agh9ifb2mw3ivjusgedj7c3fe,1,33.3,92.7,2024-09-22T16:52:36.301Z,2024-09-23T07:46:47Z,5236277967,178,,5234036513,212,11.8,5234036511,141,90,5234036505,155,,5234036509,140,44.4,5234036515,213,6.13,5234036507,56,Back,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724773359,696,83,1,21,8,74mcjsm72vr3l9pw2i4qfjchj,1,48.6,9.8,2024-09-22T16:52:39.406Z,2024-09-22T21:19:34Z,5235314413,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724543301,138,83,1,21,8,74mcjsm72vr3l9pw2i4qfjchj,0,52.6,4.1,2024-09-22T16:52:39.542Z,2024-09-23T07:47:07Z,5234037091,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724543289,226,50,1,21,9,agh9ifb2mw3ivjusgedj7c3fe,1,45,93.4,2024-09-22T16:52:39.771Z,2024-09-23T07:47:02Z,5234036555,286,,5234036875,233,139,5234036553,56,Back,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543335,139,7,1,21,9,74mcjsm72vr3l9pw2i4qfjchj,1,55,6.6,2024-09-22T16:52:40.089Z,2024-09-23T07:47:23Z,5234036855,233,226,5234036811,285,,5234036807,167,,5236278183,178,,5235313115,385,,5234036809,56,Right,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724543379,140,5,1,21,10,74mcjsm72vr3l9pw2i4qfjchj,0,57.8,-1.2,2024-09-22T16:52:41.352Z,2024-09-23T07:47:28Z,5234037077,56,Right,5234037081,347,,5234037233,233,227,,,,,,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2724543371,227,5,1,21,10,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,101.2,2024-09-22T16:52:41.352Z,2024-09-23T07:47:27Z,5234037037,56,Back,5234037083,233,140,5234037039,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543427,228,1,1,21,15,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,100,2024-09-22T16:52:45.820Z,2024-09-23T07:47:32Z,5234037365,107,,5234037373,212,17.2,5234037371,141,93.3,5234037369,140,25.6,5234037375,213,3.48,5234037367,56,Back,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543495,229,1,1,21,19,agh9ifb2mw3ivjusgedj7c3fe,1,24.8,87.2,2024-09-22T16:52:49.831Z,2024-09-23T07:47:37Z,5234037681,213,4.63,5236278319,178,,5234037675,141,48.4,5234037673,140,22.6,5234037677,212,26.5,5234037671,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2724543563,230,1,1,21,23,agh9ifb2mw3ivjusgedj7c3fe,1,21.9,45.4,2024-09-22T16:52:53.871Z,2024-09-23T07:47:41Z,5236278349,178,,5234038025,212,23.6,5234038017,56,Back,5234038021,141,80.1,5234038029,213,1.51,5234038019,140,23.3,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
