id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/17/value,teamName
2774607227,19,1,1,2,42,10eyb18v5puw4ez03ocaug09m,1,18,0,2025-02-09T20:04:58.661Z,2025-02-09T20:05:06Z,5506521825,141,12.5,5506521829,213,0.39,5506521827,212,24.8,5506521831,1,,5506521823,140,39.8,5506521819,107,,5506521821,56,Back,,,,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607219,39,83,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,0,59.3,91.2,2025-02-09T20:04:58.799Z,2025-02-09T22:14:50Z,5506521903,399,5cw4n6kdaa7imeyaiuo2pnq39,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607235,20,1,1,2,44,10eyb18v5puw4ez03ocaug09m,0,40.1,11.9,2025-02-09T20:05:00.309Z,2025-02-09T22:14:59Z,5506521877,56,Back,5506521885,213,3.72,5506521881,141,10,5506521879,140,38.2,5506521883,212,2.4,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607677,50,61,1,2,51,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,94.1,2025-02-09T20:05:06.991Z,2025-02-09T21:04:58Z,5506524411,56,Left,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607251,21,1,1,2,52,10eyb18v5puw4ez03ocaug09m,0,34.7,7.3,2025-02-09T20:05:08.390Z,2025-02-09T20:05:16Z,5506522003,157,,5506522193,233,40,5506522009,141,7.7,5506522011,212,1.4,5506522015,1,,5506522007,140,36,5506522005,56,Back,5506522013,213,0.2,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,5506522189,236,,5506522191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607241,40,74,1,2,52,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,93.3,2025-02-09T20:05:08.391Z,2025-02-09T20:33:34Z,5506521949,285,,5506521947,56,Left,5506521983,233,21,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607273,22,5,1,2,53,10eyb18v5puw4ez03ocaug09m,1,35.5,-1.6,2025-02-09T20:05:09.160Z,2025-02-09T20:33:21Z,5506522099,347,,5506522121,233,41,5506522097,56,Back,,,,,,,,,,,,,,,,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607249,41,5,1,2,53,agh9ifb2mw3ivjusgedj7c3fe,0,64.5,101.6,2025-02-09T20:05:09.160Z,2025-02-09T20:33:21Z,5506521999,56,Left,5506522127,233,22,5506522001,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607377,23,1,1,3,5,10eyb18v5puw4ez03ocaug09m,1,36,0,2025-02-09T20:05:21.574Z,2025-02-09T20:05:26Z,5506522731,1,,5506522727,212,25.7,5506522719,107,,5506522723,140,59,5506522725,141,11.5,5506522729,213,0.35,5506522721,56,Right,,,,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607383,24,3,1,3,9,10eyb18v5puw4ez03ocaug09m,0,58,4.1,2025-02-09T20:05:25.559Z,2025-02-09T20:33:35Z,5506522779,233,42,5506522747,286,,5506522745,56,Right,,,,,,,,,,,,,,,,45rxt159xjefvxlfgeykclw8a,Isaac Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607373,42,7,1,3,9,agh9ifb2mw3ivjusgedj7c3fe,1,42,95.9,2025-02-09T20:05:25.560Z,2025-02-09T20:33:35Z,5506522763,233,24,5506522699,285,,5506522695,167,,5506522697,56,Back,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607475,25,5,1,3,10,10eyb18v5puw4ez03ocaug09m,1,55.7,-1.8,2025-02-09T20:05:26.281Z,2025-02-09T20:33:22Z,5506523247,347,,5506523245,56,Right,5506523255,233,43,,,,,,,,,,,,,,,,45rxt159xjefvxlfgeykclw8a,Isaac Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607381,43,5,1,3,10,agh9ifb2mw3ivjusgedj7c3fe,0,44.3,101.8,2025-02-09T20:05:26.281Z,2025-02-09T20:33:22Z,5506523263,233,25,5506522741,347,,5506522739,56,Back,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607515,26,1,1,3,25,10eyb18v5puw4ez03ocaug09m,1,61.1,0,2025-02-09T20:05:41.190Z,2025-02-09T20:05:46Z,5506523463,212,16.1,5506523465,213,0.29,5506523457,56,Right,5506523459,140,75.8,5506523455,107,,5506523461,141,5,,,,,,,7j2h7bq14b9n6xephp8vchfu2,Juanlu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607503,44,43,1,3,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-02-09T20:05:44.696Z,2025-02-09T20:05:48Z,5506523589,144,83,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607533,27,3,1,3,30,10eyb18v5puw4ez03ocaug09m,1,78.6,4.4,2025-02-09T20:05:46.008Z,2025-02-09T20:33:38Z,5506523587,286,,5506523585,56,Right,5506523595,233,45,,,,,,,,,,,,,,,,45rxt159xjefvxlfgeykclw8a,Isaac Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607511,45,45,1,3,30,agh9ifb2mw3ivjusgedj7c3fe,0,21.4,95.6,2025-02-09T20:05:46.008Z,2025-02-09T20:33:38Z,5506523443,56,Back,5506523605,233,27,5506523445,285,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607543,28,1,1,3,31,10eyb18v5puw4ez03ocaug09m,0,92.9,13.1,2025-02-09T20:05:47.846Z,2025-02-09T20:05:49Z,5506523651,56,Center,5506523655,141,54.3,5506523659,213,1.44,5506523657,212,28.2,5506523647,2,,5506523653,140,96.3,,,,,,,45rxt159xjefvxlfgeykclw8a,Isaac Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607559,46,52,1,3,34,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,53.9,2025-02-09T20:05:50.456Z,2025-02-09T20:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607573,47,1,1,3,35,agh9ifb2mw3ivjusgedj7c3fe,0,9.8,56.9,2025-02-09T20:05:51.656Z,2025-02-09T20:05:53Z,5506523829,141,15.2,5506523825,56,Back,5506523823,123,,5506523827,140,34.4,5506523831,212,38.4,5506523853,287,,5506523833,213,5.45,5506523835,1,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607625,48,1,1,3,40,agh9ifb2mw3ivjusgedj7c3fe,1,27.8,23.7,2025-02-09T20:05:56.136Z,2025-02-09T20:05:57Z,5506524141,140,52.6,5506524145,212,26.7,5506524139,56,Right,5506524147,213,6.06,5506524143,141,15.2,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607639,49,1,1,3,41,agh9ifb2mw3ivjusgedj7c3fe,0,53.7,17.4,2025-02-09T20:05:57.384Z,2025-02-09T20:05:58Z,5506524195,140,63.2,5506524199,212,14.5,5506524201,213,0.81,5506524197,141,32.8,5506524193,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607645,29,61,1,3,43,10eyb18v5puw4ez03ocaug09m,0,70.4,64.8,2025-02-09T20:05:59.031Z,2025-02-09T20:05:59Z,5506524233,56,Center,,,,,,,,,,,,,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607659,30,49,1,3,44,10eyb18v5puw4ez03ocaug09m,1,38.2,62,2025-02-09T20:06:00.679Z,2025-02-09T20:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607671,31,1,1,3,45,10eyb18v5puw4ez03ocaug09m,1,38.2,62,2025-02-09T20:06:00.935Z,2025-02-09T20:06:02Z,5506524387,140,42,5506524393,213,1.34,5506524391,212,17.5,5506524385,56,Back,5506524389,141,87,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607701,32,1,1,3,46,10eyb18v5puw4ez03ocaug09m,1,41.9,87,2025-02-09T20:06:02.663Z,2025-02-09T20:06:05Z,5506524575,56,Back,5506524579,141,78.9,5506524583,213,3.95,5506524577,140,36.9,5506524581,212,7.6,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607703,33,61,1,3,49,10eyb18v5puw4ez03ocaug09m,0,39.7,92,2025-02-09T20:06:05.815Z,2025-02-09T20:06:06Z,5506524587,56,Back,,,,,,,,,,,,,,,,,,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607705,34,5,1,3,49,10eyb18v5puw4ez03ocaug09m,0,44.8,100.9,2025-02-09T20:06:05.848Z,2025-02-09T21:04:26Z,5506524591,347,,5506524755,233,51,5506524589,56,Back,,,,,,,,,,,,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774607717,51,5,1,3,49,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,-0.9,2025-02-09T20:06:05.848Z,2025-02-09T20:33:22Z,5506524747,233,34,5506524669,56,Right,5506524671,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607741,52,1,1,3,53,agh9ifb2mw3ivjusgedj7c3fe,1,49.8,0,2025-02-09T20:06:09.497Z,2025-02-09T20:19:16Z,5506524859,107,,5506524861,56,Back,5506524867,212,20.1,5506524863,140,35,5506524865,141,16.7,5506524869,213,2.46,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607807,53,1,1,4,0,agh9ifb2mw3ivjusgedj7c3fe,1,39.2,14.9,2025-02-09T20:06:16.465Z,2025-02-09T20:06:55Z,5506525229,56,Back,5506525231,140,38.3,5506525233,141,44,5506525685,189,,5506525237,213,1.62,5506525235,212,19.8,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607819,54,1,1,4,4,agh9ifb2mw3ivjusgedj7c3fe,1,37.8,53.3,2025-02-09T20:06:20.457Z,2025-02-09T20:06:56Z,5506525307,212,28.8,5506525707,189,,5506525303,140,55.5,5506525305,141,85.7,5506525309,213,0.87,5506525301,56,Left,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607877,55,1,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,87.4,2025-02-09T20:06:23.641Z,2025-02-09T20:06:30Z,5506525619,140,40.6,5506525623,212,22.3,5506525621,141,63.6,5506525617,56,Back,5506525625,213,3.95,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607887,56,1,1,4,14,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,67.8,2025-02-09T20:06:30.361Z,2025-02-09T20:06:32Z,5506525661,141,42.7,5506525665,213,4.07,5506525659,140,40.2,5506525663,212,21.3,5506525657,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607925,57,1,1,4,18,agh9ifb2mw3ivjusgedj7c3fe,1,45.1,33,2025-02-09T20:06:33.978Z,2025-02-09T20:06:36Z,5506525825,212,19.3,5506525829,213,5.42,5506525823,141,11.3,5506525819,56,Right,5506525821,140,57,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607947,58,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,12.9,2025-02-09T20:06:36.761Z,2025-02-09T20:06:39Z,5506525925,212,16.9,5506525917,56,Back,5506525927,213,2.59,5506525923,141,25.9,5506525921,140,44.9,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774607989,59,1,1,4,23,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,27.1,2025-02-09T20:06:39.562Z,2025-02-09T20:06:43Z,5506526179,213,1.5,5506526175,141,69.4,5506526173,140,46.4,5506526177,212,28.8,5506526171,56,Back,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608013,60,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,46.5,69.7,2025-02-09T20:06:43.865Z,2025-02-09T20:06:47Z,5506526335,56,Left,5506526339,141,90.8,5506526341,212,18.6,5506526337,140,57.8,5506526343,213,0.88,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608031,61,1,1,4,31,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,90.8,2025-02-09T20:06:47.130Z,2025-02-09T20:06:48Z,5506526461,56,Back,5506526469,213,3.93,5506526465,141,70.9,5506526463,140,45,5506526467,212,19.1,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608065,62,1,1,4,32,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,66.7,2025-02-09T20:06:48.826Z,2025-02-09T20:06:53Z,5506526705,56,Back,5506526709,141,38.9,5506526711,212,20.3,5506526707,140,37.3,5506526713,213,4.34,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608133,63,1,1,4,41,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,38.9,2025-02-09T20:06:57.834Z,2025-02-09T20:06:59Z,5506527081,140,45.9,5506527079,56,Back,5506527085,212,25.3,5506527087,213,1.21,5506527083,141,73.6,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608165,64,1,1,4,43,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,74.4,2025-02-09T20:06:59.274Z,2025-02-09T20:07:02Z,5506527289,56,Left,5506527291,140,61,5506527295,212,18.2,5506527297,213,0.62,5506527293,141,90,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608203,65,1,1,4,46,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,90.3,2025-02-09T20:07:02.346Z,2025-02-09T20:07:05Z,5506527455,56,Back,5506527461,212,14.5,5506527459,141,84.4,5506527457,140,45.9,5506527463,213,3.42,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608243,66,1,1,4,48,agh9ifb2mw3ivjusgedj7c3fe,1,46.6,77.6,2025-02-09T20:07:04.906Z,2025-02-09T20:07:09Z,5506527691,140,44.1,5506527689,56,Back,5506527695,212,18.7,5506527693,141,50.4,5506527697,213,4.57,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608259,67,1,1,4,53,agh9ifb2mw3ivjusgedj7c3fe,1,52.7,35.1,2025-02-09T20:07:08.923Z,2025-02-09T20:07:10Z,5506527805,213,4.94,5506527797,56,Right,5506527801,141,14.4,5506527803,212,14.4,5506527799,140,55.8,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608277,68,1,1,4,54,agh9ifb2mw3ivjusgedj7c3fe,0,55.8,14.4,2025-02-09T20:07:10.858Z,2025-02-09T20:07:11Z,5506527905,56,Center,5506527911,212,15.3,5506527909,141,27,5506527907,140,67.9,5506527913,213,0.59,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608341,35,1,1,4,57,10eyb18v5puw4ez03ocaug09m,0,31,66.5,2025-02-09T20:07:13.433Z,2025-02-09T20:07:15Z,5506528189,212,39.8,5506528185,140,68.7,5506528191,213,0.09,5506528183,56,Center,5506528187,141,71.9,5506528181,157,,5506528193,1,,,,,9nwkxgbl8t933pzu60ye4xxxw,Kike Salas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608423,69,1,1,5,4,agh9ifb2mw3ivjusgedj7c3fe,1,32.9,44.2,2025-02-09T20:07:19.930Z,2025-02-09T20:07:24Z,5506528605,141,76.7,5506528609,213,1.27,5506528607,212,23.1,5506528603,140,39.4,5506528601,56,Back,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608433,70,1,1,5,8,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,79.6,2025-02-09T20:07:24.843Z,2025-02-09T20:07:26Z,5506528651,212,16,5506528647,141,95.3,5506528643,56,Left,5506528645,140,64.7,5506528655,213,0.73,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608463,71,1,1,5,10,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,95.3,2025-02-09T20:07:26.778Z,2025-02-09T20:07:33Z,5506528855,213,3.53,5506528849,140,47.1,5506528847,56,Back,5506528853,212,20,5506528851,141,84.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608477,72,1,1,5,17,agh9ifb2mw3ivjusgedj7c3fe,0,58,83.5,2025-02-09T20:07:33.003Z,2025-02-09T20:07:36Z,5506528933,155,,5506528943,213,5.3,5506528937,140,82.3,5506528939,141,26.8,5506528941,212,46.2,5506528935,56,Center,5506528945,1,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608479,36,12,1,5,20,10eyb18v5puw4ez03ocaug09m,1,14.9,67.5,2025-02-09T20:07:36.809Z,2025-02-09T20:07:37Z,5506528955,213,0.2,5506528949,140,30.1,5506528957,15,,5506528947,56,Back,5506528953,212,16.3,5506528951,141,72.3,,,,,,,8rprxly1blrhq9cwhfqoheeax,Adrià Pedrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608497,37,1,1,5,22,10eyb18v5puw4ez03ocaug09m,0,29.8,72.3,2025-02-09T20:07:38.682Z,2025-02-09T20:07:39Z,5506529067,140,39.7,5506529063,168,,5506529071,212,10.5,5506529065,56,Back,5506529069,141,70.7,5506529061,3,,5506529073,213,6.18,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608531,73,1,1,5,24,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,24.4,2025-02-09T20:07:40.700Z,2025-02-09T20:07:42Z,5506529315,141,35.8,5506529319,213,1.28,5506529317,212,8.1,5506529313,140,67.7,5506529311,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608557,74,1,1,5,26,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,35.8,2025-02-09T20:07:42.028Z,2025-02-09T20:07:44Z,5506529441,140,71.6,5506529447,213,5.54,5506529443,141,30.3,5506529445,212,5.5,5506529439,56,Center,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608563,75,61,1,5,28,agh9ifb2mw3ivjusgedj7c3fe,0,71.4,30.3,2025-02-09T20:07:43.915Z,2025-02-09T20:08:25Z,5506529479,56,Center,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608597,38,1,1,5,29,10eyb18v5puw4ez03ocaug09m,1,31.9,58.7,2025-02-09T20:07:45.305Z,2025-02-09T20:07:48Z,5506529651,141,55.4,5506529655,213,3.23,5506529649,140,7,5506529647,56,Back,5506529653,212,26.2,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608599,39,49,1,5,32,10eyb18v5puw4ez03ocaug09m,1,7,55.5,2025-02-09T20:07:47.978Z,2025-02-09T20:07:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,Ø. Nyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608621,40,1,1,5,32,10eyb18v5puw4ez03ocaug09m,1,7,55.5,2025-02-09T20:07:48.218Z,2025-02-09T20:07:50Z,5506529793,1,,5506529781,157,,5506529787,141,63.8,5506529783,56,Back,5506529785,140,35.8,5506529791,213,0.18,5506529789,212,30.8,,,,cfc7fqq748bz3nklfam2a2fp,Ø. Nyland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608629,41,61,1,5,34,10eyb18v5puw4ez03ocaug09m,0,35.5,63.8,2025-02-09T20:07:50.714Z,2025-02-09T20:09:05Z,5506529815,56,Back,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla
2774608635,76,1,1,5,35,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,39.5,2025-02-09T20:07:51.419Z,2025-02-09T20:07:52Z,5506529857,212,6.9,5506529861,213,4.67,5506529855,141,29.4,5506529849,56,Center,5506529851,140,61.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608639,77,49,1,5,36,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,27.7,2025-02-09T20:07:52.347Z,2025-02-09T20:07:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608665,78,1,1,5,39,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,23.9,2025-02-09T20:07:54.939Z,2025-02-09T20:07:57Z,5506529989,212,10.3,5506529985,140,53.5,5506529991,213,2.85,5506529983,56,Center,5506529987,141,28.2,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608717,79,1,1,5,41,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,29.7,2025-02-09T20:07:57.579Z,2025-02-09T20:08:06Z,5506530321,213,1.73,5506530313,56,Back,5506530317,141,52.2,5506530319,212,15.5,5506530315,140,43.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2774608759,80,1,1,5,50,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,52.8,2025-02-09T20:08:05.932Z,2025-02-09T20:08:10Z,5506530523,212,20.9,5506530519,140,55.5,5506530521,141,80.8,5506530517,56,Left,5506530525,213,1.15,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
