id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,teamName
2791954645,534,1,2,73,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.1,90.9,2025-03-27T21:35:45.099Z,2025-03-27T23:29:08Z,5601648447,141,35.4,5601648445,140,61.7,5601648441,155,,5601648451,213,5.4,5601648449,212,48.9,5601648443,56,Center,5601648453,1,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954649,535,4,2,73,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.8,31.8,2025-03-27T21:35:49.017Z,2025-03-28T00:31:59Z,5601648487,13,,5601648497,233,897,5601648495,286,,5601648491,56,Center,5601648489,295,,5601648493,152,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954635,897,4,2,73,32,agh9ifb2mw3ivjusgedj7c3fe,0,38.2,68.2,2025-03-27T21:35:49.018Z,2025-03-28T01:49:58Z,5601648411,152,,5601648505,233,535,5601648405,13,,5601648409,56,Back,5601648413,285,,5601648407,295,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954771,536,1,2,74,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.7,35.4,2025-03-27T21:36:27.465Z,2025-03-27T23:29:08Z,5601649053,5,,5601649059,140,73.9,5601649055,152,,5601649061,141,5.5,5601649065,213,5.27,5601649057,56,Right,5601649063,212,24,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954773,537,1,2,74,12,2l0ldgiwsgb8d6y3z0sfgjzyj,0,71.2,5.6,2025-03-27T21:36:28.649Z,2025-03-28T00:32:30Z,5601649077,2,,5601649087,212,6,5601760935,224,,5601760937,20,,5601649085,141,12.3,5601649081,56,Right,5601649089,213,0.86,5601649083,140,74.9,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,5601649079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954783,899,61,2,74,13,agh9ifb2mw3ivjusgedj7c3fe,1,27.1,87.5,2025-03-27T21:36:29.749Z,2025-03-28T00:32:30Z,5601649163,56,Back,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954777,538,6,2,74,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,74.2,10.6,2025-03-27T21:36:32.426Z,2025-03-27T23:29:07Z,5601649223,233,900,5601649159,75,,5601649157,56,Right,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954787,900,6,2,74,16,agh9ifb2mw3ivjusgedj7c3fe,0,25.8,89.4,2025-03-27T21:36:32.426Z,2025-03-28T00:32:40Z,5601649201,73,,5601649229,233,538,5601649199,56,Back,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954827,539,1,2,74,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,99.5,0.5,2025-03-27T21:36:43.258Z,2025-03-27T23:29:06Z,5601649387,141,9.5,5601649381,6,,5601649385,140,93.7,5601649389,212,8.6,5601649391,213,2.35,5601649383,56,Right,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954831,540,1,2,74,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,90.2,15.6,2025-03-27T21:36:45.129Z,2025-03-28T00:32:49Z,5601649407,140,98.9,5601649413,213,1.28,5601761271,223,,5601649401,2,,5601649405,56,Center,5601649663,154,,5601649661,210,13,5601649403,155,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,5601649409,141,60.6,5601761273,72,1,,5601649411,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954847,541,13,2,74,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,98.9,60.6,2025-03-27T21:36:46.849Z,2025-03-28T00:33:00Z,5601649475,61,,5601649687,102,57.5,5601649547,25,,5601649693,231,54.7,5601649681,154,,5601649477,56,Center,5601649679,29,,5601649553,328,,bi8nrmyaxsgbhixw921fzvm5l,Catena,5601649549,15,,5601649677,83,,,5601649689,103,19.4,5601649691,230,99.7,5601649683,55,540,,,,,,,,,,,,,,,,,,,,
2791954857,542,5,2,74,31,2l0ldgiwsgb8d6y3z0sfgjzyj,0,101.2,58.9,2025-03-27T21:36:47.578Z,2025-03-28T00:33:01Z,5601649545,346,,5601649543,56,Center,5601649745,233,901,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954883,901,5,2,74,32,agh9ifb2mw3ivjusgedj7c3fe,1,-1.2,41.1,2025-03-27T21:36:48.578Z,2025-03-27T23:26:08Z,5601649725,346,,5601649723,56,Back,5601649741,233,542,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954893,902,1,2,74,55,agh9ifb2mw3ivjusgedj7c3fe,1,3.2,60,2025-03-27T21:37:11.881Z,2025-03-27T23:26:08Z,5601649797,56,Back,5601649809,237,,5601649803,212,7.9,5601649799,140,2.7,5601649795,124,,5601649805,213,4.65,5601649801,141,48.4,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954901,903,1,2,74,59,agh9ifb2mw3ivjusgedj7c3fe,1,6.6,47.9,2025-03-27T21:37:15.889Z,2025-03-27T23:26:08Z,5601649835,56,Back,5601649839,141,11.5,5601649843,213,4.73,5601649841,212,24.8,5601649837,140,7.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954907,904,1,2,75,2,agh9ifb2mw3ivjusgedj7c3fe,1,7,11.5,2025-03-27T21:37:18.576Z,2025-03-27T23:26:07Z,5601649869,212,22.7,5601649863,56,Back,5601649867,141,11.8,5601649865,140,28.6,5601649871,213,0.01,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954909,905,1,2,75,5,agh9ifb2mw3ivjusgedj7c3fe,0,28.6,11.8,2025-03-27T21:37:21.417Z,2025-03-27T23:26:07Z,5601649881,212,4.3,5601649875,56,Back,5601649879,141,18.1,5601649883,213,1.67,5601649877,140,28.2,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954919,543,1,2,75,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.7,95.9,2025-03-27T21:37:23.353Z,2025-03-27T23:29:05Z,5601649929,212,3.2,5601649923,56,Left,5601649931,213,2.75,5601649925,140,69.9,5601649927,141,97.7,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954921,544,49,2,75,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.9,97.7,2025-03-27T21:37:23.425Z,2025-03-27T23:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954927,545,1,2,75,8,2l0ldgiwsgb8d6y3z0sfgjzyj,0,69.9,97.7,2025-03-27T21:37:24.730Z,2025-03-27T23:29:04Z,5601649943,141,98,5601649959,236,,5601649945,212,1.7,5601649941,140,71.5,5601649961,233,906,5601649965,286,,5601649947,213,0.12,5601649939,56,Left,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954923,906,74,2,75,8,agh9ifb2mw3ivjusgedj7c3fe,1,29.5,4.7,2025-03-27T21:37:24.731Z,2025-03-27T23:26:06Z,5601649937,285,,5601649981,233,545,5601649935,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954939,546,5,2,75,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,70.8,101.2,2025-03-27T21:37:25.755Z,2025-03-27T23:29:04Z,5601650045,233,907,5601650015,347,,5601650013,56,Left,,,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954935,907,5,2,75,9,agh9ifb2mw3ivjusgedj7c3fe,0,29.2,-1.2,2025-03-27T21:37:25.755Z,2025-03-27T23:26:06Z,5601650001,347,,5601649999,56,Back,5601650061,233,546,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954983,547,1,2,75,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62.4,100,2025-03-27T21:37:41.257Z,2025-03-27T23:29:03Z,5601650289,213,6.17,5601650283,140,82.4,5601650279,107,,5601650281,56,Left,5601650285,141,97.4,5601650287,212,21.1,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954989,548,1,2,75,27,2l0ldgiwsgb8d6y3z0sfgjzyj,0,81.7,97.5,2025-03-27T21:37:44.105Z,2025-03-27T23:29:03Z,5601650313,141,96,5601650309,56,Left,5601650315,212,1.4,5601650327,286,,5601650311,140,82.6,5601650321,236,,5601650317,213,5.46,5601650323,233,908,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954987,908,74,2,75,27,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,11.9,2025-03-27T21:37:44.106Z,2025-03-27T23:26:06Z,5601650305,56,Back,5601650307,285,,5601650331,233,548,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955039,549,5,2,75,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,78,101.2,2025-03-27T21:37:45.915Z,2025-03-27T23:29:02Z,5601650599,233,909,5601650585,347,,5601650583,56,Left,,,,,,,,,,,,,,,,9xbo6c8uq29ueuyinngjjiaj9,Rubén García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791954995,909,5,2,75,29,agh9ifb2mw3ivjusgedj7c3fe,0,22,-1.2,2025-03-27T21:37:45.915Z,2025-03-27T23:26:05Z,5601650335,56,Back,5601650337,347,,5601650607,233,549,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955047,550,1,2,75,48,2l0ldgiwsgb8d6y3z0sfgjzyj,0,84.9,100,2025-03-27T21:38:04.585Z,2025-03-27T23:29:02Z,5601650651,56,Center,5601650655,141,74.1,5601650653,140,86.8,5601650649,107,,5601650659,213,4.82,5601650657,212,18.7,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955049,910,12,2,75,51,agh9ifb2mw3ivjusgedj7c3fe,1,15.2,37.6,2025-03-27T21:38:07.737Z,2025-03-27T23:26:05Z,5601650665,141,13.3,5601650661,56,Back,5601650671,15,,5601650669,213,4.62,5601650667,212,16.6,5601650663,140,13.8,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955053,911,61,2,75,53,agh9ifb2mw3ivjusgedj7c3fe,0,13.8,14,2025-03-27T21:38:10.049Z,2025-03-27T23:26:05Z,5601650677,56,Back,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955059,551,1,2,75,54,2l0ldgiwsgb8d6y3z0sfgjzyj,0,77,83.3,2025-03-27T21:38:10.473Z,2025-03-28T00:33:23Z,5601650717,213,4.75,5601650715,212,20.4,5601650711,140,77.7,5601761607,155,,5601650713,141,53.3,5601650709,56,Center,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955063,912,49,2,75,55,agh9ifb2mw3ivjusgedj7c3fe,1,22.5,50.6,2025-03-27T21:38:11.651Z,2025-03-28T00:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955079,913,1,2,75,56,agh9ifb2mw3ivjusgedj7c3fe,1,22.5,50.6,2025-03-27T21:38:12.969Z,2025-03-27T23:26:04Z,5601650831,56,Center,5601650835,141,28,5601650833,140,66,5601650829,155,,5601650839,213,5.96,5601650841,1,,5601650837,212,48.2,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955081,914,1,2,76,2,agh9ifb2mw3ivjusgedj7c3fe,1,81.6,29.1,2025-03-27T21:38:18.506Z,2025-03-28T00:33:40Z,5601651561,23,,5601651557,210,16,5601650847,56,Center,5601651559,154,,5601650849,140,91.7,5601650853,212,20.6,5601650851,141,55,5601650855,213,1.03,cjll1xrw3xulnl23c9tlf6rys,Fermín López,5601650845,155,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2791955083,915,16,2,76,3,agh9ifb2mw3ivjusgedj7c3fe,1,91.7,55.4,2025-03-27T21:38:19.768Z,2025-03-28T00:34:30Z,5601650863,56,Center,5601651589,214,,5601651595,231,50.4,5601651591,230,97.6,5601650931,375,16:02.8,5601650925,328,,5601651575,76,,5601650921,15,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5601762371,395,98,5601650927,374,,38:19.2,5601651577,29,,5601651579,154,,5601651581,55,914,5601651585,102,51.9,5601650861,17,5601651587,103,,5601650919,23,5601762373,396,,,,13.3,,,53.1,
2791955353,552,1,2,77,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.1,50,2025-03-27T21:39:31.064Z,2025-03-28T01:35:09Z,5601652511,1,,5601652505,141,7.4,5601652501,56,Back,5601652513,279,G,5601652509,213,4.19,5601652503,140,34.3,5601652635,189,,5601652507,212,33.4,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955359,553,1,2,77,18,2l0ldgiwsgb8d6y3z0sfgjzyj,0,34.3,7.4,2025-03-27T21:39:34.424Z,2025-03-28T01:35:21Z,5601652921,189,,5601652551,212,8.8,5601652545,56,Back,5601652553,213,5.99,5601652547,140,42.3,5601652549,141,3.7,,,,,,,5tiol5jc7h11oic9vvyu83fqi,E. Boyomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955373,916,1,2,77,19,agh9ifb2mw3ivjusgedj7c3fe,1,56.6,89.7,2025-03-27T21:39:35.528Z,2025-03-28T01:35:23Z,5601652623,212,14.6,5601652617,56,Back,5601652621,141,92,5601652625,213,3.03,5601652619,140,42.8,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955361,554,43,2,77,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2025-03-27T21:39:35.753Z,2025-03-27T21:39:57Z,5601652557,56,Back,5601652877,144,61,,,,,,,,,,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955377,917,49,2,77,20,agh9ifb2mw3ivjusgedj7c3fe,1,42.9,92,2025-03-27T21:39:36.616Z,2025-03-28T01:35:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955381,918,1,2,77,22,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,93,2025-03-27T21:39:38.768Z,2025-03-28T01:35:30Z,5601652641,140,43.3,5601652645,212,11.6,5601652639,56,Back,5601652643,141,76.7,5601652647,213,4.43,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955389,919,1,2,77,24,agh9ifb2mw3ivjusgedj7c3fe,1,43,76.7,2025-03-27T21:39:40.448Z,2025-03-28T01:35:33Z,5601652691,212,9.3,5601652689,141,84.5,5601652693,213,2.54,5601652685,140,35.7,5601652681,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955393,920,1,2,77,27,agh9ifb2mw3ivjusgedj7c3fe,1,35.7,83.7,2025-03-27T21:39:44.080Z,2025-03-27T23:26:01Z,5601652711,56,Back,5601652715,141,74.3,5601652719,213,5.27,5601652713,140,39.5,5601652717,212,7.5,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955399,921,1,2,77,29,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,75,2025-03-27T21:39:45.728Z,2025-03-27T23:26:00Z,5601652729,140,29.1,5601652733,212,10.5,5601652735,213,2.69,5601652731,141,81.8,5601652727,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955415,922,1,2,77,31,agh9ifb2mw3ivjusgedj7c3fe,1,29.1,81.8,2025-03-27T21:39:47.648Z,2025-03-27T23:26:00Z,5601652787,140,7.5,5601652793,213,3.76,5601652785,56,Back,5601652791,212,27.9,5601652789,141,57.9,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955427,923,1,2,77,39,agh9ifb2mw3ivjusgedj7c3fe,1,10.4,57.2,2025-03-27T21:39:55.552Z,2025-03-27T23:25:59Z,5601652839,140,28.6,5601652845,213,5.8,5601652837,56,Back,5601652841,141,42.4,5601652843,212,21.6,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955437,924,1,2,77,41,agh9ifb2mw3ivjusgedj7c3fe,1,28.6,42.4,2025-03-27T21:39:57.520Z,2025-03-27T23:25:59Z,5601652903,213,2.69,5601652897,140,8.6,5601652901,212,23.3,5601652899,141,57.2,5601652895,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955443,925,1,2,77,42,agh9ifb2mw3ivjusgedj7c3fe,1,8.6,57.2,2025-03-27T21:39:58.840Z,2025-03-27T23:25:59Z,5601652939,213,1.19,5601652933,140,16.2,5601652931,56,Back,5601652935,141,86.3,5601652937,212,21.3,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955451,926,1,2,77,45,agh9ifb2mw3ivjusgedj7c3fe,1,16.2,86.3,2025-03-27T21:40:01.464Z,2025-03-27T23:25:58Z,5601652979,212,15.3,5601652973,56,Back,5601652981,213,6.22,5601652975,140,30.7,5601652977,141,84.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955457,927,1,2,77,47,agh9ifb2mw3ivjusgedj7c3fe,0,30.7,84.8,2025-03-27T21:40:03.432Z,2025-03-27T23:25:58Z,5601653017,213,5.56,5601653007,168,,5601653015,212,9,5601653011,140,37.1,5601653009,56,Back,5601653013,141,76.1,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955467,555,8,2,77,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.6,23.5,2025-03-27T21:40:04.568Z,2025-03-28T01:35:42Z,5601653049,56,Center,5601802275,384,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955475,556,49,2,77,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.9,30.3,2025-03-27T21:40:06.561Z,2025-03-28T01:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955479,557,1,2,77,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.9,30.3,2025-03-27T21:40:07.912Z,2025-03-27T23:28:59Z,5601653145,213,2.66,5601653141,141,46.9,5601653137,56,Back,5601653143,212,24.5,5601653139,140,19.2,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955483,558,1,2,77,52,2l0ldgiwsgb8d6y3z0sfgjzyj,0,19.5,44.9,2025-03-27T21:40:09.336Z,2025-03-27T23:28:59Z,5601653173,141,54.5,5601653179,1,,5601653169,56,Back,5601653175,212,29.9,5601653171,140,47.3,5601653177,213,0.22,5601653167,157,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955489,928,49,2,77,55,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,53.4,2025-03-27T21:40:11.848Z,2025-03-28T01:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955493,929,1,2,77,57,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,53.4,2025-03-27T21:40:14.072Z,2025-03-27T23:25:57Z,5601653215,56,Center,5601653219,141,22.3,5601653223,213,5.39,5601653221,212,27.1,5601653217,140,69.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955495,930,1,2,78,1,agh9ifb2mw3ivjusgedj7c3fe,1,68.8,17.2,2025-03-27T21:40:17.992Z,2025-03-27T23:25:57Z,5601653245,56,Center,5601653251,212,14,5601653249,141,31.9,5601653253,213,2.34,5601653247,140,59.5,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955501,931,1,2,78,2,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,31.9,2025-03-27T21:40:19.281Z,2025-03-27T23:25:56Z,5601653289,213,1.86,5601653283,140,58.2,5601653285,141,38.6,5601653281,56,Center,5601653287,212,4.8,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955507,932,1,2,78,4,agh9ifb2mw3ivjusgedj7c3fe,1,58.2,38.5,2025-03-27T21:40:20.879Z,2025-03-27T23:25:56Z,5601653309,140,63.8,5601653313,212,5.9,5601653315,213,6.18,5601653311,141,37.6,5601653307,56,Center,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955513,933,1,2,78,5,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,37.6,2025-03-27T21:40:22.272Z,2025-03-27T23:25:55Z,5601653347,141,37.7,5601653349,212,4.4,5601653343,56,Center,5601653351,213,3.13,5601653345,140,59.6,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955517,934,1,2,78,7,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,37.7,2025-03-27T21:40:23.592Z,2025-03-27T23:25:55Z,5601653367,56,Center,5601653369,140,58.3,5601653373,212,6.5,5601653375,213,4.5,5601653371,141,28.3,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955523,935,1,2,78,8,agh9ifb2mw3ivjusgedj7c3fe,1,58.3,29.6,2025-03-27T21:40:24.760Z,2025-03-27T23:25:55Z,5601653401,212,8.1,5601653397,140,62.9,5601653403,213,0.93,5601653399,141,39.1,5601653395,56,Center,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955527,936,1,2,78,9,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,39.1,2025-03-27T21:40:25.696Z,2025-03-27T23:25:54Z,5601653431,141,39.5,5601653435,213,3.1,5601653429,140,57.2,5601653433,212,6,5601653427,56,Center,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791955537,937,1,2,78,10,agh9ifb2mw3ivjusgedj7c3fe,1,57.2,40.1,2025-03-27T21:40:26.712Z,2025-03-27T23:25:54Z,5601653477,141,66,5601653473,56,Center,5601653479,212,17.8,5601653475,140,54.9,5601653481,213,1.71,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
