id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value,teamName
2756262719,276,1,1,28,12,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,79,2024-12-07T15:45:36.865Z,2024-12-08T08:25:00Z,5407286305,140,68.6,5407286303,56,Left,5407286309,212,13.1,5407286311,213,0.71,5407286307,141,91.5,5410108779,178,,5408997953,3,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756262639,213,83,1,28,14,ah8dala7suqqkj04n2l8xz4zd,0,30.8,22.6,2024-12-07T15:45:38.879Z,2024-12-08T08:25:02Z,5407286449,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756262729,277,61,1,28,14,agh9ifb2mw3ivjusgedj7c3fe,0,68.7,91.7,2024-12-07T15:45:38.898Z,2024-12-08T08:25:08Z,5407286393,56,Left,5410108885,178,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756262747,214,49,1,28,14,ah8dala7suqqkj04n2l8xz4zd,1,33.5,26.1,2024-12-07T15:45:39.362Z,2024-12-08T08:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756262771,215,1,1,28,16,ah8dala7suqqkj04n2l8xz4zd,0,33.2,21.3,2024-12-07T15:45:40.811Z,2024-12-08T08:25:21Z,5407295263,140,32.3,5407295265,141,23.7,5407286623,56,Back,5407295269,213,2.1,5410109017,178,,5407295267,212,1.9,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756262763,278,61,1,28,16,agh9ifb2mw3ivjusgedj7c3fe,1,60.2,73.2,2024-12-07T15:45:40.887Z,2024-12-08T08:25:26Z,5410109083,389,,5409001361,56,Center,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756262927,216,1,1,28,17,ah8dala7suqqkj04n2l8xz4zd,0,31,31.7,2024-12-07T15:45:42.276Z,2024-12-08T08:25:38Z,5410109197,178,,5407287357,157,,5407287367,213,0.72,5407287369,1,,5407287361,140,66.6,5407287363,141,80.3,5407287359,56,Left,5407287365,212,49.9,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756262979,279,12,1,28,21,agh9ifb2mw3ivjusgedj7c3fe,1,36.8,23.4,2024-12-07T15:45:45.847Z,2024-12-08T08:25:43Z,5407287615,140,46.6,5407287613,56,Back,5407287623,213,5.73,5410109243,388,,5407287619,212,12.1,5407287617,141,14,5407287673,15,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756263273,217,1,1,28,28,ah8dala7suqqkj04n2l8xz4zd,1,61.5,97.3,2024-12-07T15:45:53.356Z,2024-12-08T08:25:51Z,5407289081,212,16.3,5407289083,213,3.45,5407289075,56,Back,5410109331,178,,5407289079,141,90,5407289077,140,46.7,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756263355,218,1,1,28,31,ah8dala7suqqkj04n2l8xz4zd,1,46.7,90,2024-12-07T15:45:55.830Z,2024-12-08T08:25:54Z,5407289509,140,47.2,5407289515,213,4.74,5407289507,56,Back,5410109359,178,,5407289513,212,20.9,5407289511,141,59.3,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756263517,219,1,1,28,34,ah8dala7suqqkj04n2l8xz4zd,1,46.3,71.2,2024-12-07T15:45:59.106Z,2024-12-08T08:25:57Z,5410109385,178,,5407290461,1,,5407290459,213,0.37,5407290451,56,Left,5407290453,140,86.1,5407290455,141,95,5407290457,212,44.8,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756263555,220,1,1,28,38,ah8dala7suqqkj04n2l8xz4zd,0,87,94,2024-12-07T15:46:02.918Z,2024-12-08T08:26:00Z,5407290649,141,66.3,5409007353,224,,5409007355,72,,5407290651,212,19.2,5407290645,56,Center,5410109405,178,,5407290641,2,,5407290653,213,4.92,67qku7vyvbw76086eu05nowd1,R. Perraud,5407290647,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756263709,280,12,1,28,38,agh9ifb2mw3ivjusgedj7c3fe,1,8.3,32.4,2024-12-07T15:46:03.730Z,2024-12-08T08:26:07Z,5407291315,140,0,5407291313,56,Back,5407291319,212,14.8,5410109483,178,,5407291321,213,3.99,5407291317,141,16.1,5407291437,167,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756263779,221,6,1,28,40,ah8dala7suqqkj04n2l8xz4zd,1,96.8,76.8,2024-12-07T15:46:05.195Z,2024-12-08T08:26:08Z,5407291807,233,281,5407291761,56,Center,5407291763,73,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756263723,281,6,1,28,40,agh9ifb2mw3ivjusgedj7c3fe,0,3.2,23.2,2024-12-07T15:46:05.195Z,2024-12-08T08:26:09Z,5407291855,233,221,5407291491,73,,5407291489,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756265033,222,1,1,29,18,ah8dala7suqqkj04n2l8xz4zd,0,99.5,99.5,2024-12-07T15:46:43.509Z,2024-12-08T08:26:11Z,5409009279,72,,5407298227,224,,5407298233,141,51,5407298229,56,Center,5407298231,140,91.9,5407298225,155,,5407298237,213,4.47,5407298235,212,33.9,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,5407298239,1,,5407298223,6,,5410109547,178,5407298221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756265049,282,44,1,29,20,agh9ifb2mw3ivjusgedj7c3fe,1,8.6,49.4,2024-12-07T15:46:45.068Z,2024-12-08T08:54:53Z,5407298325,285,,5407298323,56,Back,5407299103,233,223,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756265073,223,44,1,29,20,ah8dala7suqqkj04n2l8xz4zd,0,91.4,50.6,2024-12-07T15:46:45.069Z,2024-12-08T08:26:17Z,5407298429,286,,5407299125,233,282,5407298427,56,Center,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756265059,283,12,1,29,20,agh9ifb2mw3ivjusgedj7c3fe,1,9.7,50.7,2024-12-07T15:46:45.132Z,2024-12-08T08:54:54Z,5407298377,56,Back,5407298381,141,50.7,5407298451,15,,5407298383,212,0.4,5407298385,213,0,5410109671,178,,5407298379,140,10.1,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756266553,232,61,1,29,20,ah8dala7suqqkj04n2l8xz4zd,1,87.4,50.8,2024-12-07T15:46:45.185Z,2024-12-08T08:26:33Z,5410109747,15,,5410109749,178,,5407306001,56,Center,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756265139,284,3,1,29,22,agh9ifb2mw3ivjusgedj7c3fe,0,14.8,26.8,2024-12-07T15:46:46.891Z,2024-12-08T08:26:42Z,5409012635,465,,5407298849,56,Back,5410109833,178,,5407305249,285,,5407305751,233,224,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756265209,224,7,1,29,22,ah8dala7suqqkj04n2l8xz4zd,1,85.2,73.2,2024-12-07T15:46:47.327Z,2024-12-08T08:26:45Z,5407299195,56,Center,5407305613,286,,5410109861,178,,5409013123,384,,5407305667,233,284,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756265257,225,1,1,29,25,ah8dala7suqqkj04n2l8xz4zd,0,75.6,93.2,2024-12-07T15:46:50.448Z,2024-12-08T08:26:51Z,5407299385,140,86.6,5407299383,56,Left,5407299389,212,11.7,5407299387,141,90.2,5410109945,178,,5407299393,213,6.11,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
