id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2714388581,822,1,2,84,11,agh9ifb2mw3ivjusgedj7c3fe,1,62.9,49.4,2024-08-27T21:15:27.572Z,2024-08-28T05:43:14Z,5178477791,213,3.72,5178477783,56,Back,5178477789,212,21.5,5178477787,141,32,5178477785,140,45.8,5178477795,156,,5178883471,178,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388587,823,1,2,84,13,agh9ifb2mw3ivjusgedj7c3fe,1,45.8,32,2024-08-27T21:15:30.027Z,2024-08-28T05:43:17Z,5178477817,212,13.5,5178477819,213,0.15,5178477815,141,35,5178883479,178,,5178477811,56,Center,5178477813,140,58.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388589,824,4,2,84,15,agh9ifb2mw3ivjusgedj7c3fe,1,60,35.4,2024-08-27T21:15:31.610Z,2024-08-28T05:43:22Z,5178477859,294,,5178477861,56,Center,5178477857,13,,5178477877,233,601,5178477863,152,,5178477865,286,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388593,601,4,2,84,15,3budh3j9xivsid3ptm8ptpy4k,0,40,64.6,2024-08-27T21:15:31.611Z,2024-08-28T05:43:22Z,5178477867,13,,5178477869,294,,5178477873,152,,5178477881,233,824,5178477871,56,Back,5178883487,178,,5178477875,285,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388625,825,1,2,84,32,agh9ifb2mw3ivjusgedj7c3fe,1,59,35.7,2024-08-27T21:15:48.177Z,2024-08-28T05:43:33Z,5178478131,189,,5178883543,178,,5178478057,5,,5178478059,152,,5178478061,56,Right,5178478071,212,13,5178478065,140,65.6,5178478073,213,5.27,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,5178478069,141,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388627,826,1,2,84,34,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,19.8,2024-08-27T21:15:50.928Z,2024-08-28T05:43:41Z,5178478091,212,7.1,5178478093,213,0.71,5178883555,178,,5178478085,56,Center,5178478089,141,26.6,5178478087,140,68.5,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388631,827,1,2,84,39,agh9ifb2mw3ivjusgedj7c3fe,1,75.4,44.3,2024-08-27T21:15:55.275Z,2024-08-28T05:43:48Z,5178478101,56,Center,5178883601,178,,5178478103,140,76.4,5178478107,212,11.1,5178478109,213,1.48,5178478105,141,60.6,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388633,828,1,2,84,40,agh9ifb2mw3ivjusgedj7c3fe,0,76.4,60.6,2024-08-27T21:15:56.442Z,2024-08-28T05:44:26Z,5178478121,56,Center,5178478123,140,81.2,5178478125,141,64.3,5178478127,212,5.6,5178478129,213,0.46,5178883801,178,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388635,602,49,2,84,40,3budh3j9xivsid3ptm8ptpy4k,1,19.9,39.1,2024-08-27T21:15:56.979Z,2024-08-28T05:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388641,603,1,2,84,42,3budh3j9xivsid3ptm8ptpy4k,1,20.6,38,2024-08-27T21:15:58.403Z,2024-08-28T05:44:39Z,5178883853,178,,5178478171,213,0.24,5178478169,212,28.1,5178478167,141,47.9,5178478165,140,46.6,5178478163,56,Back,5178478679,155,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388643,604,61,2,84,44,3budh3j9xivsid3ptm8ptpy4k,0,46.6,47.9,2024-08-27T21:16:01.022Z,2024-08-28T05:44:54Z,5178883907,178,,5178478177,56,Back,,,,,,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,Randy Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388645,829,1,2,84,46,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,46.2,2024-08-27T21:16:02.748Z,2024-08-28T05:45:45Z,5178478213,140,64.9,5178478211,56,Center,5178884039,178,,5178478215,141,54.3,5178478219,213,0.45,5178478217,212,12.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388647,830,49,2,84,47,agh9ifb2mw3ivjusgedj7c3fe,1,64.9,54.3,2024-08-27T21:16:03.897Z,2024-08-28T05:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388655,831,3,2,84,48,agh9ifb2mw3ivjusgedj7c3fe,0,67,52.8,2024-08-27T21:16:04.436Z,2024-08-28T05:45:56Z,5178828247,465,,5178478273,56,Center,5178478285,233,605,5178478275,286,,5178884069,178,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388657,605,7,2,84,48,3budh3j9xivsid3ptm8ptpy4k,1,33,47.2,2024-08-27T21:16:04.557Z,2024-08-28T05:45:58Z,5178478281,233,831,5178828259,384,,5178478277,56,Back,5178884081,178,,5178478279,285,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388659,606,49,2,84,50,3budh3j9xivsid3ptm8ptpy4k,1,27.3,50.1,2024-08-27T21:16:06.622Z,2024-08-28T05:46:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388665,607,1,2,84,50,3budh3j9xivsid3ptm8ptpy4k,1,27.3,50.1,2024-08-27T21:16:06.680Z,2024-08-28T05:46:11Z,5178478331,213,1.01,5178478325,140,30,5178478327,141,56.7,5178478329,212,5.3,5178884115,178,,5178478323,56,Back,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388667,608,1,2,84,52,3budh3j9xivsid3ptm8ptpy4k,1,30,56.7,2024-08-27T21:16:08.750Z,2024-08-28T05:46:14Z,5178478341,212,4.9,5178478343,213,4.17,5178478335,56,Back,5178884137,178,,5178478339,141,50.5,5178478337,140,27.6,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388673,609,1,2,84,53,3budh3j9xivsid3ptm8ptpy4k,1,27.6,50.5,2024-08-27T21:16:09.571Z,2024-08-28T05:46:17Z,5178478373,140,22.9,5178884147,178,,5178478371,56,Back,5178478377,212,5.2,5178478379,213,2.85,5178478375,141,52.7,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388681,610,1,2,84,55,3budh3j9xivsid3ptm8ptpy4k,1,22.9,52.7,2024-08-27T21:16:11.184Z,2024-08-28T05:46:22Z,5178478411,56,Back,5178884161,178,,5178478413,140,7.2,5178478417,212,16.5,5178478419,213,3.15,5178478415,141,52.5,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388703,611,1,2,84,56,3budh3j9xivsid3ptm8ptpy4k,0,7.2,52.5,2024-08-27T21:16:12.757Z,2024-08-28T05:46:26Z,5178478533,212,52.8,5178478531,141,78,5178478525,157,,5178478529,140,54.7,5178478527,56,Center,5178478535,213,0.33,5178884169,178,,5178478537,1,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388711,832,44,2,85,0,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,25,2024-08-27T21:16:16.873Z,2024-08-28T06:09:51Z,5178478585,285,,5178478617,233,612,5178478583,56,Back,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388709,612,44,2,85,0,3budh3j9xivsid3ptm8ptpy4k,0,54.6,75,2024-08-27T21:16:16.874Z,2024-08-28T05:46:49Z,5178478577,286,,5178478625,233,832,5178478573,56,Center,,,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,Randy Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388719,833,1,2,85,0,agh9ifb2mw3ivjusgedj7c3fe,0,45.6,29.8,2024-08-27T21:16:16.964Z,2024-08-28T06:09:51Z,5178478601,3,,5178478603,56,Right,5178478605,140,51.2,5178478607,141,0,5178478609,212,22.4,5178478611,213,4.98,5178884337,388,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388729,613,5,2,85,2,3budh3j9xivsid3ptm8ptpy4k,1,49.1,101.8,2024-08-27T21:16:19.109Z,2024-08-28T05:46:55Z,5178478681,233,834,5178478661,347,,5178478659,56,Back,,,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,Randy Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388721,834,5,2,85,2,agh9ifb2mw3ivjusgedj7c3fe,0,50.9,-1.8,2024-08-27T21:16:19.109Z,2024-08-28T05:46:56Z,5178478615,347,,5178478685,233,613,5178478613,56,Right,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388747,614,1,2,85,10,3budh3j9xivsid3ptm8ptpy4k,1,50.6,100,2024-08-27T21:16:26.779Z,2024-08-28T05:47:04Z,5178478773,213,5.96,5178478765,56,Left,5178478767,140,59.5,5178478769,141,97.2,5178478771,212,9.9,5178478763,107,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388749,615,1,2,85,12,3budh3j9xivsid3ptm8ptpy4k,0,59.9,97.2,2024-08-27T21:16:28.705Z,2024-08-28T05:47:09Z,5178478777,56,Left,5178478781,141,92.4,5178478779,140,62.6,5178478785,213,5.43,5178478809,286,,5178478805,233,835,5178478803,236,,5178884409,178,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,5178478783,212,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388753,835,74,2,85,12,agh9ifb2mw3ivjusgedj7c3fe,1,35.5,8.1,2024-08-27T21:16:28.903Z,2024-08-28T05:47:14Z,5178478799,56,Back,5178478811,233,615,5178884429,178,,5178478801,285,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388763,616,5,2,85,14,3budh3j9xivsid3ptm8ptpy4k,1,62.6,102,2024-08-27T21:16:30.403Z,2024-08-28T05:47:18Z,5178478863,347,,5178478865,233,836,5178478861,56,Left,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388757,836,5,2,85,14,agh9ifb2mw3ivjusgedj7c3fe,0,37.4,-2,2024-08-27T21:16:30.403Z,2024-08-28T05:47:19Z,5178478821,347,,5178478885,233,616,5178478819,56,Back,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388769,617,1,2,85,16,3budh3j9xivsid3ptm8ptpy4k,0,63.5,100,2024-08-27T21:16:32.287Z,2024-08-28T05:47:21Z,5178478915,140,78.8,5178478919,212,16.7,5178478917,141,95.5,5178478913,56,Left,5178478921,213,6.01,5178478911,107,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388775,837,12,2,85,17,agh9ifb2mw3ivjusgedj7c3fe,1,21.9,6.6,2024-08-27T21:16:33.822Z,2024-08-28T05:47:27Z,5178478965,167,,5178478951,56,Back,5178478953,140,28.4,5178478957,212,9,5178478959,213,5.57,5178478955,141,0,5178884499,178,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388811,618,5,2,85,19,3budh3j9xivsid3ptm8ptpy4k,1,72.4,102,2024-08-27T21:16:35.453Z,2024-08-28T05:47:29Z,5178479147,347,,5178479149,233,838,5178479145,56,Left,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388779,838,5,2,85,19,agh9ifb2mw3ivjusgedj7c3fe,0,27.6,-2,2024-08-27T21:16:35.453Z,2024-08-28T05:47:30Z,5178479161,233,618,5178478961,56,Back,5178478963,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388835,619,1,2,85,33,3budh3j9xivsid3ptm8ptpy4k,1,77.1,100,2024-08-27T21:16:49.288Z,2024-08-28T05:47:33Z,5178479277,56,Left,5178479279,140,56.8,5178479285,213,3.38,5178479275,107,,5178479287,1,,5178479283,212,21.9,5178479281,141,94.3,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388849,620,1,2,85,36,3budh3j9xivsid3ptm8ptpy4k,1,55.4,91.5,2024-08-27T21:16:52.715Z,2024-08-28T05:47:36Z,5178479347,213,4.68,5178479339,56,Center,5178479345,212,24,5178884541,178,,5178479343,141,56.3,5178479341,140,54.6,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388871,621,1,2,85,40,3budh3j9xivsid3ptm8ptpy4k,1,63.7,49.2,2024-08-27T21:16:56.706Z,2024-08-28T05:47:38Z,5178479451,141,48.1,5178884557,178,,5178479453,212,19.5,5178479447,56,Center,5178479449,140,82.3,5178479455,213,6.24,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388873,622,50,2,85,42,3budh3j9xivsid3ptm8ptpy4k,1,81.1,49.5,2024-08-27T21:16:59.015Z,2024-08-28T05:47:46Z,5178479497,233,839,5178479459,56,Center,5178479461,286,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388875,839,7,2,85,42,agh9ifb2mw3ivjusgedj7c3fe,1,18.9,50.5,2024-08-27T21:16:59.079Z,2024-08-28T05:47:59Z,5178479465,285,,5178479491,233,622,5178884637,178,,5178828741,383,,5178479463,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389033,849,1,2,85,43,agh9ifb2mw3ivjusgedj7c3fe,1,19.9,48.5,2024-08-27T21:17:00.024Z,2024-08-28T05:48:06Z,5178480365,213,6.26,5178480361,141,48.1,5178480359,140,29.9,5178480357,56,Back,5178884663,178,,5178480363,212,10.5,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388881,840,49,2,85,44,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,50.8,2024-08-27T21:17:00.843Z,2024-08-28T05:48:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388891,841,1,2,85,44,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,50.8,2024-08-27T21:17:00.918Z,2024-08-28T05:48:15Z,5178479523,56,Back,5178884711,178,,5178479525,140,43.2,5178479531,213,0.81,5178479529,212,21.1,5178479527,141,73.4,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388879,623,43,2,85,47,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2024-08-27T21:17:03.534Z,2024-08-27T21:17:19Z,5178479479,56,Center,5178479947,144,61,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388901,842,1,2,85,49,agh9ifb2mw3ivjusgedj7c3fe,1,48.1,72.9,2024-08-27T21:17:05.484Z,2024-08-28T05:48:19Z,5178479589,212,4.9,5178479585,141,65.8,5178884731,178,,5178479581,56,Back,5178479591,213,4.6,5178479583,140,47.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388933,843,1,2,85,50,agh9ifb2mw3ivjusgedj7c3fe,1,47.6,65.8,2024-08-27T21:17:06.522Z,2024-08-28T05:48:23Z,5178884751,178,,5178479751,141,80.2,5178479749,140,45.5,5178479747,56,Back,5178479753,212,10,5178479755,213,1.79,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388945,844,1,2,85,55,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,81.7,2024-08-27T21:17:11.608Z,2024-08-28T05:48:25Z,5178479833,56,Back,5178479841,213,3.19,5178479835,140,27.6,5178479837,141,80.4,5178479839,212,19.7,5178884765,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388957,845,1,2,85,57,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,80.4,2024-08-27T21:17:13.605Z,2024-08-28T05:48:28Z,5178479901,213,4.01,5178479893,56,Back,5178479895,140,13.7,5178479897,141,55.2,5178479899,212,22.5,5178884769,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388961,846,1,2,86,0,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,54,2024-08-27T21:17:16.244Z,2024-08-28T05:48:30Z,5178479933,213,5.55,5178479929,141,39.4,5178479927,140,24.9,5178479931,212,14.8,5178479925,56,Back,5178884781,178,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388991,847,1,2,86,2,agh9ifb2mw3ivjusgedj7c3fe,1,24.9,39.4,2024-08-27T21:17:18.571Z,2024-08-28T05:48:32Z,5178884797,178,,5178480077,140,40.9,5178480085,212,17,5178480087,213,6.14,5178480073,56,Back,5178480081,141,35.9,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714388981,624,43,2,86,5,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2024-08-27T21:17:21.797Z,2024-08-27T21:17:52Z,5178480671,144,83,5178480153,399,4et6r42e7q2ojgaumwnua2kgk,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gerard Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714388993,848,4,2,86,6,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,34.7,2024-08-27T21:17:22.331Z,2024-08-28T05:48:43Z,5178480105,13,,5178480201,233,625,5178480113,286,,5178480107,56,Back,5178480109,152,,5178480111,265,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389005,625,4,2,86,6,3budh3j9xivsid3ptm8ptpy4k,0,57.8,65.3,2024-08-27T21:17:22.332Z,2024-08-28T05:48:43Z,5178480193,265,,5178480195,285,,5178884839,178,,5178480189,56,Center,5178480191,152,,5178480245,233,848,5178480187,13,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714389063,850,1,2,86,27,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,40.8,2024-08-27T21:17:43.878Z,2024-08-28T05:48:48Z,5178480523,5,,5178480535,213,0.99,5178480543,189,,5178480533,212,17.4,5178884865,178,,5178480525,152,,5178480531,141,62.1,5178480527,56,Back,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,5178480529,140,,,,,,,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389065,851,1,2,86,30,agh9ifb2mw3ivjusgedj7c3fe,1,56,71.9,2024-08-27T21:17:46.209Z,2024-08-28T05:48:51Z,5178480575,213,1.07,5178480571,141,99.5,5178480569,140,65.7,5178480567,56,Left,5178884895,178,,5178480573,212,21.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389079,852,1,2,86,32,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,93.9,2024-08-27T21:17:49.081Z,2024-08-28T05:48:54Z,5178884911,178,,5178480667,213,4.2,5178480665,212,13.6,5178480663,141,76.5,5178480661,140,57.8,5178480659,56,Center,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389081,853,1,2,86,35,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,64,2024-08-27T21:17:51.609Z,2024-08-28T05:48:57Z,5178480675,140,47.6,5178884929,178,,5178480677,141,62.9,5178480679,212,11.1,5178480681,213,3.21,5178480673,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389099,854,1,2,86,36,agh9ifb2mw3ivjusgedj7c3fe,1,47.6,61.9,2024-08-27T21:17:53.131Z,2024-08-28T05:48:59Z,5178884945,178,,5178480787,213,4.54,5178480779,56,Back,5178480785,212,22,5178480783,141,30,5178480781,140,44.1,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389115,855,1,2,86,40,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,30,2024-08-27T21:17:56.437Z,2024-08-28T05:49:03Z,5178480871,56,Center,5178480873,140,57.9,5178480875,141,28.3,5178884959,178,,5178480879,213,6.2,5178480877,212,14.4,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389117,856,50,2,86,41,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,25.8,2024-08-27T21:17:57.737Z,2024-08-28T05:49:10Z,5178480885,286,,5178480927,233,626,5178480883,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714389119,626,7,2,86,42,3budh3j9xivsid3ptm8ptpy4k,0,42.3,74.2,2024-08-27T21:17:58.350Z,2024-08-28T05:49:13Z,5178829083,385,,5178884997,178,,5178480889,56,Back,5178480893,233,856,5178480891,285,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714389135,857,1,2,86,43,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,28.3,2024-08-27T21:17:59.469Z,2024-08-28T05:49:18Z,5178480997,212,9.1,5178480999,213,4.34,5178480995,141,15.8,5178480993,140,54.7,5178480991,56,Right,5178885021,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
