id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,teamName
2765170617,176,1,1,28,33,3kq9cckrnlogidldtdie2fkbl,1,57.7,52.8,2025-01-12T19:28:55.299Z,2025-01-12T19:28:57Z,5455556765,212,11.9,5455556767,213,1.29,5455556761,140,60.8,5455556763,141,69.6,5455556759,56,Center,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170625,177,1,1,28,34,3kq9cckrnlogidldtdie2fkbl,0,60.8,69.6,2025-01-12T19:28:56.987Z,2025-01-12T19:28:57Z,5455556785,56,Center,5455556787,140,72.5,5455556793,213,6.21,5455556791,212,12.3,5455556789,141,68.2,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170635,273,1,1,28,36,agh9ifb2mw3ivjusgedj7c3fe,1,28.4,25.4,2025-01-12T19:28:58.490Z,2025-01-12T19:29:00Z,5455556827,141,11.2,5455556823,56,Back,5455556831,213,5.35,5455556829,212,12,5455556825,140,35.2,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170637,274,49,1,28,38,agh9ifb2mw3ivjusgedj7c3fe,1,35.4,9.5,2025-01-12T19:29:00.457Z,2025-01-12T19:29:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170657,275,61,1,28,42,agh9ifb2mw3ivjusgedj7c3fe,0,36.5,9.7,2025-01-12T19:29:05.210Z,2025-01-12T19:29:05Z,5455556929,56,Back,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170675,178,5,1,28,43,3kq9cckrnlogidldtdie2fkbl,1,62,101.4,2025-01-12T19:29:05.635Z,2025-01-12T19:29:08Z,5455557019,233,276,5455557013,347,,5455557011,56,Left,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170667,276,5,1,28,43,agh9ifb2mw3ivjusgedj7c3fe,0,38,-1.4,2025-01-12T19:29:05.635Z,2025-01-12T19:30:20Z,5455556983,347,,5455556981,56,Back,5455557041,233,178,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170719,179,1,1,28,48,3kq9cckrnlogidldtdie2fkbl,1,57.5,100,2025-01-12T19:29:10.595Z,2025-01-12T19:29:13Z,5455557237,56,Back,5455557243,212,19.3,5455557245,213,3.45,5455557241,141,93,5455557235,107,,5455557239,140,40,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170737,180,1,1,28,50,3kq9cckrnlogidldtdie2fkbl,1,39.3,90.2,2025-01-12T19:29:12.923Z,2025-01-12T19:29:17Z,5455557305,213,4.24,5455557301,141,62.4,5455557299,140,30.2,5455557297,56,Back,5455557303,212,21.2,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170753,181,1,1,28,55,3kq9cckrnlogidldtdie2fkbl,1,30.5,59.9,2025-01-12T19:29:17.315Z,2025-01-12T19:29:19Z,5455557427,140,35.5,5455557425,56,Back,5455557429,141,71.4,5455557431,212,9.4,5455557433,213,0.98,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170761,182,1,1,28,57,3kq9cckrnlogidldtdie2fkbl,1,34.9,72.5,2025-01-12T19:29:19.323Z,2025-01-12T19:29:21Z,5455557507,213,2.28,5455557503,141,82,5455557499,56,Back,5455557501,140,29.6,5455557505,212,8.5,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170775,183,1,1,28,59,3kq9cckrnlogidldtdie2fkbl,1,27.4,81.2,2025-01-12T19:29:21.483Z,2025-01-12T19:29:25Z,5455557599,213,4.52,5455557591,56,Back,5455557597,212,18.4,5455557593,140,24.1,5455557595,141,54.7,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170779,184,1,1,29,3,3kq9cckrnlogidldtdie2fkbl,0,19.1,49.5,2025-01-12T19:29:25.483Z,2025-01-12T19:29:26Z,5455557623,212,15.3,5455557617,56,Back,5455557621,141,34.6,5455557625,213,5.56,5455557619,140,30,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170791,279,49,1,29,4,agh9ifb2mw3ivjusgedj7c3fe,1,67.3,64.2,2025-01-12T19:29:26.699Z,2025-01-13T15:13:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170785,185,45,1,29,5,3kq9cckrnlogidldtdie2fkbl,0,31.8,31.4,2025-01-12T19:29:28.091Z,2025-01-12T19:30:29Z,5455557671,285,,5455557669,56,Back,5455557701,233,278,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170787,278,3,1,29,5,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,68.6,2025-01-12T19:29:28.091Z,2025-01-13T15:13:18Z,5455557681,286,,5456179893,464,,5455557679,56,Center,5455557693,233,185,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170801,280,3,1,29,8,agh9ifb2mw3ivjusgedj7c3fe,0,75.9,67.6,2025-01-12T19:29:30.955Z,2025-01-13T15:13:36Z,5455557809,233,186,5455557757,56,Center,5456180185,464,,5455557759,286,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170807,186,7,1,29,8,3kq9cckrnlogidldtdie2fkbl,1,24.1,32.4,2025-01-12T19:29:30.956Z,2025-01-13T15:13:38Z,5455557793,285,,5455557797,233,280,5455557791,56,Back,5456180237,385,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170809,187,49,1,29,11,3kq9cckrnlogidldtdie2fkbl,1,22.3,16.4,2025-01-12T19:29:34.220Z,2025-01-12T19:29:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170835,188,1,1,29,16,3kq9cckrnlogidldtdie2fkbl,1,35.9,32.9,2025-01-12T19:29:38.268Z,2025-01-12T19:29:40Z,5455558009,140,33.2,5455558013,212,12.7,5455558007,56,Back,5455558011,141,51.1,5455558015,213,1.8,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170865,189,1,1,29,18,3kq9cckrnlogidldtdie2fkbl,0,33.4,51.5,2025-01-12T19:29:40.845Z,2025-01-12T19:29:45Z,5455558135,141,87.2,5455558141,1,,5455558129,155,,5455558131,56,Left,5455558139,213,0.51,5455558133,140,75,5455558137,212,50,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170857,281,49,1,29,21,agh9ifb2mw3ivjusgedj7c3fe,1,31.3,21.5,2025-01-12T19:29:43.387Z,2025-01-12T19:29:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170885,282,1,1,29,26,agh9ifb2mw3ivjusgedj7c3fe,0,28.9,12.2,2025-01-12T19:29:48.988Z,2025-01-12T19:29:50Z,5455558301,140,61.8,5455558305,212,34.6,5455558309,1,,5455558299,56,Right,5455558307,213,0.07,5455558303,141,16,5455558297,157,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170899,190,49,1,29,29,3kq9cckrnlogidldtdie2fkbl,1,36.5,91.8,2025-01-12T19:29:51.955Z,2025-01-12T19:29:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170937,191,1,1,29,29,3kq9cckrnlogidldtdie2fkbl,1,36.5,91.8,2025-01-12T19:29:52.116Z,2025-01-12T19:29:56Z,5455558549,140,57.2,5455558553,212,21.9,5455558555,213,0.1,5455558551,141,95.1,5455558547,56,Left,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170941,283,83,1,29,33,agh9ifb2mw3ivjusgedj7c3fe,0,33.3,10.3,2025-01-12T19:29:55.843Z,2025-01-12T20:05:28Z,5455558827,399,5e9ilgrz3tzg9kd1gk3yvrahh,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170979,192,3,1,29,34,3kq9cckrnlogidldtdie2fkbl,1,65.4,92.4,2025-01-12T19:29:56.500Z,2025-01-13T15:13:58Z,5455558795,233,284,5456180597,464,,5455558781,286,,5455558779,56,Left,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765170949,284,45,1,29,34,agh9ifb2mw3ivjusgedj7c3fe,0,34.6,7.6,2025-01-12T19:29:56.500Z,2025-01-12T20:05:29Z,5455558635,285,,5455558633,56,Back,5455558803,233,192,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170991,193,3,1,29,38,3kq9cckrnlogidldtdie2fkbl,1,70.8,88.1,2025-01-12T19:30:00.837Z,2025-01-13T15:14:05Z,5455558885,233,285,5456180667,464,,5455558821,56,Left,5455558823,286,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171013,285,45,1,29,38,agh9ifb2mw3ivjusgedj7c3fe,0,29.2,11.9,2025-01-12T19:30:00.837Z,2025-01-12T19:30:30Z,5455558855,56,Back,5455558857,285,,5455558905,233,193,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765170993,194,61,1,29,39,3kq9cckrnlogidldtdie2fkbl,0,72.5,90.8,2025-01-12T19:30:01.364Z,2025-01-12T19:30:02Z,5455558825,56,Left,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171037,286,49,1,29,40,agh9ifb2mw3ivjusgedj7c3fe,1,39.3,17.9,2025-01-12T19:30:02.707Z,2025-01-13T15:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171025,195,83,1,29,41,3kq9cckrnlogidldtdie2fkbl,0,61,93.1,2025-01-12T19:30:03.733Z,2025-01-12T19:31:46Z,5455558997,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171479,205,83,1,29,43,3kq9cckrnlogidldtdie2fkbl,0,62.6,88.7,2025-01-12T19:30:05.464Z,2025-01-12T19:31:48Z,5455562331,399,abr79wsl0folgkyvl821ggs2c,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171069,288,61,1,29,47,agh9ifb2mw3ivjusgedj7c3fe,0,40.3,17.9,2025-01-12T19:30:09.228Z,2025-01-12T20:05:43Z,5455559119,56,Back,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171055,196,49,1,29,47,3kq9cckrnlogidldtdie2fkbl,1,52.6,89.5,2025-01-12T19:30:09.861Z,2025-01-12T19:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171073,197,1,1,29,47,3kq9cckrnlogidldtdie2fkbl,1,52.6,89.5,2025-01-12T19:30:10.029Z,2025-01-12T19:30:11Z,5455559149,212,12.6,5455559145,140,46.4,5455559147,141,73.6,5455559143,56,Back,5455559151,213,4.17,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171085,198,1,1,29,49,3kq9cckrnlogidldtdie2fkbl,1,50,72.2,2025-01-12T19:30:11.309Z,2025-01-12T19:30:12Z,5455559203,213,1.38,5455559197,140,51.1,5455559199,141,81,5455559201,212,6.1,5455559195,56,Left,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171091,199,1,1,29,50,3kq9cckrnlogidldtdie2fkbl,1,51.2,81,2025-01-12T19:30:12.309Z,2025-01-12T19:30:14Z,5455559231,141,96.2,5455559235,213,0.56,5455559229,140,67,5455559227,56,Left,5455559233,212,19.5,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171139,200,1,1,29,51,3kq9cckrnlogidldtdie2fkbl,1,67,96.2,2025-01-12T19:30:14.022Z,2025-01-12T19:30:23Z,5455559527,141,88.1,5455559523,56,Left,5455559529,212,20.9,5455559531,213,6.02,5455559525,140,86.2,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765286747,806,3,1,29,57,3kq9cckrnlogidldtdie2fkbl,0,98.6,74.1,2025-01-12T19:30:19.266Z,2025-01-13T15:14:42Z,5456181133,464,,5456181131,286,,5456181129,56,Center,5456181135,467,cscn06kwqfzo09h0dc5ybt1pl,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171145,201,1,1,30,1,3kq9cckrnlogidldtdie2fkbl,0,98.4,72.2,2025-01-12T19:30:23.822Z,2025-01-13T15:14:53Z,5455559597,56,Center,5456181303,195,,5455559595,155,,5455559599,140,89.3,5455559605,213,4.19,5455559603,212,19.1,5455559601,141,47.9,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171149,289,12,1,30,1,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,54.5,2025-01-12T19:30:24.220Z,2025-01-12T19:30:26Z,5455559643,15,,5455559623,140,26.2,5455559627,212,18.5,5455559629,213,5.81,5455559625,141,42.2,5455559621,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171155,202,13,1,30,4,3kq9cckrnlogidldtdie2fkbl,1,74.6,57.3,2025-01-12T19:30:26.454Z,2025-01-12T19:32:09Z,5455559665,56,Center,5455559943,108,,5455559663,18,,5455559939,103,77.8,5455559953,458,,5455562933,215,,5455559661,22,,5455559959,231,50.4,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,5455559933,77,,5455559947,328,,5455559789,72,5455559957,230,98.2,5455559935,102,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171179,203,5,1,30,5,3kq9cckrnlogidldtdie2fkbl,0,101,56.3,2025-01-12T19:30:27.868Z,2025-01-12T19:41:38Z,5455559771,56,Center,5455559773,346,,5455560205,233,290,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171257,290,5,1,30,5,agh9ifb2mw3ivjusgedj7c3fe,1,-1,43.7,2025-01-12T19:30:27.868Z,2025-01-12T19:41:38Z,5455560197,56,Back,5455560199,346,,5455560201,233,203,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171293,291,1,1,30,25,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,54.2,2025-01-12T19:30:47.485Z,2025-01-12T20:06:11Z,5455634683,1,,5455560443,141,94.2,5455560451,237,,5455560447,213,1.01,5455560437,124,,5455560441,140,20.2,5455560445,212,32,5455634719,189,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,5455560439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765184431,512,1,1,30,26,agh9ifb2mw3ivjusgedj7c3fe,1,25.1,89.6,2025-01-12T19:30:48.227Z,2025-01-12T20:06:10Z,5455635069,212,14.2,5455635061,189,,5455635065,140,32.9,5455635071,213,5.33,5455635067,141,72.6,5455635063,56,Back,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171297,292,4,1,30,27,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,75.8,2025-01-12T19:30:49.902Z,2025-01-12T19:30:56Z,5455560489,286,,5455560485,152,,5455560481,13,,5455560505,233,204,5455560487,265,,5455560483,56,Back,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171275,204,4,1,30,27,3kq9cckrnlogidldtdie2fkbl,0,61.2,24.2,2025-01-12T19:30:49.903Z,2025-01-12T19:30:57Z,5455560307,285,,5455560303,152,,5455560301,56,Center,5455560305,265,,5455560531,233,292,5455560299,13,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171395,293,1,1,30,48,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,72.3,2025-01-12T19:31:10.718Z,2025-01-12T19:31:11Z,5455561047,56,Back,5455561051,141,73.7,5455561043,5,,5455561055,213,0.1,5455561053,212,9.4,5455561045,152,,5455561049,140,43.4,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171419,294,1,1,30,49,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,73.7,2025-01-12T19:31:11.709Z,2025-01-12T19:31:16Z,5455561217,213,3.14,5455561213,141,73.8,5455561209,56,Back,5455561215,212,13.1,5455561211,140,31.8,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171439,295,1,1,30,54,agh9ifb2mw3ivjusgedj7c3fe,1,32,67.1,2025-01-12T19:31:16.494Z,2025-01-12T19:31:19Z,5455561329,141,43,5455561331,212,25.2,5455561333,213,3.85,5455561327,140,13.8,5455561325,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171459,296,1,1,30,57,agh9ifb2mw3ivjusgedj7c3fe,1,14.2,34,2025-01-12T19:31:19.358Z,2025-01-12T19:31:25Z,5455561459,212,25.5,5455561455,140,29.6,5455561457,141,5,5455561453,56,Back,5455561461,213,5.4,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171465,297,1,1,31,2,agh9ifb2mw3ivjusgedj7c3fe,1,29.5,6.4,2025-01-12T19:31:24.863Z,2025-01-12T19:31:27Z,5455561491,212,18,5455561489,141,16.7,5455561485,56,Back,5455561493,213,2.74,5455561487,140,13.7,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171491,298,1,1,31,4,agh9ifb2mw3ivjusgedj7c3fe,1,15.4,16.7,2025-01-12T19:31:26.910Z,2025-01-12T19:31:30Z,5455561635,140,4.1,5455561641,213,2.17,5455561639,212,21.2,5455561633,56,Back,5455561637,141,42.5,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171505,299,1,1,31,8,agh9ifb2mw3ivjusgedj7c3fe,1,7.6,48.5,2025-01-12T19:31:30.526Z,2025-01-12T19:31:32Z,5455561713,56,Back,5455561721,213,1.59,5455561717,141,70.2,5455561719,212,14.8,5455561715,140,7.4,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171517,300,1,1,31,9,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,71.4,2025-01-12T19:31:32.175Z,2025-01-12T19:31:34Z,5455561775,212,18.8,5455561769,56,Back,5455561777,213,1.23,5455561771,140,13.1,5455561773,141,97.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171551,301,1,1,31,11,agh9ifb2mw3ivjusgedj7c3fe,1,13.3,95.9,2025-01-12T19:31:34.223Z,2025-01-12T19:31:38Z,5455561975,212,22,5455561969,56,Back,5455561973,141,84.5,5455561977,213,5.92,5455561971,140,32.9,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171567,302,1,1,31,15,agh9ifb2mw3ivjusgedj7c3fe,0,29.1,89.1,2025-01-12T19:31:37.935Z,2025-01-12T19:31:40Z,5455562063,56,Back,5455562065,140,40.6,5455562069,141,89.1,5455562071,212,12.1,5455562073,213,0,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765171569,206,8,1,31,18,3kq9cckrnlogidldtdie2fkbl,1,53.7,8.9,2025-01-12T19:31:40.472Z,2025-01-13T15:15:49Z,5455562075,56,Right,5456182387,385,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2765171575,207,5,1,31,18,3kq9cckrnlogidldtdie2fkbl,0,57.2,-1,2025-01-12T19:31:41.214Z,2025-01-12T19:41:39Z,5455562101,347,,5455562409,233,303,5455562099,56,Right,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
